d,t,l
2021-02-20,17,79
2021-02-20,18,59
2021-02-20,19,44
2021-02-20,20,36
2021-02-20,21,37
2021-02-20,22,45
2021-02-20,23,58
2021-02-21,0,74
2021-02-21,1,89
2021-02-21,2,101
2021-02-21,3,107
2021-02-21,4,108
2021-02-21,5,103
2021-02-21,6,96
2021-02-21,7,89
2021-02-21,8,87
2021-02-21,9,90
2021-02-21,10,98
2021-02-21,11,109
2021-02-21,12,121
2021-02-21,13,130
2021-02-21,14,134
2021-02-21,15,131
2021-02-21,16,121
2021-02-21,17,102
2021-02-21,18,80
2021-02-21,19,57
2021-02-21,20,39
2021-02-21,21,29
2021-02-21,22,28
2021-02-21,23,36
2021-02-22,0,50
2021-02-22,1,68
2021-02-22,2,87
2021-02-22,3,102
2021-02-22,4,112
2021-02-22,5,114
2021-02-22,6,109
2021-02-22,7,101
2021-02-22,8,92
2021-02-22,9,88
2021-02-22,10,89
2021-02-22,11,96
2021-02-22,12,108
2021-02-22,13,122
2021-02-22,14,133
2021-02-22,15,140
2021-02-22,16,139
2021-02-22,17,127
2021-02-22,18,107
2021-02-22,19,81
