d,t,l
2022-01-06,14,81
2022-01-06,15,66
2022-01-06,16,64
2022-01-06,17,76
2022-01-06,18,100
2022-01-06,19,128
2022-01-06,20,154
2022-01-06,21,169
2022-01-06,22,170
2022-01-06,23,154
2022-01-07,0,124
2022-01-07,1,86
2022-01-07,2,48
2022-01-07,3,19
2022-01-07,4,5
2022-01-07,5,8
2022-01-07,6,28
2022-01-07,7,58
2022-01-07,8,93
2022-01-07,9,123
2022-01-07,10,143
2022-01-07,11,148
2022-01-07,12,140
2022-01-07,13,121
2022-01-07,14,97
2022-01-07,15,76
2022-01-07,16,64
2022-01-07,17,65
2022-01-07,18,78
2022-01-07,19,100
2022-01-07,20,125
2022-01-07,21,145
2022-01-07,22,157
2022-01-07,23,154
2022-01-08,0,138
2022-01-08,1,111
2022-01-08,2,79
2022-01-08,3,49
2022-01-08,4,28
2022-01-08,5,20
2022-01-08,6,28
2022-01-08,7,48
2022-01-08,8,76
2022-01-08,9,105
2022-01-08,10,129
2022-01-08,11,143
2022-01-08,12,144
2022-01-08,13,133
2022-01-08,14,114
2022-01-08,15,92
2022-01-08,16,74
2022-01-08,17,64
2022-01-08,18,66
2022-01-08,19,77
2022-01-08,20,96
2022-01-08,21,116
2022-01-08,22,133
2022-01-08,23,141
2022-01-09,0,138
2022-01-09,1,124
2022-01-09,2,102
2022-01-09,3,77
2022-01-09,4,55
2022-01-09,5,40
2022-01-09,6,38
2022-01-09,7,47
2022-01-09,8,67
2022-01-09,9,91
2022-01-09,10,114
2022-01-09,11,132
2022-01-09,12,141
2022-01-09,13,139
2022-01-09,14,128
2022-01-09,15,109
2022-01-09,16,89
2022-01-09,17,73
2022-01-09,18,64
2022-01-09,19,65
2022-01-09,20,74
2022-01-09,21,89
2022-01-09,22,105
2022-01-09,23,118
2022-01-10,0,125
2022-01-10,1,124
2022-01-10,2,114
2022-01-10,3,98
2022-01-10,4,79
2022-01-10,5,64
2022-01-10,6,55
2022-01-10,7,55
2022-01-10,8,65
2022-01-10,9,81
2022-01-10,10,101
2022-01-10,11,120
2022-01-10,12,134
2022-01-10,13,140
2022-01-10,14,137
2022-01-10,15,125
2022-01-10,16,107
2022-01-10,17,89
2022-01-10,18,73
2022-01-10,19,63
2022-01-10,20,62
2022-01-10,21,67
2022-01-10,22,78
2022-01-10,23,92
2022-01-11,0,104
2022-01-11,1,111
2022-01-11,2,113
2022-01-11,3,108
2022-01-11,4,98
2022-01-11,5,85
2022-01-11,6,75
2022-01-11,7,69
2022-01-11,8,70
2022-01-11,9,78
2022-01-11,10,92
2022-01-11,11,108
2022-01-11,12,124
2022-01-11,13,135
2022-01-11,14,140
2022-01-11,15,136
2022-01-11,16,124
2022-01-11,17,107
2022-01-11,18,88
2022-01-11,19,71
2022-01-11,20,59
2022-01-11,21,55
2022-01-11,22,58
2022-01-11,23,67
2022-01-12,0,79
2022-01-12,1,92
2022-01-12,2,103
2022-01-12,3,108
2022-01-12,4,108
2022-01-12,5,102
2022-01-12,6,93
2022-01-12,7,85
2022-01-12,8,80
2022-01-12,9,81
2022-01-12,10,87
2022-01-12,11,98
2022-01-12,12,112
2022-01-12,13,126
2022-01-12,14,137
2022-01-12,15,141
2022-01-12,16,137
2022-01-12,17,124
2022-01-12,18,106
2022-01-12,19,85
2022-01-12,20,66
2022-01-12,21,52
2022-01-12,22,45
2022-01-12,23,47
2022-01-13,0,56
2022-01-13,1,70
2022-01-13,2,86
2022-01-13,3,100
2022-01-13,4,109
2022-01-13,5,112
2022-01-13,6,108
2022-01-13,7,101
2022-01-13,8,93
2022-01-13,9,87
2022-01-13,10,86
2022-01-13,11,92
2022-01-13,12,102
2022-01-13,13,116
2022-01-13,14,130
2022-01-13,15,141
2022-01-13,16,144
2022-01-13,17,139
2022-01-13,18,124
2022-01-13,19,103
2022-01-13,20,79
2022-01-13,21,57
2022-01-13,22,41
2022-01-13,23,34
2022-01-14,0,37
2022-01-14,1,48
2022-01-14,2,66
2022-01-14,3,86
2022-01-14,4,104
2022-01-14,5,115
2022-01-14,6,119
2022-01-14,7,115
2022-01-14,8,106
2022-01-14,9,97
2022-01-14,10,90
2022-01-14,11,88
2022-01-14,12,94
2022-01-14,13,105
2022-01-14,14,120
2022-01-14,15,135
2022-01-14,16,146
2022-01-14,17,148
2022-01-14,18,139
2022-01-14,19,121
2022-01-14,20,96
2022-01-14,21,68
2022-01-14,22,44
2022-01-14,23,28
2022-01-15,0,23
2022-01-15,1,30
2022-01-15,2,46
2022-01-15,3,69
2022-01-15,4,93
2022-01-15,5,112
2022-01-15,6,124
2022-01-15,7,126
2022-01-15,8,119
2022-01-15,9,108
2022-01-15,10,96
2022-01-15,11,88
2022-01-15,12,88
2022-01-15,13,95
2022-01-15,14,109
2022-01-15,15,127
2022-01-15,16,143
2022-01-15,17,152
2022-01-15,18,151
2022-01-15,19,138
2022-01-15,20,114
2022-01-15,21,84
2022-01-15,22,54
2022-01-15,23,30
2022-01-16,0,16
2022-01-16,1,15
2022-01-16,2,28
2022-01-16,3,50
2022-01-16,4,78
2022-01-16,5,104
2022-01-16,6,124
2022-01-16,7,133
2022-01-16,8,130
2022-01-16,9,120
2022-01-16,10,105
2022-01-16,11,92
2022-01-16,12,85
2022-01-16,13,87
2022-01-16,14,98
2022-01-16,15,116
2022-01-16,16,136
2022-01-16,17,152
2022-01-16,18,158
2022-01-16,19,152
2022-01-16,20,132
2022-01-16,21,103
2022-01-16,22,69
2022-01-16,23,37
2022-01-17,0,15
2022-01-17,1,6
2022-01-17,2,12
2022-01-17,3,32
2022-01-17,4,61
2022-01-17,5,92
2022-01-17,6,118
2022-01-17,7,135
2022-01-17,8,139
2022-01-17,9,131
2022-01-17,10,115
2022-01-17,11,98
2022-01-17,12,85
2022-01-17,13,80
2022-01-17,14,87
2022-01-17,15,103
2022-01-17,16,125
2022-01-17,17,146
2022-01-17,18,160
2022-01-17,19,162
2022-01-17,20,149
2022-01-17,21,123
2022-01-17,22,88
2022-01-17,23,51
2022-01-18,0,20
2022-01-18,1,2
2022-01-18,2,0
2022-01-18,3,15
2022-01-18,4,42
2022-01-18,5,76
2022-01-18,6,108
2022-01-18,7,132
2022-01-18,8,143
2022-01-18,9,141
2022-01-18,10,127
2022-01-18,11,107
2022-01-18,12,88
2022-01-18,13,77
2022-01-18,14,77
2022-01-18,15,89
2022-01-18,16,111
2022-01-18,17,136
2022-01-18,18,157
2022-01-18,19,167
2022-01-18,20,163
2022-01-18,21,142
2022-01-18,22,110
2022-01-18,23,71
2022-01-19,0,34
2022-01-19,1,7
2022-01-19,2,-5
2022-01-19,3,2
2022-01-19,4,24
2022-01-19,5,58
2022-01-19,6,94
2022-01-19,7,124
2022-01-19,8,143
2022-01-19,9,147
2022-01-19,10,137
2022-01-19,11,118
2022-01-19,12,95
2022-01-19,13,78
2022-01-19,14,70
2022-01-19,15,76
2022-01-19,16,94
2022-01-19,17,120
2022-01-19,18,146
2022-01-19,19,165
2022-01-19,20,170
2022-01-19,21,159
2022-01-19,22,132
2022-01-19,23,94
2022-01-20,0,54
2022-01-20,1,19
2022-01-20,2,-2
2022-01-20,3,-5
2022-01-20,4,10
2022-01-20,5,39
2022-01-20,6,76
2022-01-20,7,111
2022-01-20,8,138
2022-01-20,9,150
2022-01-20,10,146
2022-01-20,11,129
2022-01-20,12,106
2022-01-20,13,83
2022-01-20,14,68
2022-01-20,15,66
2022-01-20,16,78
2022-01-20,17,101
2022-01-20,18,129
2022-01-20,19,154
2022-01-20,20,169
2022-01-20,21,168
2022-01-20,22,151
2022-01-20,23,119
2022-01-21,0,80
2022-01-21,1,41
2022-01-21,2,11
2022-01-21,3,-2
2022-01-21,4,2
2022-01-21,5,24
2022-01-21,6,58
2022-01-21,7,95
2022-01-21,8,126
2022-01-21,9,146
2022-01-21,10,151
2022-01-21,11,140
2022-01-21,12,118
2022-01-21,13,93
2022-01-21,14,71
2022-01-21,15,60
2022-01-21,16,63
2022-01-21,17,80
2022-01-21,18,107
2022-01-21,19,135
2022-01-21,20,158
2022-01-21,21,168
2022-01-21,22,162
2022-01-21,23,140
2022-01-22,0,106
2022-01-22,1,68
2022-01-22,2,33
2022-01-22,3,11
2022-01-22,4,4
2022-01-22,5,16
2022-01-22,6,43
2022-01-22,7,77
2022-01-22,8,111
2022-01-22,9,137
2022-01-22,10,150
2022-01-22,11,147
2022-01-22,12,131
2022-01-22,13,106
2022-01-22,14,81
2022-01-22,15,62
2022-01-22,16,55
2022-01-22,17,62
2022-01-22,18,82
2022-01-22,19,109
2022-01-22,20,136
2022-01-22,21,155
2022-01-22,22,161
2022-01-22,23,152
2022-01-23,0,129
2022-01-23,1,96
2022-01-23,2,62
2022-01-23,3,33
2022-01-23,4,17
2022-01-23,5,18
2022-01-23,6,34
2022-01-23,7,62
2022-01-23,8,95
2022-01-23,9,124
2022-01-23,10,143
2022-01-23,11,149
2022-01-23,12,141
2022-01-23,13,121
2022-01-23,14,96
2022-01-23,15,71
2022-01-23,16,55
2022-01-23,17,51
2022-01-23,18,61
2022-01-23,19,82
2022-01-23,20,107
2022-01-23,21,131
2022-01-23,22,147
2022-01-23,23,151
2022-01-24,0,141
2022-01-24,1,119
2022-01-24,2,90
2022-01-24,3,62
2022-01-24,4,40
2022-01-24,5,30
2022-01-24,6,35
2022-01-24,7,53
2022-01-24,8,80
2022-01-24,9,108
2022-01-24,10,132
2022-01-24,11,146
2022-01-24,12,147
2022-01-24,13,135
2022-01-24,14,114
2022-01-24,15,89
2022-01-24,16,66
2022-01-24,17,51
2022-01-24,18,48
2022-01-24,19,58
2022-01-24,20,77
2022-01-24,21,100
2022-01-24,22,121
2022-01-24,23,135
2022-01-25,0,138
2022-01-25,1,130
2022-01-25,2,113
2022-01-25,3,90
2022-01-25,4,68
2022-01-25,5,52
2022-01-25,6,47
2022-01-25,7,53
2022-01-25,8,70
2022-01-25,9,93
2022-01-25,10,117
2022-01-25,11,136
2022-01-25,12,146
2022-01-25,13,144
2022-01-25,14,131
2022-01-25,15,110
2022-01-25,16,86
2022-01-25,17,63
2022-01-25,18,49
2022-01-25,19,44
2022-01-25,20,51
2022-01-25,21,67
2022-01-25,22,87
2022-01-25,23,106
2022-01-26,0,120
2022-01-26,1,127
2022-01-26,2,124
2022-01-26,3,112
2022-01-26,4,96
2022-01-26,5,79
2022-01-26,6,67
2022-01-26,7,63
2022-01-26,8,69
2022-01-26,9,83
2022-01-26,10,102
2022-01-26,11,122
2022-01-26,12,138
2022-01-26,13,146
2022-01-26,14,144
2022-01-26,15,132
2022-01-26,16,111
2022-01-26,17,86
2022-01-26,18,63
2022-01-26,19,45
2022-01-26,20,38
2022-01-26,21,40
2022-01-26,22,52
2022-01-26,23,70
2022-01-27,0,90
2022-01-27,1,107
2022-01-27,2,118
2022-01-27,3,122
2022-01-27,4,117
2022-01-27,5,106
2022-01-27,6,92
2022-01-27,7,81
2022-01-27,8,76
2022-01-27,9,79
2022-01-27,10,90
2022-01-27,11,106
2022-01-27,12,124
2022-01-27,13,139
2022-01-27,14,148
2022-01-27,15,147
2022-01-27,16,136
2022-01-27,17,115
2022-01-27,18,89
2022-01-27,19,62
2022-01-27,20,40
2022-01-27,21,28
2022-01-27,22,26
2022-01-27,23,35
2022-01-28,0,53
2022-01-28,1,76
2022-01-28,2,98
2022-01-28,3,116
2022-01-28,4,125
2022-01-28,5,125
2022-01-28,6,117
2022-01-28,7,104
2022-01-28,8,92
2022-01-28,9,84
2022-01-28,10,84
2022-01-28,11,92
2022-01-28,12,106
2022-01-28,13,125
2022-01-28,14,142
2022-01-28,15,153
2022-01-28,16,154
2022-01-28,17,143
2022-01-28,18,121
2022-01-28,19,91
2022-01-28,20,59
2022-01-28,21,32
2022-01-28,22,15
2022-01-28,23,10
2022-01-29,0,19
2022-01-29,1,39
2022-01-29,2,67
2022-01-29,3,95
2022-01-29,4,119
2022-01-29,5,133
2022-01-29,6,135
2022-01-29,7,126
2022-01-29,8,112
2022-01-29,9,96
2022-01-29,10,85
2022-01-29,11,82
2022-01-29,12,89
2022-01-29,13,105
2022-01-29,14,126
2022-01-29,15,147
2022-01-29,16,162
2022-01-29,17,164
2022-01-29,18,152
2022-01-29,19,126
2022-01-29,20,91
2022-01-29,21,53
2022-01-29,22,21
2022-01-29,23,1
2022-01-30,0,-5
2022-01-30,1,7
2022-01-30,2,32
2022-01-30,3,65
2022-01-30,4,99
2022-01-30,5,127
2022-01-30,6,142
2022-01-30,7,143
2022-01-30,8,132
2022-01-30,9,113
2022-01-30,10,94
2022-01-30,11,80
2022-01-30,12,76
2022-01-30,13,85
2022-01-30,14,105
2022-01-30,15,131
2022-01-30,16,155
2022-01-30,17,172
2022-01-30,18,173
2022-01-30,19,158
2022-01-30,20,127
2022-01-30,21,87
2022-01-30,22,44
2022-01-30,23,9
2022-01-31,0,-12
2022-01-31,1,-15
2022-01-31,2,2
2022-01-31,3,33
2022-01-31,4,72
2022-01-31,5,109
2022-01-31,6,138
2022-01-31,7,151
2022-01-31,8,148
2022-01-31,9,132
2022-01-31,10,108
2022-01-31,11,85
2022-01-31,12,70
2022-01-31,13,69
2022-01-31,14,82
2022-01-31,15,107
2022-01-31,16,137
2022-01-31,17,165
2022-01-31,18,181
2022-01-31,19,180
2022-01-31,20,160
2022-01-31,21,124
2022-01-31,22,78
2022-01-31,23,33
2022-02-01,0,-2
2022-02-01,1,-20
2022-02-01,2,-17
2022-02-01,3,5
2022-02-01,4,42
2022-02-01,5,85
2022-02-01,6,123
2022-02-01,7,148
2022-02-01,8,157
2022-02-01,9,147
2022-02-01,10,125
2022-02-01,11,97
2022-02-01,12,73
2022-02-01,13,60
2022-02-01,14,63
2022-02-01,15,81
2022-02-01,16,111
2022-02-01,17,145
2022-02-01,18,173
2022-02-01,19,187
2022-02-01,20,182
2022-02-01,21,156
2022-02-01,22,115
2022-02-01,23,67
2022-02-02,0,23
2022-02-02,1,-9
2022-02-02,2,-21
2022-02-02,3,-11
2022-02-02,4,18
2022-02-02,5,59
2022-02-02,6,102
2022-02-02,7,137
2022-02-02,8,156
2022-02-02,9,157
2022-02-02,10,141
2022-02-02,11,113
2022-02-02,12,83
2022-02-02,13,60
2022-02-02,14,51
2022-02-02,15,59
2022-02-02,16,83
2022-02-02,17,117
2022-02-02,18,152
2022-02-02,19,178
2022-02-02,20,187
2022-02-02,21,176
2022-02-02,22,146
2022-02-02,23,103
2022-02-03,0,55
2022-02-03,1,15
2022-02-03,2,-10
2022-02-03,3,-14
2022-02-03,4,3
2022-02-03,5,37
2022-02-03,6,79
2022-02-03,7,119
2022-02-03,8,148
2022-02-03,9,160
2022-02-03,10,152
2022-02-03,11,129
2022-02-03,12,98
2022-02-03,13,69
2022-02-03,14,49
2022-02-03,15,46
2022-02-03,16,60
2022-02-03,17,88
2022-02-03,18,124
2022-02-03,19,156
2022-02-03,20,177
2022-02-03,21,181
2022-02-03,22,164
2022-02-03,23,131
2022-02-04,0,88
2022-02-04,1,46
2022-02-04,2,12
2022-02-04,3,-3
2022-02-04,4,1
2022-02-04,5,25
2022-02-04,6,61
2022-02-04,7,101
2022-02-04,8,135
2022-02-04,9,155
2022-02-04,10,157
2022-02-04,11,142
2022-02-04,12,115
2022-02-04,13,84
2022-02-04,14,57
2022-02-04,15,43
2022-02-04,16,46
2022-02-04,17,64
2022-02-04,18,94
2022-02-04,19,127
2022-02-04,20,155
2022-02-04,21,170
2022-02-04,22,168
2022-02-04,23,148
2022-02-05,0,114
2022-02-05,1,76
2022-02-05,2,40
2022-02-05,3,17
2022-02-05,4,11
2022-02-05,5,23
2022-02-05,6,50
2022-02-05,7,85
2022-02-05,8,119
2022-02-05,9,145
2022-02-05,10,156
2022-02-05,11,150
2022-02-05,12,130
2022-02-05,13,101
2022-02-05,14,72
2022-02-05,15,51
2022-02-05,16,42
2022-02-05,17,49
2022-02-05,18,70
2022-02-05,19,98
2022-02-05,20,127
2022-02-05,21,148
2022-02-05,22,157
2022-02-05,23,150
2022-02-06,0,129
2022-02-06,1,99
2022-02-06,2,67
2022-02-06,3,41
2022-02-06,4,28
2022-02-06,5,30
2022-02-06,6,47
2022-02-06,7,74
2022-02-06,8,105
2022-02-06,9,132
2022-02-06,10,149
2022-02-06,11,151
2022-02-06,12,140
2022-02-06,13,118
2022-02-06,14,91
2022-02-06,15,66
2022-02-06,16,49
2022-02-06,17,46
2022-02-06,18,55
2022-02-06,19,75
2022-02-06,20,99
2022-02-06,21,121
2022-02-06,22,136
2022-02-06,23,140
2022-02-07,0,131
2022-02-07,1,112
2022-02-07,2,88
2022-02-07,3,65
2022-02-07,4,49
2022-02-07,5,44
2022-02-07,6,52
2022-02-07,7,70
2022-02-07,8,95
2022-02-07,9,120
2022-02-07,10,138
2022-02-07,11,147
2022-02-07,12,144
2022-02-07,13,130
2022-02-07,14,108
2022-02-07,15,84
2022-02-07,16,64
2022-02-07,17,52
2022-02-07,18,51
2022-02-07,19,60
2022-02-07,20,77
2022-02-07,21,95
2022-02-07,22,111
2022-02-07,23,121
2022-02-08,0,122
2022-02-08,1,114
2022-02-08,2,100
2022-02-08,3,83
2022-02-08,4,69
2022-02-08,5,61
2022-02-08,6,62
2022-02-08,7,73
2022-02-08,8,90
2022-02-08,9,109
2022-02-08,10,127
2022-02-08,11,138
2022-02-08,12,141
2022-02-08,13,135
2022-02-08,14,121
2022-02-08,15,102
2022-02-08,16,82
2022-02-08,17,66
2022-02-08,18,57
2022-02-08,19,56
2022-02-08,20,62
2022-02-08,21,74
2022-02-08,22,87
2022-02-08,23,98
2022-02-09,0,105
2022-02-09,1,107
2022-02-09,2,103
2022-02-09,3,95
2022-02-09,4,86
2022-02-09,5,78
2022-02-09,6,76
2022-02-09,7,80
2022-02-09,8,89
2022-02-09,9,102
2022-02-09,10,116
2022-02-09,11,128
2022-02-09,12,135
2022-02-09,13,135
2022-02-09,14,129
2022-02-09,15,117
2022-02-09,16,101
2022-02-09,17,84
2022-02-09,18,69
2022-02-09,19,60
2022-02-09,20,57
2022-02-09,21,60
2022-02-09,22,66
2022-02-09,23,76
2022-02-10,0,85
2022-02-10,1,93
2022-02-10,2,98
2022-02-10,3,99
2022-02-10,4,97
2022-02-10,5,93
2022-02-10,6,90
2022-02-10,7,90
2022-02-10,8,93
2022-02-10,9,99
2022-02-10,10,108
2022-02-10,11,117
2022-02-10,12,125
2022-02-10,13,130
2022-02-10,14,131
2022-02-10,15,127
2022-02-10,16,117
2022-02-10,17,102
2022-02-10,18,86
2022-02-10,19,71
2022-02-10,20,60
2022-02-10,21,53
2022-02-10,22,52
2022-02-10,23,56
2022-02-11,0,65
2022-02-11,1,75
2022-02-11,2,87
2022-02-11,3,96
2022-02-11,4,103
2022-02-11,5,105
2022-02-11,6,104
2022-02-11,7,102
2022-02-11,8,100
2022-02-11,9,99
2022-02-11,10,102
2022-02-11,11,107
2022-02-11,12,114
2022-02-11,13,122
2022-02-11,14,128
2022-02-11,15,131
2022-02-11,16,129
2022-02-11,17,120
2022-02-11,18,105
2022-02-11,19,87
2022-02-11,20,69
2022-02-11,21,54
2022-02-11,22,44
2022-02-11,23,41
2022-02-12,0,46
2022-02-12,1,57
2022-02-12,2,72
2022-02-12,3,89
2022-02-12,4,103
2022-02-12,5,112
2022-02-12,6,116
2022-02-12,7,114
2022-02-12,8,109
2022-02-12,9,103
2022-02-12,10,99
2022-02-12,11,99
2022-02-12,12,103
2022-02-12,13,111
2022-02-12,14,121
2022-02-12,15,131
2022-02-12,16,136
2022-02-12,17,134
2022-02-12,18,123
2022-02-12,19,105
2022-02-12,20,83
2022-02-12,21,61
2022-02-12,22,43
2022-02-12,23,32
2022-02-13,0,30
2022-02-13,1,38
2022-02-13,2,55
2022-02-13,3,76
2022-02-13,4,98
2022-02-13,5,115
2022-02-13,6,125
2022-02-13,7,126
2022-02-13,8,120
2022-02-13,9,110
2022-02-13,10,100
2022-02-13,11,93
2022-02-13,12,93
2022-02-13,13,99
2022-02-13,14,111
2022-02-13,15,126
2022-02-13,16,138
2022-02-13,17,144
2022-02-13,18,140
2022-02-13,19,125
2022-02-13,20,102
2022-02-13,21,74
2022-02-13,22,48
2022-02-13,23,28
2022-02-14,0,19
2022-02-14,1,22
2022-02-14,2,37
2022-02-14,3,61
2022-02-14,4,88
2022-02-14,5,113
2022-02-14,6,130
2022-02-14,7,136
2022-02-14,8,131
2022-02-14,9,119
2022-02-14,10,103
2022-02-14,11,90
2022-02-14,12,84
2022-02-14,13,86
2022-02-14,14,98
2022-02-14,15,116
2022-02-14,16,135
2022-02-14,17,149
2022-02-14,18,153
2022-02-14,19,144
2022-02-14,20,123
2022-02-14,21,93
2022-02-14,22,60
2022-02-14,23,31
2022-02-15,0,13
2022-02-15,1,9
2022-02-15,2,20
2022-02-15,3,43
2022-02-15,4,74
2022-02-15,5,106
2022-02-15,6,130
2022-02-15,7,143
2022-02-15,8,142
2022-02-15,9,129
2022-02-15,10,110
2022-02-15,11,91
2022-02-15,12,77
2022-02-15,13,74
2022-02-15,14,83
2022-02-15,15,101
2022-02-15,16,125
2022-02-15,17,147
2022-02-15,18,161
2022-02-15,19,160
2022-02-15,20,145
2022-02-15,21,115
2022-02-15,22,79
2022-02-15,23,43
2022-02-16,0,15
2022-02-16,1,1
2022-02-16,2,5
2022-02-16,3,25
2022-02-16,4,57
2022-02-16,5,93
2022-02-16,6,125
2022-02-16,7,145
2022-02-16,8,151
2022-02-16,9,141
2022-02-16,10,120
2022-02-16,11,96
2022-02-16,12,75
2022-02-16,13,64
2022-02-16,14,67
2022-02-16,15,84
2022-02-16,16,110
2022-02-16,17,138
2022-02-16,18,161
2022-02-16,19,171
2022-02-16,20,164
2022-02-16,21,140
2022-02-16,22,103
2022-02-16,23,62
2022-02-17,0,26
2022-02-17,1,2
2022-02-17,2,-3
2022-02-17,3,10
2022-02-17,4,40
2022-02-17,5,77
2022-02-17,6,115
2022-02-17,7,143
2022-02-17,8,156
2022-02-17,9,151
2022-02-17,10,132
2022-02-17,11,105
2022-02-17,12,77
2022-02-17,13,58
2022-02-17,14,53
2022-02-17,15,64
2022-02-17,16,89
2022-02-17,17,121
2022-02-17,18,152
2022-02-17,19,172
2022-02-17,20,176
2022-02-17,21,161
2022-02-17,22,129
2022-02-17,23,88
2022-02-18,0,46
2022-02-18,1,13
2022-02-18,2,-3
2022-02-18,3,1
2022-02-18,4,24
2022-02-18,5,60
2022-02-18,6,100
2022-02-18,7,135
2022-02-18,8,156
2022-02-18,9,159
2022-02-18,10,145
2022-02-18,11,117
2022-02-18,12,86
2022-02-18,13,58
2022-02-18,14,44
2022-02-18,15,47
2022-02-18,16,66
2022-02-18,17,98
2022-02-18,18,133
2022-02-18,19,162
2022-02-18,20,178
2022-02-18,21,175
2022-02-18,22,152
2022-02-18,23,116
2022-02-19,0,73
2022-02-19,1,34
2022-02-19,2,8
2022-02-19,3,1
2022-02-19,4,14
2022-02-19,5,44
2022-02-19,6,84
2022-02-19,7,122
2022-02-19,8,150
2022-02-19,9,162
2022-02-19,10,155
2022-02-19,11,132
2022-02-19,12,99
2022-02-19,13,67
2022-02-19,14,43
2022-02-19,15,35
2022-02-19,16,45
2022-02-19,17,71
2022-02-19,18,106
2022-02-19,19,141
2022-02-19,20,167
2022-02-19,21,177
2022-02-19,22,167
2022-02-19,23,140
2022-02-20,0,102
2022-02-20,1,61
2022-02-20,2,29
2022-02-20,3,11
2022-02-20,4,14
2022-02-20,5,35
2022-02-20,6,68
2022-02-20,7,107
2022-02-20,8,140
2022-02-20,9,159
2022-02-20,10,161
2022-02-20,11,145
2022-02-20,12,116
2022-02-20,13,82
2022-02-20,14,51
2022-02-20,15,32
2022-02-20,16,31
2022-02-20,17,47
2022-02-20,18,76
2022-02-20,19,112
2022-02-20,20,144
2022-02-20,21,164
2022-02-20,22,168
2022-02-20,23,154
2022-02-21,0,126
2022-02-21,1,90
2022-02-21,2,56
2022-02-21,3,32
2022-02-21,4,23
2022-02-21,5,33
2022-02-21,6,58
2022-02-21,7,92
2022-02-21,8,125
2022-02-21,9,151
2022-02-21,10,161
2022-02-21,11,155
2022-02-21,12,133
2022-02-21,13,102
2022-02-21,14,69
2022-02-21,15,42
2022-02-21,16,28
2022-02-21,17,31
2022-02-21,18,50
2022-02-21,19,79
2022-02-21,20,111
2022-02-21,21,138
2022-02-21,22,154
2022-02-21,23,154
2022-02-22,0,140
2022-02-22,1,114
2022-02-22,2,85
2022-02-22,3,58
2022-02-22,4,43
2022-02-22,5,41
2022-02-22,6,55
2022-02-22,7,80
2022-02-22,8,110
2022-02-22,9,137
2022-02-22,10,155
2022-02-22,11,158
2022-02-22,12,147
2022-02-22,13,123
2022-02-22,14,92
2022-02-22,15,62
2022-02-22,16,39
2022-02-22,17,29
2022-02-22,18,33
2022-02-22,19,51
