d,t,l
2023-01-08,7,147
2023-01-08,8,156
2023-01-08,9,150
2023-01-08,10,132
2023-01-08,11,109
2023-01-08,12,87
2023-01-08,13,74
2023-01-08,14,73
2023-01-08,15,85
2023-01-08,16,105
2023-01-08,17,131
2023-01-08,18,155
2023-01-08,19,168
2023-01-08,20,163
2023-01-08,21,142
2023-01-08,22,110
2023-01-08,23,72
2023-01-09,0,36
2023-01-09,1,10
2023-01-09,2,1
2023-01-09,3,10
2023-01-09,4,34
2023-01-09,5,69
2023-01-09,6,108
2023-01-09,7,139
2023-01-09,8,156
2023-01-09,9,156
2023-01-09,10,143
2023-01-09,11,121
2023-01-09,12,97
2023-01-09,13,79
2023-01-09,14,73
2023-01-09,15,79
2023-01-09,16,96
2023-01-09,17,121
2023-01-09,18,147
2023-01-09,19,166
2023-01-09,20,170
2023-01-09,21,157
2023-01-09,22,130
2023-01-09,23,95
2023-01-10,0,57
2023-01-10,1,27
2023-01-10,2,10
2023-01-10,3,11
2023-01-10,4,28
2023-01-10,5,58
2023-01-10,6,94
2023-01-10,7,129
2023-01-10,8,152
2023-01-10,9,159
2023-01-10,10,152
2023-01-10,11,133
2023-01-10,12,109
2023-01-10,13,88
2023-01-10,14,77
2023-01-10,15,77
2023-01-10,16,89
2023-01-10,17,110
2023-01-10,18,136
2023-01-10,19,158
2023-01-10,20,169
2023-01-10,21,165
2023-01-10,22,147
2023-01-10,23,116
2023-01-11,0,80
2023-01-11,1,48
2023-01-11,2,26
2023-01-11,3,19
2023-01-11,4,27
2023-01-11,5,50
2023-01-11,6,83
2023-01-11,7,117
2023-01-11,8,144
2023-01-11,9,157
2023-01-11,10,157
2023-01-11,11,144
2023-01-11,12,123
2023-01-11,13,100
2023-01-11,14,84
2023-01-11,15,79
2023-01-11,16,84
2023-01-11,17,100
2023-01-11,18,123
2023-01-11,19,146
2023-01-11,20,162
2023-01-11,21,166
2023-01-11,22,157
2023-01-11,23,135
2023-01-12,0,104
2023-01-12,1,72
2023-01-12,2,46
2023-01-12,3,33
2023-01-12,4,33
2023-01-12,5,47
2023-01-12,6,73
2023-01-12,7,105
2023-01-12,8,133
2023-01-12,9,152
2023-01-12,10,158
2023-01-12,11,152
2023-01-12,12,135
2023-01-12,13,114
2023-01-12,14,95
2023-01-12,15,84
2023-01-12,16,82
2023-01-12,17,90
2023-01-12,18,107
2023-01-12,19,129
2023-01-12,20,148
2023-01-12,21,159
2023-01-12,22,159
2023-01-12,23,147
2023-01-13,0,125
2023-01-13,1,96
2023-01-13,2,70
2023-01-13,3,52
2023-01-13,4,45
2023-01-13,5,49
2023-01-13,6,67
2023-01-13,7,94
2023-01-13,8,121
2023-01-13,9,143
2023-01-13,10,155
2023-01-13,11,157
2023-01-13,12,147
2023-01-13,13,128
2023-01-13,14,107
2023-01-13,15,91
2023-01-13,16,82
2023-01-13,17,81
2023-01-13,18,90
2023-01-13,19,108
2023-01-13,20,127
2023-01-13,21,142
2023-01-13,22,151
2023-01-13,23,150
2023-01-14,0,139
2023-01-14,1,119
2023-01-14,2,96
2023-01-14,3,75
2023-01-14,4,62
2023-01-14,5,58
2023-01-14,6,65
2023-01-14,7,84
2023-01-14,8,108
2023-01-14,9,131
2023-01-14,10,148
2023-01-14,11,157
2023-01-14,12,155
2023-01-14,13,141
2023-01-14,14,122
2023-01-14,15,102
2023-01-14,16,86
2023-01-14,17,76
2023-01-14,18,75
2023-01-14,19,85
2023-01-14,20,101
2023-01-14,21,118
2023-01-14,22,132
2023-01-14,23,142
2023-01-15,0,143
2023-01-15,1,134
2023-01-15,2,118
2023-01-15,3,100
2023-01-15,4,84
2023-01-15,5,73
2023-01-15,6,70
2023-01-15,7,79
2023-01-15,8,96
2023-01-15,9,117
2023-01-15,10,137
2023-01-15,11,151
2023-01-15,12,157
2023-01-15,13,152
2023-01-15,14,137
2023-01-15,15,117
2023-01-15,16,96
2023-01-15,17,78
2023-01-15,18,67
2023-01-15,19,65
2023-01-15,20,73
2023-01-15,21,87
2023-01-15,22,104
2023-01-15,23,121
2023-01-16,0,133
2023-01-16,1,138
2023-01-16,2,133
2023-01-16,3,122
2023-01-16,4,108
2023-01-16,5,93
2023-01-16,6,82
2023-01-16,7,81
2023-01-16,8,89
2023-01-16,9,104
2023-01-16,10,122
2023-01-16,11,140
2023-01-16,12,153
2023-01-16,13,157
2023-01-16,14,149
2023-01-16,15,133
2023-01-16,16,112
2023-01-16,17,89
2023-01-16,18,67
2023-01-16,19,54
2023-01-16,20,51
2023-01-16,21,57
2023-01-16,22,71
2023-01-16,23,90
2023-01-17,0,110
2023-01-17,1,126
2023-01-17,2,135
2023-01-17,3,135
2023-01-17,4,129
2023-01-17,5,116
2023-01-17,6,101
2023-01-17,7,91
2023-01-17,8,88
2023-01-17,9,94
2023-01-17,10,106
2023-01-17,11,123
2023-01-17,12,141
2023-01-17,13,153
2023-01-17,14,155
2023-01-17,15,148
2023-01-17,16,131
2023-01-17,17,108
2023-01-17,18,80
2023-01-17,19,56
2023-01-17,20,40
2023-01-17,21,34
2023-01-17,22,38
2023-01-17,23,53
2023-01-18,0,75
2023-01-18,1,100
2023-01-18,2,121
2023-01-18,3,135
2023-01-18,4,141
2023-01-18,5,137
2023-01-18,6,124
2023-01-18,7,109
2023-01-18,8,97
2023-01-18,9,92
2023-01-18,10,94
2023-01-18,11,105
2023-01-18,12,122
2023-01-18,13,140
2023-01-18,14,152
2023-01-18,15,155
2023-01-18,16,149
2023-01-18,17,132
2023-01-18,18,104
2023-01-18,19,73
2023-01-18,20,46
2023-01-18,21,26
2023-01-18,22,16
2023-01-18,23,19
2023-01-19,0,36
2023-01-19,1,63
2023-01-19,2,92
2023-01-19,3,119
2023-01-19,4,140
2023-01-19,5,149
2023-01-19,6,145
2023-01-19,7,131
2023-01-19,8,114
2023-01-19,9,99
2023-01-19,10,90
2023-01-19,11,89
2023-01-19,12,99
2023-01-19,13,118
2023-01-19,14,138
2023-01-19,15,153
2023-01-19,16,159
2023-01-19,17,154
2023-01-19,18,134
2023-01-19,19,103
2023-01-19,20,68
2023-01-19,21,36
2023-01-19,22,11
2023-01-19,23,-3
2023-01-20,0,1
2023-01-20,1,22
2023-01-20,2,53
2023-01-20,3,89
2023-01-20,4,123
2023-01-20,5,149
2023-01-20,6,159
2023-01-20,7,153
2023-01-20,8,136
2023-01-20,9,116
2023-01-20,10,96
2023-01-20,11,82
2023-01-20,12,80
2023-01-20,13,93
2023-01-20,14,115
2023-01-20,15,139
2023-01-20,16,158
2023-01-20,17,168
2023-01-20,18,162
2023-01-20,19,138
2023-01-20,20,102
2023-01-20,21,62
2023-01-20,22,24
2023-01-20,23,-5
2023-01-21,0,-19
2023-01-21,1,-12
2023-01-21,2,13
2023-01-21,3,51
2023-01-21,4,94
2023-01-21,5,134
2023-01-21,6,160
2023-01-21,7,168
2023-01-21,8,158
2023-01-21,9,137
2023-01-21,10,110
2023-01-21,11,85
2023-01-21,12,70
2023-01-21,13,70
2023-01-21,14,87
2023-01-21,15,115
2023-01-21,16,144
2023-01-21,17,169
2023-01-21,18,179
2023-01-21,19,170
2023-01-21,20,141
2023-01-21,21,100
2023-01-21,22,55
2023-01-21,23,12
2023-01-22,0,-19
2023-01-22,1,-30
2023-01-22,2,-18
2023-01-22,3,14
2023-01-22,4,59
2023-01-22,5,107
2023-01-22,6,148
2023-01-22,7,171
2023-01-22,8,174
2023-01-22,9,159
2023-01-22,10,131
2023-01-22,11,99
2023-01-22,12,71
2023-01-22,13,58
2023-01-22,14,64
2023-01-22,15,86
2023-01-22,16,120
2023-01-22,17,155
2023-01-22,18,181
2023-01-22,19,189
2023-01-22,20,174
2023-01-22,21,141
2023-01-22,22,95
2023-01-22,23,45
2023-01-23,0,1
2023-01-23,1,-27
2023-01-23,2,-32
2023-01-23,3,-13
2023-01-23,4,26
2023-01-23,5,76
2023-01-23,6,125
2023-01-23,7,162
2023-01-23,8,179
2023-01-23,9,174
2023-01-23,10,152
2023-01-23,11,119
2023-01-23,12,84
2023-01-23,13,59
2023-01-23,14,51
2023-01-23,15,62
2023-01-23,16,91
2023-01-23,17,130
2023-01-23,18,167
2023-01-23,19,190
2023-01-23,20,192
2023-01-23,21,172
2023-01-23,22,135
2023-01-23,23,86
2023-01-24,0,36
2023-01-24,1,-4
2023-01-24,2,-24
2023-01-24,3,-22
2023-01-24,4,4
2023-01-24,5,48
2023-01-24,6,99
2023-01-24,7,143
2023-01-24,8,172
2023-01-24,9,180
2023-01-24,10,168
2023-01-24,11,140
2023-01-24,12,104
2023-01-24,13,71
2023-01-24,14,51
2023-01-24,15,49
2023-01-24,16,66
2023-01-24,17,100
2023-01-24,18,140
2023-01-24,19,174
2023-01-24,20,191
2023-01-24,21,188
2023-01-24,22,164
2023-01-24,23,125
2023-01-25,0,77
2023-01-25,1,33
2023-01-25,2,1
2023-01-25,3,-11
2023-01-25,4,-1
2023-01-25,5,30
2023-01-25,6,74
2023-01-25,7,120
2023-01-25,8,156
2023-01-25,9,175
2023-01-25,10,175
2023-01-25,11,157
2023-01-25,12,126
2023-01-25,13,92
2023-01-25,14,64
2023-01-25,15,49
2023-01-25,16,52
2023-01-25,17,73
2023-01-25,18,108
2023-01-25,19,145
2023-01-25,20,172
2023-01-25,21,183
2023-01-25,22,176
2023-01-25,23,152
2023-01-26,0,114
2023-01-26,1,73
2023-01-26,2,38
2023-01-26,3,16
2023-01-26,4,11
2023-01-26,5,27
2023-01-26,6,59
2023-01-26,7,100
2023-01-26,8,136
2023-01-26,9,162
2023-01-26,10,173
2023-01-26,11,166
2023-01-26,12,145
2023-01-26,13,114
2023-01-26,14,84
2023-01-26,15,61
2023-01-26,16,51
2023-01-26,17,57
2023-01-26,18,79
2023-01-26,19,111
2023-01-26,20,141
2023-01-26,21,162
2023-01-26,22,170
2023-01-26,23,161
2023-01-27,0,139
2023-01-27,1,107
2023-01-27,2,76
2023-01-27,3,50
2023-01-27,4,36
2023-01-27,5,38
2023-01-27,6,56
2023-01-27,7,86
2023-01-27,8,118
2023-01-27,9,145
2023-01-27,10,163
2023-01-27,11,167
2023-01-27,12,156
2023-01-27,13,134
2023-01-27,14,107
2023-01-27,15,81
2023-01-27,16,61
2023-01-27,17,53
2023-01-27,18,60
2023-01-27,19,81
2023-01-27,20,107
2023-01-27,21,130
2023-01-27,22,147
2023-01-27,23,154
2023-01-28,0,147
2023-01-28,1,129
2023-01-28,2,106
2023-01-28,3,84
2023-01-28,4,67
2023-01-28,5,58
2023-01-28,6,63
2023-01-28,7,81
2023-01-28,8,105
2023-01-28,9,129
2023-01-28,10,148
2023-01-28,11,160
2023-01-28,12,160
2023-01-28,13,147
2023-01-28,14,127
2023-01-28,15,103
2023-01-28,16,80
2023-01-28,17,61
2023-01-28,18,54
2023-01-28,19,60
2023-01-28,20,76
2023-01-28,21,96
2023-01-28,22,116
2023-01-28,23,132
2023-01-29,0,139
2023-01-29,1,136
2023-01-29,2,125
2023-01-29,3,110
2023-01-29,4,95
2023-01-29,5,82
2023-01-29,6,78
2023-01-29,7,84
2023-01-29,8,98
2023-01-29,9,116
2023-01-29,10,133
2023-01-29,11,148
2023-01-29,12,155
2023-01-29,13,153
2023-01-29,14,141
2023-01-29,15,122
2023-01-29,16,100
2023-01-29,17,77
2023-01-29,18,59
2023-01-29,19,52
2023-01-29,20,56
2023-01-29,21,67
2023-01-29,22,84
2023-01-29,23,102
2023-01-30,0,118
2023-01-30,1,128
2023-01-30,2,129
2023-01-30,3,125
2023-01-30,4,116
2023-01-30,5,105
2023-01-30,6,95
2023-01-30,7,92
2023-01-30,8,97
2023-01-30,9,107
2023-01-30,10,119
2023-01-30,11,133
2023-01-30,12,145
2023-01-30,13,150
2023-01-30,14,146
2023-01-30,15,136
2023-01-30,16,119
2023-01-30,17,96
2023-01-30,18,73
2023-01-30,19,56
2023-01-30,20,48
2023-01-30,21,48
2023-01-30,22,57
2023-01-30,23,72
2023-01-31,0,91
2023-01-31,1,109
2023-01-31,2,121
2023-01-31,3,127
2023-01-31,4,127
2023-01-31,5,121
2023-01-31,6,111
2023-01-31,7,103
2023-01-31,8,101
2023-01-31,9,103
2023-01-31,10,109
2023-01-31,11,118
2023-01-31,12,130
2023-01-31,13,140
2023-01-31,14,144
2023-01-31,15,142
2023-01-31,16,132
2023-01-31,17,115
2023-01-31,18,91
2023-01-31,19,68
2023-01-31,20,50
2023-01-31,21,41
2023-01-31,22,39
2023-01-31,23,47
2023-02-01,0,63
2023-02-01,1,83
2023-02-01,2,103
2023-02-01,3,119
2023-02-01,4,128
2023-02-01,5,130
2023-02-01,6,124
2023-02-01,7,115
2023-02-01,8,107
2023-02-01,9,102
2023-02-01,10,102
2023-02-01,11,105
2023-02-01,12,114
2023-02-01,13,125
2023-02-01,14,135
2023-02-01,15,141
2023-02-01,16,140
2023-02-01,17,130
2023-02-01,18,111
2023-02-01,19,86
2023-02-01,20,62
2023-02-01,21,43
2023-02-01,22,31
2023-02-01,23,29
2023-02-02,0,38
2023-02-02,1,57
2023-02-02,2,79
2023-02-02,3,103
2023-02-02,4,122
2023-02-02,5,132
2023-02-02,6,133
2023-02-02,7,125
2023-02-02,8,115
2023-02-02,9,105
2023-02-02,10,98
2023-02-02,11,95
2023-02-02,12,99
2023-02-02,13,109
2023-02-02,14,121
2023-02-02,15,133
2023-02-02,16,141
2023-02-02,17,141
2023-02-02,18,128
2023-02-02,19,106
2023-02-02,20,80
2023-02-02,21,54
2023-02-02,22,33
2023-02-02,23,21
2023-02-03,0,21
2023-02-03,1,33
2023-02-03,2,55
2023-02-03,3,82
2023-02-03,4,109
2023-02-03,5,129
2023-02-03,6,138
2023-02-03,7,135
2023-02-03,8,125
2023-02-03,9,111
2023-02-03,10,98
2023-02-03,11,88
2023-02-03,12,86
2023-02-03,13,92
2023-02-03,14,105
2023-02-03,15,121
2023-02-03,16,137
2023-02-03,17,146
2023-02-03,18,143
2023-02-03,19,127
2023-02-03,20,101
2023-02-03,21,72
2023-02-03,22,43
2023-02-03,23,20
2023-02-04,0,10
2023-02-04,1,15
2023-02-04,2,33
2023-02-04,3,60
2023-02-04,4,92
2023-02-04,5,121
2023-02-04,6,139
2023-02-04,7,143
2023-02-04,8,136
2023-02-04,9,121
2023-02-04,10,102
2023-02-04,11,85
2023-02-04,12,76
2023-02-04,13,77
2023-02-04,14,88
2023-02-04,15,106
2023-02-04,16,127
2023-02-04,17,146
2023-02-04,18,153
2023-02-04,19,145
2023-02-04,20,123
2023-02-04,21,93
2023-02-04,22,59
2023-02-04,23,28
2023-02-05,0,8
2023-02-05,1,3
2023-02-05,2,15
2023-02-05,3,40
2023-02-05,4,73
2023-02-05,5,109
2023-02-05,6,137
2023-02-05,7,149
2023-02-05,8,146
2023-02-05,9,132
2023-02-05,10,110
2023-02-05,11,88
2023-02-05,12,71
2023-02-05,13,66
2023-02-05,14,73
2023-02-05,15,91
2023-02-05,16,115
2023-02-05,17,141
2023-02-05,18,158
2023-02-05,19,160
2023-02-05,20,144
2023-02-05,21,115
2023-02-05,22,79
2023-02-05,23,42
2023-02-06,0,13
2023-02-06,1,-1
2023-02-06,2,4
2023-02-06,3,24
2023-02-06,4,57
2023-02-06,5,96
2023-02-06,6,131
2023-02-06,7,152
2023-02-06,8,155
2023-02-06,9,144
2023-02-06,10,122
2023-02-06,11,95
2023-02-06,12,72
2023-02-06,13,59
2023-02-06,14,62
2023-02-06,15,77
2023-02-06,16,102
2023-02-06,17,132
2023-02-06,18,157
2023-02-06,19,169
2023-02-06,20,161
2023-02-06,21,137
2023-02-06,22,102
2023-02-06,23,62
2023-02-07,0,26
2023-02-07,1,3
2023-02-07,2,-1
2023-02-07,3,14
2023-02-07,4,44
2023-02-07,5,83
2023-02-07,6,122
2023-02-07,7,151
2023-02-07,8,162
2023-02-07,9,155
2023-02-07,10,134
2023-02-07,11,106
2023-02-07,12,78
2023-02-07,13,59
2023-02-07,14,55
2023-02-07,15,66
2023-02-07,16,89
2023-02-07,17,120
2023-02-07,18,150
2023-02-07,19,170
2023-02-07,20,173
2023-02-07,21,156
2023-02-07,22,125
2023-02-07,23,85
2023-02-08,0,45
2023-02-08,1,15
2023-02-08,2,3
2023-02-08,3,10
2023-02-08,4,35
2023-02-08,5,71
2023-02-08,6,112
2023-02-08,7,146
2023-02-08,8,164
2023-02-08,9,163
2023-02-08,10,146
2023-02-08,11,119
2023-02-08,12,88
2023-02-08,13,64
2023-02-08,14,53
2023-02-08,15,57
2023-02-08,16,77
2023-02-08,17,106
2023-02-08,18,139
2023-02-08,19,165
2023-02-08,20,176
2023-02-08,21,169
2023-02-08,22,145
2023-02-08,23,109
2023-02-09,0,69
2023-02-09,1,35
2023-02-09,2,15
2023-02-09,3,14
2023-02-09,4,32
2023-02-09,5,63
2023-02-09,6,102
2023-02-09,7,138
2023-02-09,8,161
2023-02-09,9,167
2023-02-09,10,157
2023-02-09,11,132
2023-02-09,12,101
2023-02-09,13,73
2023-02-09,14,56
2023-02-09,15,53
2023-02-09,16,66
2023-02-09,17,91
2023-02-09,18,122
2023-02-09,19,152
2023-02-09,20,171
2023-02-09,21,173
2023-02-09,22,159
2023-02-09,23,131
2023-02-10,0,94
2023-02-10,1,59
2023-02-10,2,35
2023-02-10,3,27
2023-02-10,4,35
2023-02-10,5,59
2023-02-10,6,93
2023-02-10,7,129
2023-02-10,8,155
2023-02-10,9,168
2023-02-10,10,164
2023-02-10,11,145
2023-02-10,12,116
2023-02-10,13,86
2023-02-10,14,63
2023-02-10,15,54
2023-02-10,16,57
2023-02-10,17,75
2023-02-10,18,102
2023-02-10,19,133
2023-02-10,20,156
2023-02-10,21,167
2023-02-10,22,164
2023-02-10,23,147
2023-02-11,0,119
2023-02-11,1,87
2023-02-11,2,60
2023-02-11,3,46
2023-02-11,4,45
2023-02-11,5,60
2023-02-11,6,86
2023-02-11,7,119
2023-02-11,8,147
2023-02-11,9,163
2023-02-11,10,166
2023-02-11,11,155
2023-02-11,12,131
2023-02-11,13,102
2023-02-11,14,76
2023-02-11,15,59
2023-02-11,16,54
2023-02-11,17,61
2023-02-11,18,81
2023-02-11,19,108
2023-02-11,20,133
2023-02-11,21,151
2023-02-11,22,158
2023-02-11,23,153
2023-02-12,0,136
2023-02-12,1,112
2023-02-12,2,87
2023-02-12,3,70
2023-02-12,4,62
2023-02-12,5,66
2023-02-12,6,83
2023-02-12,7,109
2023-02-12,8,136
2023-02-12,9,155
2023-02-12,10,164
2023-02-12,11,161
2023-02-12,12,145
2023-02-12,13,120
2023-02-12,14,93
2023-02-12,15,71
2023-02-12,16,57
2023-02-12,17,54
2023-02-12,18,62
2023-02-12,19,81
2023-02-12,20,104
2023-02-12,21,125
2023-02-12,22,139
2023-02-12,23,146
2023-02-13,0,143
2023-02-13,1,130
2023-02-13,2,112
2023-02-13,3,95
2023-02-13,4,83
2023-02-13,5,79
2023-02-13,6,85
2023-02-13,7,102
2023-02-13,8,123
2023-02-13,9,143
2023-02-13,10,156
2023-02-13,11,160
2023-02-13,12,154
2023-02-13,13,137
2023-02-13,14,113
2023-02-13,15,89
2023-02-13,16,69
2023-02-13,17,55
2023-02-13,18,51
2023-02-13,19,58
2023-02-13,20,74
2023-02-13,21,93
2023-02-13,22,111
2023-02-13,23,126
2023-02-14,0,135
2023-02-14,1,135
2023-02-14,2,128
2023-02-14,3,117
2023-02-14,4,106
2023-02-14,5,97
2023-02-14,6,93
2023-02-14,7,99
2023-02-14,8,112
2023-02-14,9,128
2023-02-14,10,142
2023-02-14,11,153
2023-02-14,12,156
2023-02-14,13,148
2023-02-14,14,132
2023-02-14,15,111
2023-02-14,16,88
2023-02-14,17,67
2023-02-14,18,52
2023-02-14,19,45
2023-02-14,20,49
2023-02-14,21,61
2023-02-14,22,76
2023-02-14,23,95
2023-02-15,0,113
2023-02-15,1,126
2023-02-15,2,132
2023-02-15,3,131
2023-02-15,4,126
2023-02-15,5,116
2023-02-15,6,107
2023-02-15,7,103
2023-02-15,8,106
2023-02-15,9,114
2023-02-15,10,125
2023-02-15,11,137
2023-02-15,12,147
2023-02-15,13,151
2023-02-15,14,145
2023-02-15,15,132
2023-02-15,16,113
2023-02-15,17,90
2023-02-15,18,66
2023-02-15,19,47
2023-02-15,20,37
2023-02-15,21,36
2023-02-15,22,43
2023-02-15,23,58
2023-02-16,0,80
2023-02-16,1,102
2023-02-16,2,120
2023-02-16,3,133
2023-02-16,4,138
2023-02-16,5,135
2023-02-16,6,125
2023-02-16,7,114
2023-02-16,8,106
2023-02-16,9,104
2023-02-16,10,107
2023-02-16,11,116
2023-02-16,12,129
2023-02-16,13,142
2023-02-16,14,148
2023-02-16,15,147
2023-02-16,16,137
2023-02-16,17,119
2023-02-16,18,93
2023-02-16,19,65
2023-02-16,20,42
2023-02-16,21,26
2023-02-16,22,19
2023-02-16,23,24
2023-02-17,0,41
2023-02-17,1,67
2023-02-17,2,95
2023-02-17,3,120
2023-02-17,4,139
2023-02-17,5,147
2023-02-17,6,143
2023-02-17,7,130
2023-02-17,8,115
2023-02-17,9,102
2023-02-17,10,94
2023-02-17,11,94
2023-02-17,12,104
2023-02-17,13,120
2023-02-17,14,137
2023-02-17,15,150
2023-02-17,16,154
2023-02-17,17,147
2023-02-17,18,127
2023-02-17,19,97
2023-02-17,20,64
2023-02-17,21,35
2023-02-17,22,12
2023-02-17,23,1
2023-02-18,0,7
2023-02-18,1,28
2023-02-18,2,60
2023-02-18,3,94
2023-02-18,4,126
2023-02-18,5,149
2023-02-18,6,157
2023-02-18,7,149
2023-02-18,8,131
2023-02-18,9,110
2023-02-18,10,91
2023-02-18,11,78
2023-02-18,12,77
2023-02-18,13,91
2023-02-18,14,113
2023-02-18,15,138
2023-02-18,16,157
2023-02-18,17,166
2023-02-18,18,159
2023-02-18,19,134
2023-02-18,20,99
2023-02-18,21,60
2023-02-18,22,24
2023-02-18,23,-4
2023-02-19,0,-15
2023-02-19,1,-5
2023-02-19,2,22
2023-02-19,3,61
2023-02-19,4,103
2023-02-19,5,140
2023-02-19,6,162
2023-02-19,7,165
2023-02-19,8,151
2023-02-19,9,126
2023-02-19,10,97
2023-02-19,11,72
2023-02-19,12,58
2023-02-19,13,61
2023-02-19,14,81
2023-02-19,15,112
2023-02-19,16,144
2023-02-19,17,170
2023-02-19,18,180
2023-02-19,19,169
2023-02-19,20,139
2023-02-19,21,98
2023-02-19,22,52
2023-02-19,23,11
2023-02-20,0,-17
2023-02-20,1,-24
2023-02-20,2,-8
2023-02-20,3,27
2023-02-20,4,73
2023-02-20,5,121
2023-02-20,6,157
2023-02-20,7,174
2023-02-20,8,169
2023-02-20,9,146
2023-02-20,10,113
2023-02-20,11,78
2023-02-20,12,50
2023-02-20,13,39
2023-02-20,14,50
2023-02-20,15,78
2023-02-20,16,117
2023-02-20,17,156
2023-02-20,18,184
2023-02-20,19,191
2023-02-20,20,174
2023-02-20,21,138
2023-02-20,22,91
2023-02-20,23,41
2023-02-21,0,-1
2023-02-21,1,-24
2023-02-21,2,-23
2023-02-21,3,2
2023-02-21,4,45
2023-02-21,5,96
2023-02-21,6,143
2023-02-21,7,173
2023-02-21,8,180
2023-02-21,9,165
2023-02-21,10,134
2023-02-21,11,94
2023-02-21,12,56
2023-02-21,13,31
2023-02-21,14,28
2023-02-21,15,46
2023-02-21,16,83
2023-02-21,17,129
2023-02-21,18,170
2023-02-21,19,194
2023-02-21,20,194
2023-02-21,21,171
2023-02-21,22,130
2023-02-21,23,80
2023-02-22,0,31
2023-02-22,1,-5
2023-02-22,2,-19
2023-02-22,3,-9
2023-02-22,4,24
2023-02-22,5,73
2023-02-22,6,124
2023-02-22,7,163
2023-02-22,8,183
2023-02-22,9,179
2023-02-22,10,154
2023-02-22,11,115
2023-02-22,12,72
2023-02-22,13,37
2023-02-22,14,20
2023-02-22,15,25
2023-02-22,16,51
2023-02-22,17,94
2023-02-22,18,141
2023-02-22,19,178
