d,t,l
2021-01-06,7,47
2021-01-06,8,67
2021-01-06,9,95
2021-01-06,10,124
2021-01-06,11,149
2021-01-06,12,163
2021-01-06,13,164
2021-01-06,14,152
2021-01-06,15,132
2021-01-06,16,108
2021-01-06,17,86
2021-01-06,18,72
2021-01-06,19,67
2021-01-06,20,73
2021-01-06,21,88
2021-01-06,22,107
2021-01-06,23,127
2021-01-07,0,140
2021-01-07,1,144
2021-01-07,2,137
2021-01-07,3,122
2021-01-07,4,100
2021-01-07,5,79
2021-01-07,6,63
2021-01-07,7,57
2021-01-07,8,63
2021-01-07,9,80
2021-01-07,10,104
2021-01-07,11,130
2021-01-07,12,151
2021-01-07,13,163
2021-01-07,14,163
2021-01-07,15,152
2021-01-07,16,131
2021-01-07,17,106
2021-01-07,18,82
2021-01-07,19,64
2021-01-07,20,56
2021-01-07,21,59
2021-01-07,22,71
2021-01-07,23,90
2021-01-08,0,111
2021-01-08,1,129
2021-01-08,2,138
2021-01-08,3,139
2021-01-08,4,129
2021-01-08,5,113
2021-01-08,6,94
2021-01-08,7,79
2021-01-08,8,72
2021-01-08,9,75
2021-01-08,10,88
2021-01-08,11,109
2021-01-08,12,133
2021-01-08,13,153
2021-01-08,14,166
2021-01-08,15,166
2021-01-08,16,154
2021-01-08,17,132
2021-01-08,18,104
2021-01-08,19,76
2021-01-08,20,54
2021-01-08,21,41
2021-01-08,22,41
2021-01-08,23,52
2021-01-09,0,73
2021-01-09,1,98
2021-01-09,2,122
2021-01-09,3,139
2021-01-09,4,145
2021-01-09,5,140
2021-01-09,6,127
2021-01-09,7,109
2021-01-09,8,92
2021-01-09,9,82
2021-01-09,10,82
2021-01-09,11,93
2021-01-09,12,112
2021-01-09,13,136
2021-01-09,14,157
2021-01-09,15,170
2021-01-09,16,171
2021-01-09,17,158
2021-01-09,18,133
2021-01-09,19,101
2021-01-09,20,68
2021-01-09,21,40
2021-01-09,22,23
2021-01-09,23,21
2021-01-10,0,34
2021-01-10,1,59
2021-01-10,2,90
2021-01-10,3,121
2021-01-10,4,144
2021-01-10,5,155
2021-01-10,6,153
2021-01-10,7,139
2021-01-10,8,119
2021-01-10,9,100
2021-01-10,10,86
2021-01-10,11,84
2021-01-10,12,94
2021-01-10,13,114
2021-01-10,14,140
2021-01-10,15,163
2021-01-10,16,177
2021-01-10,17,178
2021-01-10,18,162
2021-01-10,19,133
2021-01-10,20,95
2021-01-10,21,56
2021-01-10,22,24
2021-01-10,23,5
2021-01-11,0,4
2021-01-11,1,20
2021-01-11,2,51
2021-01-11,3,89
2021-01-11,4,125
2021-01-11,5,153
2021-01-11,6,166
2021-01-11,7,164
2021-01-11,8,147
2021-01-11,9,124
2021-01-11,10,101
2021-01-11,11,85
2021-01-11,12,82
2021-01-11,13,94
2021-01-11,14,117
2021-01-11,15,146
2021-01-11,16,171
2021-01-11,17,186
2021-01-11,18,184
2021-01-11,19,164
2021-01-11,20,130
2021-01-11,21,86
2021-01-11,22,43
2021-01-11,23,8
2021-01-12,0,-10
2021-01-12,1,-8
2021-01-12,2,14
2021-01-12,3,50
2021-01-12,4,94
2021-01-12,5,134
2021-01-12,6,163
2021-01-12,7,175
2021-01-12,8,169
2021-01-12,9,149
2021-01-12,10,122
2021-01-12,11,96
2021-01-12,12,80
2021-01-12,13,80
2021-01-12,14,95
2021-01-12,15,122
2021-01-12,16,153
2021-01-12,17,180
2021-01-12,18,193
2021-01-12,19,188
2021-01-12,20,163
2021-01-12,21,123
2021-01-12,22,75
2021-01-12,23,29
2021-01-13,0,-5
2021-01-13,1,-20
2021-01-13,2,-13
2021-01-13,3,15
2021-01-13,4,58
2021-01-13,5,105
2021-01-13,6,146
2021-01-13,7,172
2021-01-13,8,180
2021-01-13,9,169
2021-01-13,10,144
2021-01-13,11,114
2021-01-13,12,88
2021-01-13,13,75
2021-01-13,14,78
2021-01-13,15,98
2021-01-13,16,129
2021-01-13,17,162
2021-01-13,18,187
2021-01-13,19,197
2021-01-13,20,186
2021-01-13,21,156
2021-01-13,22,112
2021-01-13,23,62
2021-01-14,0,17
2021-01-14,1,-13
2021-01-14,2,-22
2021-01-14,3,-8
2021-01-14,4,26
2021-01-14,5,71
2021-01-14,6,119
2021-01-14,7,157
2021-01-14,8,178
2021-01-14,9,179
2021-01-14,10,162
2021-01-14,11,133
2021-01-14,12,102
2021-01-14,13,79
2021-01-14,14,71
2021-01-14,15,79
2021-01-14,16,104
2021-01-14,17,137
2021-01-14,18,169
2021-01-14,19,192
2021-01-14,20,196
2021-01-14,21,179
2021-01-14,22,144
2021-01-14,23,98
2021-01-15,0,49
2021-01-15,1,9
2021-01-15,2,-14
2021-01-15,3,-16
2021-01-15,4,5
2021-01-15,5,43
2021-01-15,6,90
2021-01-15,7,134
2021-01-15,8,165
2021-01-15,9,178
2021-01-15,10,172
2021-01-15,11,150
2021-01-15,12,120
2021-01-15,13,91
2021-01-15,14,72
2021-01-15,15,69
2021-01-15,16,83
2021-01-15,17,111
2021-01-15,18,144
2021-01-15,19,174
2021-01-15,20,191
2021-01-15,21,189
2021-01-15,22,166
2021-01-15,23,128
2021-01-16,0,83
2021-01-16,1,38
2021-01-16,2,6
2021-01-16,3,-8
2021-01-16,4,-1
2021-01-16,5,25
2021-01-16,6,65
2021-01-16,7,109
2021-01-16,8,147
2021-01-16,9,169
2021-01-16,10,174
2021-01-16,11,161
2021-01-16,12,135
2021-01-16,13,106
2021-01-16,14,81
2021-01-16,15,68
2021-01-16,16,71
2021-01-16,17,89
2021-01-16,18,118
2021-01-16,19,150
2021-01-16,20,174
2021-01-16,21,184
2021-01-16,22,175
2021-01-16,23,149
2021-01-17,0,111
2021-01-17,1,69
2021-01-17,2,33
2021-01-17,3,10
2021-01-17,4,5
2021-01-17,5,20
2021-01-17,6,50
2021-01-17,7,89
2021-01-17,8,127
2021-01-17,9,155
2021-01-17,10,169
2021-01-17,11,165
2021-01-17,12,147
2021-01-17,13,121
2021-01-17,14,94
2021-01-17,15,74
2021-01-17,16,67
2021-01-17,17,75
2021-01-17,18,96
2021-01-17,19,124
2021-01-17,20,150
2021-01-17,21,168
2021-01-17,22,171
2021-01-17,23,158
2021-01-18,0,130
2021-01-18,1,95
2021-01-18,2,60
2021-01-18,3,33
2021-01-18,4,21
2021-01-18,5,24
2021-01-18,6,44
2021-01-18,7,75
2021-01-18,8,109
2021-01-18,9,140
2021-01-18,10,159
2021-01-18,11,164
2021-01-18,12,154
2021-01-18,13,134
2021-01-18,14,108
2021-01-18,15,85
2021-01-18,16,71
2021-01-18,17,69
2021-01-18,18,80
2021-01-18,19,100
2021-01-18,20,125
2021-01-18,21,146
2021-01-18,22,157
2021-01-18,23,155
2021-01-19,0,140
2021-01-19,1,114
2021-01-19,2,85
2021-01-19,3,58
2021-01-19,4,41
2021-01-19,5,37
2021-01-19,6,47
2021-01-19,7,68
2021-01-19,8,96
2021-01-19,9,125
2021-01-19,10,147
2021-01-19,11,158
2021-01-19,12,156
2021-01-19,13,143
2021-01-19,14,123
2021-01-19,15,100
2021-01-19,16,81
2021-01-19,17,71
2021-01-19,18,71
2021-01-19,19,82
2021-01-19,20,101
2021-01-19,21,121
2021-01-19,22,136
2021-01-19,23,143
2021-01-20,0,139
2021-01-20,1,124
2021-01-20,2,103
2021-01-20,3,81
2021-01-20,4,63
2021-01-20,5,54
2021-01-20,6,56
2021-01-20,7,68
2021-01-20,8,88
2021-01-20,9,112
2021-01-20,10,134
2021-01-20,11,149
2021-01-20,12,154
2021-01-20,13,148
2021-01-20,14,134
2021-01-20,15,115
2021-01-20,16,95
2021-01-20,17,79
2021-01-20,18,71
2021-01-20,19,72
2021-01-20,20,81
2021-01-20,21,96
2021-01-20,22,112
2021-01-20,23,124
2021-01-21,0,129
2021-01-21,1,125
2021-01-21,2,115
2021-01-21,3,100
2021-01-21,4,85
2021-01-21,5,74
2021-01-21,6,70
2021-01-21,7,74
2021-01-21,8,85
2021-01-21,9,102
2021-01-21,10,121
2021-01-21,11,137
2021-01-21,12,147
2021-01-21,13,149
2021-01-21,14,142
2021-01-21,15,129
2021-01-21,16,111
2021-01-21,17,93
2021-01-21,18,78
2021-01-21,19,69
2021-01-21,20,69
2021-01-21,21,76
2021-01-21,22,87
2021-01-21,23,101
2021-01-22,0,112
2021-01-22,1,118
2021-01-22,2,118
2021-01-22,3,113
2021-01-22,4,104
2021-01-22,5,95
2021-01-22,6,87
2021-01-22,7,85
2021-01-22,8,88
2021-01-22,9,97
2021-01-22,10,109
2021-01-22,11,123
2021-01-22,12,136
2021-01-22,13,144
2021-01-22,14,145
2021-01-22,15,140
2021-01-22,16,127
2021-01-22,17,110
2021-01-22,18,91
2021-01-22,19,75
2021-01-22,20,64
2021-01-22,21,61
2021-01-22,22,65
2021-01-22,23,76
2021-01-23,0,89
2021-01-23,1,103
2021-01-23,2,113
2021-01-23,3,118
2021-01-23,4,118
2021-01-23,5,114
2021-01-23,6,107
2021-01-23,7,100
2021-01-23,8,95
2021-01-23,9,96
2021-01-23,10,101
2021-01-23,11,111
2021-01-23,12,123
2021-01-23,13,135
2021-01-23,14,143
2021-01-23,15,146
2021-01-23,16,141
2021-01-23,17,128
2021-01-23,18,109
2021-01-23,19,88
2021-01-23,20,68
2021-01-23,21,54
2021-01-23,22,49
2021-01-23,23,53
2021-01-24,0,65
2021-01-24,1,82
2021-01-24,2,100
2021-01-24,3,116
2021-01-24,4,126
2021-01-24,5,129
2021-01-24,6,125
2021-01-24,7,117
2021-01-24,8,108
2021-01-24,9,100
2021-01-24,10,97
2021-01-24,11,100
2021-01-24,12,109
2021-01-24,13,122
2021-01-24,14,136
2021-01-24,15,147
2021-01-24,16,150
2021-01-24,17,145
2021-01-24,18,129
2021-01-24,19,106
2021-01-24,20,80
2021-01-24,21,57
2021-01-24,22,40
2021-01-24,23,34
2021-01-25,0,40
2021-01-25,1,57
2021-01-25,2,80
2021-01-25,3,104
2021-01-25,4,125
2021-01-25,5,137
2021-01-25,6,140
2021-01-25,7,135
2021-01-25,8,123
2021-01-25,9,109
2021-01-25,10,98
2021-01-25,11,93
2021-01-25,12,97
2021-01-25,13,109
2021-01-25,14,125
2021-01-25,15,142
2021-01-25,16,155
2021-01-25,17,158
2021-01-25,18,149
2021-01-25,19,129
2021-01-25,20,100
2021-01-25,21,68
2021-01-25,22,41
2021-01-25,23,23
2021-01-26,0,20
2021-01-26,1,31
2021-01-26,2,55
2021-01-26,3,85
2021-01-26,4,115
2021-01-26,5,138
2021-01-26,6,150
2021-01-26,7,150
2021-01-26,8,139
2021-01-26,9,122
2021-01-26,10,104
2021-01-26,11,91
2021-01-26,12,87
2021-01-26,13,95
2021-01-26,14,111
2021-01-26,15,133
2021-01-26,16,153
2021-01-26,17,166
2021-01-26,18,166
2021-01-26,19,152
2021-01-26,20,124
2021-01-26,21,88
2021-01-26,22,51
2021-01-26,23,22
2021-01-27,0,7
2021-01-27,1,9
2021-01-27,2,28
2021-01-27,3,60
2021-01-27,4,97
2021-01-27,5,130
2021-01-27,6,153
2021-01-27,7,162
2021-01-27,8,155
2021-01-27,9,138
2021-01-27,10,115
2021-01-27,11,94
2021-01-27,12,82
2021-01-27,13,82
2021-01-27,14,95
2021-01-27,15,118
2021-01-27,16,144
2021-01-27,17,167
2021-01-27,18,178
2021-01-27,19,173
2021-01-27,20,150
2021-01-27,21,115
2021-01-27,22,72
2021-01-27,23,32
2021-01-28,0,4
2021-01-28,1,-6
2021-01-28,2,4
2021-01-28,3,32
2021-01-28,4,72
2021-01-28,5,113
2021-01-28,6,147
2021-01-28,7,167
2021-01-28,8,168
2021-01-28,9,154
2021-01-28,10,130
2021-01-28,11,103
2021-01-28,12,82
2021-01-28,13,73
2021-01-28,14,79
2021-01-28,15,100
2021-01-28,16,129
2021-01-28,17,159
2021-01-28,18,181
2021-01-28,19,187
2021-01-28,20,175
2021-01-28,21,144
2021-01-28,22,101
2021-01-28,23,54
2021-01-29,0,14
2021-01-29,1,-10
2021-01-29,2,-13
2021-01-29,3,7
2021-01-29,4,44
2021-01-29,5,89
2021-01-29,6,132
2021-01-29,7,163
2021-01-29,8,176
2021-01-29,9,169
2021-01-29,10,147
2021-01-29,11,117
2021-01-29,12,89
2021-01-29,13,70
2021-01-29,14,67
2021-01-29,15,80
2021-01-29,16,108
2021-01-29,17,141
2021-01-29,18,173
2021-01-29,19,192
2021-01-29,20,192
2021-01-29,21,171
2021-01-29,22,133
2021-01-29,23,84
2021-01-30,0,36
2021-01-30,1,-1
2021-01-30,2,-17
2021-01-30,3,-11
2021-01-30,4,18
2021-01-30,5,62
2021-01-30,6,110
2021-01-30,7,151
2021-01-30,8,175
2021-01-30,9,179
2021-01-30,10,164
2021-01-30,11,135
2021-01-30,12,102
2021-01-30,13,74
2021-01-30,14,60
2021-01-30,15,63
2021-01-30,16,84
2021-01-30,17,117
2021-01-30,18,153
2021-01-30,19,183
2021-01-30,20,197
2021-01-30,21,190
2021-01-30,22,162
2021-01-30,23,118
2021-01-31,0,68
2021-01-31,1,22
2021-01-31,2,-8
2021-01-31,3,-16
2021-01-31,4,1
2021-01-31,5,37
2021-01-31,6,84
2021-01-31,7,131
2021-01-31,8,166
2021-01-31,9,182
2021-01-31,10,177
2021-01-31,11,154
2021-01-31,12,120
2021-01-31,13,87
2021-01-31,14,62
2021-01-31,15,53
2021-01-31,16,63
2021-01-31,17,89
2021-01-31,18,125
2021-01-31,19,161
2021-01-31,20,187
2021-01-31,21,195
2021-01-31,22,181
2021-01-31,23,148
2021-02-01,0,103
2021-02-01,1,55
2021-02-01,2,16
2021-02-01,3,-6
2021-02-01,4,-4
2021-02-01,5,20
2021-02-01,6,60
2021-02-01,7,107
2021-02-01,8,149
2021-02-01,9,176
2021-02-01,10,182
2021-02-01,11,169
2021-02-01,12,140
2021-02-01,13,105
2021-02-01,14,73
2021-02-01,15,53
2021-02-01,16,50
2021-02-01,17,65
2021-02-01,18,94
2021-02-01,19,130
2021-02-01,20,163
2021-02-01,21,183
2021-02-01,22,185
2021-02-01,23,168
2021-02-02,0,133
2021-02-02,1,90
2021-02-02,2,49
2021-02-02,3,18
2021-02-02,4,6
2021-02-02,5,15
2021-02-02,6,44
2021-02-02,7,84
2021-02-02,8,127
2021-02-02,9,161
2021-02-02,10,179
2021-02-02,11,177
2021-02-02,12,157
2021-02-02,13,126
2021-02-02,14,91
2021-02-02,15,63
2021-02-02,16,48
2021-02-02,17,49
2021-02-02,18,67
2021-02-02,19,96
2021-02-02,20,129
2021-02-02,21,157
2021-02-02,22,172
2021-02-02,23,171
2021-02-03,0,152
2021-02-03,1,121
2021-02-03,2,84
2021-02-03,3,51
2021-02-03,4,30
2021-02-03,5,26
2021-02-03,6,40
2021-02-03,7,69
2021-02-03,8,106
2021-02-03,9,142
2021-02-03,10,167
2021-02-03,11,176
2021-02-03,12,168
2021-02-03,13,145
2021-02-03,14,114
2021-02-03,15,82
2021-02-03,16,57
2021-02-03,17,46
2021-02-03,18,49
2021-02-03,19,66
2021-02-03,20,93
2021-02-03,21,121
2021-02-03,22,145
2021-02-03,23,157
2021-02-04,0,154
2021-02-04,1,138
2021-02-04,2,113
2021-02-04,3,85
2021-02-04,4,61
2021-02-04,5,48
2021-02-04,6,49
2021-02-04,7,65
2021-02-04,8,91
2021-02-04,9,122
2021-02-04,10,149
2021-02-04,11,166
2021-02-04,12,169
2021-02-04,13,158
2021-02-04,14,135
2021-02-04,15,106
2021-02-04,16,78
2021-02-04,17,56
2021-02-04,18,46
2021-02-04,19,49
2021-02-04,20,63
2021-02-04,21,84
2021-02-04,22,108
2021-02-04,23,128
2021-02-05,0,139
2021-02-05,1,139
2021-02-05,2,130
2021-02-05,3,113
2021-02-05,4,93
2021-02-05,5,77
2021-02-05,6,69
2021-02-05,7,72
2021-02-05,8,85
2021-02-05,9,106
2021-02-05,10,129
2021-02-05,11,150
2021-02-05,12,162
2021-02-05,13,162
2021-02-05,14,151
2021-02-05,15,130
2021-02-05,16,104
2021-02-05,17,78
2021-02-05,18,58
2021-02-05,19,46
2021-02-05,20,45
2021-02-05,21,54
2021-02-05,22,70
2021-02-05,23,91
2021-02-06,0,110
2021-02-06,1,124
2021-02-06,2,130
2021-02-06,3,128
2021-02-06,4,120
2021-02-06,5,108
2021-02-06,6,96
2021-02-06,7,89
2021-02-06,8,89
2021-02-06,9,97
2021-02-06,10,112
2021-02-06,11,129
2021-02-06,12,145
2021-02-06,13,156
2021-02-06,14,157
2021-02-06,15,149
2021-02-06,16,131
2021-02-06,17,108
2021-02-06,18,82
2021-02-06,19,60
2021-02-06,20,44
2021-02-06,21,37
2021-02-06,22,41
2021-02-06,23,54
2021-02-07,0,73
2021-02-07,1,95
2021-02-07,2,115
2021-02-07,3,129
2021-02-07,4,134
2021-02-07,5,132
2021-02-07,6,124
2021-02-07,7,112
2021-02-07,8,102
2021-02-07,9,98
2021-02-07,10,100
2021-02-07,11,109
2021-02-07,12,124
2021-02-07,13,140
2021-02-07,14,152
2021-02-07,15,157
2021-02-07,16,152
2021-02-07,17,137
2021-02-07,18,114
2021-02-07,19,86
2021-02-07,20,59
2021-02-07,21,37
2021-02-07,22,25
2021-02-07,23,25
2021-02-08,0,37
2021-02-08,1,59
2021-02-08,2,86
2021-02-08,3,113
2021-02-08,4,135
2021-02-08,5,146
2021-02-08,6,146
2021-02-08,7,137
2021-02-08,8,122
2021-02-08,9,107
2021-02-08,10,97
2021-02-08,11,95
2021-02-08,12,102
2021-02-08,13,118
2021-02-08,14,137
2021-02-08,15,154
2021-02-08,16,163
2021-02-08,17,161
2021-02-08,18,146
2021-02-08,19,120
2021-02-08,20,87
2021-02-08,21,54
2021-02-08,22,27
2021-02-08,23,11
2021-02-09,0,10
2021-02-09,1,25
2021-02-09,2,53
2021-02-09,3,87
2021-02-09,4,121
2021-02-09,5,146
2021-02-09,6,159
2021-02-09,7,158
2021-02-09,8,144
2021-02-09,9,124
2021-02-09,10,103
2021-02-09,11,89
2021-02-09,12,85
2021-02-09,13,95
2021-02-09,14,114
2021-02-09,15,139
2021-02-09,16,160
2021-02-09,17,173
2021-02-09,18,171
2021-02-09,19,153
2021-02-09,20,122
2021-02-09,21,83
2021-02-09,22,44
2021-02-09,23,13
2021-02-10,0,-3
2021-02-10,1,0
2021-02-10,2,21
2021-02-10,3,55
2021-02-10,4,96
2021-02-10,5,134
2021-02-10,6,161
2021-02-10,7,171
2021-02-10,8,164
2021-02-10,9,143
2021-02-10,10,116
2021-02-10,11,92
2021-02-10,12,76
2021-02-10,13,76
2021-02-10,14,90
2021-02-10,15,116
2021-02-10,16,146
2021-02-10,17,171
2021-02-10,18,183
2021-02-10,19,178
2021-02-10,20,155
2021-02-10,21,118
2021-02-10,22,73
2021-02-10,23,31
2021-02-11,0,1
2021-02-11,1,-12
2021-02-11,2,-2
2021-02-11,3,26
2021-02-11,4,68
2021-02-11,5,113
2021-02-11,6,151
2021-02-11,7,173
2021-02-11,8,176
2021-02-11,9,161
2021-02-11,10,133
2021-02-11,11,102
2021-02-11,12,77
2021-02-11,13,64
2021-02-11,14,69
2021-02-11,15,91
2021-02-11,16,123
2021-02-11,17,156
2021-02-11,18,182
2021-02-11,19,191
2021-02-11,20,180
2021-02-11,21,150
2021-02-11,22,106
2021-02-11,23,59
2021-02-12,0,18
2021-02-12,1,-8
2021-02-12,2,-12
2021-02-12,3,6
2021-02-12,4,42
2021-02-12,5,88
2021-02-12,6,133
2021-02-12,7,166
2021-02-12,8,180
2021-02-12,9,174
2021-02-12,10,150
2021-02-12,11,117
2021-02-12,12,85
2021-02-12,13,62
2021-02-12,14,56
2021-02-12,15,69
2021-02-12,16,97
2021-02-12,17,134
2021-02-12,18,168
2021-02-12,19,189
2021-02-12,20,192
2021-02-12,21,173
2021-02-12,22,137
2021-02-12,23,90
2021-02-13,0,44
2021-02-13,1,8
2021-02-13,2,-9
2021-02-13,3,-4
2021-02-13,4,23
2021-02-13,5,65
2021-02-13,6,112
2021-02-13,7,152
2021-02-13,8,176
2021-02-13,9,180
2021-02-13,10,164
2021-02-13,11,133
2021-02-13,12,98
2021-02-13,13,68
2021-02-13,14,51
2021-02-13,15,54
2021-02-13,16,74
2021-02-13,17,108
2021-02-13,18,146
2021-02-13,19,176
2021-02-13,20,191
2021-02-13,21,185
2021-02-13,22,159
2021-02-13,23,118
2021-02-14,0,72
2021-02-14,1,31
2021-02-14,2,5
2021-02-14,3,-1
2021-02-14,4,15
2021-02-14,5,49
2021-02-14,6,93
2021-02-14,7,135
2021-02-14,8,167
2021-02-14,9,180
2021-02-14,10,172
2021-02-14,11,147
2021-02-14,12,113
2021-02-14,13,79
2021-02-14,14,54
2021-02-14,15,46
2021-02-14,16,57
2021-02-14,17,84
2021-02-14,18,120
2021-02-14,19,155
2021-02-14,20,179
2021-02-14,21,185
2021-02-14,22,171
2021-02-14,23,140
2021-02-15,0,98
2021-02-15,1,57
2021-02-15,2,25
2021-02-15,3,11
2021-02-15,4,16
2021-02-15,5,41
2021-02-15,6,78
2021-02-15,7,119
2021-02-15,8,154
2021-02-15,9,174
2021-02-15,10,175
2021-02-15,11,158
2021-02-15,12,128
2021-02-15,13,93
2021-02-15,14,63
2021-02-15,15,47
2021-02-15,16,47
2021-02-15,17,65
2021-02-15,18,95
2021-02-15,19,130
2021-02-15,20,159
2021-02-15,21,175
2021-02-15,22,172
2021-02-15,23,152
2021-02-16,0,119
2021-02-16,1,81
2021-02-16,2,48
2021-02-16,3,28
2021-02-16,4,25
2021-02-16,5,40
2021-02-16,6,69
2021-02-16,7,106
2021-02-16,8,140
2021-02-16,9,164
2021-02-16,10,173
2021-02-16,11,163
2021-02-16,12,140
2021-02-16,13,108
2021-02-16,14,77
2021-02-16,15,54
2021-02-16,16,45
2021-02-16,17,53
2021-02-16,18,74
2021-02-16,19,104
2021-02-16,20,135
2021-02-16,21,156
2021-02-16,22,164
2021-02-16,23,155
2021-02-17,0,132
2021-02-17,1,101
2021-02-17,2,71
2021-02-17,3,48
2021-02-17,4,39
2021-02-17,5,46
2021-02-17,6,66
2021-02-17,7,96
2021-02-17,8,127
2021-02-17,9,153
2021-02-17,10,166
2021-02-17,11,164
2021-02-17,12,148
2021-02-17,13,122
2021-02-17,14,92
2021-02-17,15,66
2021-02-17,16,50
2021-02-17,17,48
2021-02-17,18,60
2021-02-17,19,83
2021-02-17,20,109
2021-02-17,21,133
2021-02-17,22,147
2021-02-17,23,148
2021-02-18,0,137
2021-02-18,1,115
2021-02-18,2,91
2021-02-18,3,69
2021-02-18,4,57
2021-02-18,5,56
2021-02-18,6,68
2021-02-18,7,90
2021-02-18,8,116
2021-02-18,9,140
2021-02-18,10,156
2021-02-18,11,160
2021-02-18,12,152
2021-02-18,13,133
2021-02-18,14,108
2021-02-18,15,82
2021-02-18,16,62
2021-02-18,17,52
2021-02-18,18,54
2021-02-18,19,67
2021-02-18,20,87
2021-02-18,21,108
2021-02-18,22,126
2021-02-18,23,134
2021-02-19,0,133
2021-02-19,1,122
2021-02-19,2,106
2021-02-19,3,88
2021-02-19,4,76
2021-02-19,5,71
2021-02-19,6,76
2021-02-19,7,89
2021-02-19,8,108
2021-02-19,9,127
2021-02-19,10,144
2021-02-19,11,152
2021-02-19,12,150
2021-02-19,13,139
2021-02-19,14,121
2021-02-19,15,100
2021-02-19,16,79
2021-02-19,17,64
2021-02-19,18,57
2021-02-19,19,59
2021-02-19,20,69
2021-02-19,21,85
2021-02-19,22,101
2021-02-19,23,114
2021-02-20,0,121
2021-02-20,1,120
2021-02-20,2,114
2021-02-20,3,104
2021-02-20,4,95
2021-02-20,5,88
2021-02-20,6,88
2021-02-20,7,93
2021-02-20,8,103
2021-02-20,9,117
2021-02-20,10,130
2021-02-20,11,140
2021-02-20,12,144
2021-02-20,13,141
2021-02-20,14,131
2021-02-20,15,116
2021-02-20,16,98
2021-02-20,17,81
2021-02-20,18,67
2021-02-20,19,60
2021-02-20,20,60
2021-02-20,21,66
2021-02-20,22,77
2021-02-20,23,90
2021-02-21,0,102
2021-02-21,1,111
2021-02-21,2,115
2021-02-21,3,114
2021-02-21,4,111
2021-02-21,5,106
2021-02-21,6,103
2021-02-21,7,102
2021-02-21,8,104
2021-02-21,9,109
2021-02-21,10,117
2021-02-21,11,126
2021-02-21,12,133
2021-02-21,13,136
2021-02-21,14,135
2021-02-21,15,129
2021-02-21,16,117
2021-02-21,17,102
2021-02-21,18,85
2021-02-21,19,70
2021-02-21,20,59
2021-02-21,21,54
2021-02-21,22,57
2021-02-21,23,66
2021-02-22,0,79
2021-02-22,1,93
2021-02-22,2,107
2021-02-22,3,117
2021-02-22,4,122
2021-02-22,5,123
2021-02-22,6,120
2021-02-22,7,115
2021-02-22,8,110
2021-02-22,9,107
2021-02-22,10,107
2021-02-22,11,112
2021-02-22,12,119
2021-02-22,13,127
2021-02-22,14,134
2021-02-22,15,137
2021-02-22,16,134
2021-02-22,17,124
2021-02-22,18,107
2021-02-22,19,87
