d,t,l
2023-01-08,13,86
2023-01-08,14,79
2023-01-08,15,87
2023-01-08,16,106
2023-01-08,17,133
2023-01-08,18,160
2023-01-08,19,179
2023-01-08,20,182
2023-01-08,21,169
2023-01-08,22,139
2023-01-08,23,99
2023-01-09,0,56
2023-01-09,1,21
2023-01-09,2,2
2023-01-09,3,1
2023-01-09,4,20
2023-01-09,5,54
2023-01-09,6,94
2023-01-09,7,131
2023-01-09,8,156
2023-01-09,9,166
2023-01-09,10,159
2023-01-09,11,139
2023-01-09,12,114
2023-01-09,13,92
2023-01-09,14,79
2023-01-09,15,79
2023-01-09,16,92
2023-01-09,17,116
2023-01-09,18,144
2023-01-09,19,168
2023-01-09,20,181
2023-01-09,21,177
2023-01-09,22,156
2023-01-09,23,122
2023-01-10,0,80
2023-01-10,1,42
2023-01-10,2,14
2023-01-10,3,3
2023-01-10,4,12
2023-01-10,5,38
2023-01-10,6,75
2023-01-10,7,114
2023-01-10,8,145
2023-01-10,9,162
2023-01-10,10,163
2023-01-10,11,149
2023-01-10,12,126
2023-01-10,13,101
2023-01-10,14,83
2023-01-10,15,75
2023-01-10,16,82
2023-01-10,17,100
2023-01-10,18,126
2023-01-10,19,152
2023-01-10,20,171
2023-01-10,21,177
2023-01-10,22,166
2023-01-10,23,140
2023-01-11,0,104
2023-01-11,1,65
2023-01-11,2,32
2023-01-11,3,13
2023-01-11,4,12
2023-01-11,5,29
2023-01-11,6,60
2023-01-11,7,97
2023-01-11,8,131
2023-01-11,9,155
2023-01-11,10,164
2023-01-11,11,157
2023-01-11,12,138
2023-01-11,13,113
2023-01-11,14,91
2023-01-11,15,77
2023-01-11,16,75
2023-01-11,17,86
2023-01-11,18,107
2023-01-11,19,132
2023-01-11,20,155
2023-01-11,21,169
2023-01-11,22,168
2023-01-11,23,152
2023-01-12,0,123
2023-01-12,1,88
2023-01-12,2,54
2023-01-12,3,30
2023-01-12,4,20
2023-01-12,5,27
2023-01-12,6,49
2023-01-12,7,82
2023-01-12,8,116
2023-01-12,9,145
2023-01-12,10,160
2023-01-12,11,161
2023-01-12,12,148
2023-01-12,13,126
2023-01-12,14,103
2023-01-12,15,83
2023-01-12,16,74
2023-01-12,17,76
2023-01-12,18,90
2023-01-12,19,111
2023-01-12,20,134
2023-01-12,21,153
2023-01-12,22,160
2023-01-12,23,155
2023-01-13,0,136
2023-01-13,1,109
2023-01-13,2,78
2023-01-13,3,51
2023-01-13,4,35
2023-01-13,5,33
2023-01-13,6,45
2023-01-13,7,70
2023-01-13,8,101
2023-01-13,9,131
2023-01-13,10,152
2023-01-13,11,161
2023-01-13,12,156
2023-01-13,13,139
2023-01-13,14,117
2023-01-13,15,95
2023-01-13,16,78
2023-01-13,17,72
2023-01-13,18,77
2023-01-13,19,91
2023-01-13,20,111
2023-01-13,21,131
2023-01-13,22,145
2023-01-13,23,149
2023-01-14,0,142
2023-01-14,1,124
2023-01-14,2,100
2023-01-14,3,75
2023-01-14,4,55
2023-01-14,5,46
2023-01-14,6,49
2023-01-14,7,65
2023-01-14,8,89
2023-01-14,9,116
2023-01-14,10,141
2023-01-14,11,156
2023-01-14,12,159
2023-01-14,13,150
2023-01-14,14,132
2023-01-14,15,110
2023-01-14,16,89
2023-01-14,17,75
2023-01-14,18,70
2023-01-14,19,74
2023-01-14,20,87
2023-01-14,21,105
2023-01-14,22,122
2023-01-14,23,134
2023-01-15,0,137
2023-01-15,1,132
2023-01-15,2,118
2023-01-15,3,99
2023-01-15,4,80
2023-01-15,5,66
2023-01-15,6,61
2023-01-15,7,66
2023-01-15,8,81
2023-01-15,9,103
2023-01-15,10,126
2023-01-15,11,145
2023-01-15,12,156
2023-01-15,13,156
2023-01-15,14,145
2023-01-15,15,127
2023-01-15,16,105
2023-01-15,17,85
2023-01-15,18,70
2023-01-15,19,64
2023-01-15,20,67
2023-01-15,21,78
2023-01-15,22,93
2023-01-15,23,110
2023-01-16,0,122
2023-01-16,1,129
2023-01-16,2,127
2023-01-16,3,119
2023-01-16,4,105
2023-01-16,5,91
2023-01-16,6,80
2023-01-16,7,76
2023-01-16,8,80
2023-01-16,9,93
2023-01-16,10,111
2023-01-16,11,131
2023-01-16,12,147
2023-01-16,13,156
2023-01-16,14,155
2023-01-16,15,144
2023-01-16,16,125
2023-01-16,17,102
2023-01-16,18,80
2023-01-16,19,63
2023-01-16,20,54
2023-01-16,21,54
2023-01-16,22,63
2023-01-16,23,78
2023-01-17,0,96
2023-01-17,1,113
2023-01-17,2,125
2023-01-17,3,130
2023-01-17,4,127
2023-01-17,5,118
2023-01-17,6,106
2023-01-17,7,95
2023-01-17,8,89
2023-01-17,9,90
2023-01-17,10,99
2023-01-17,11,115
2023-01-17,12,133
2023-01-17,13,148
2023-01-17,14,158
2023-01-17,15,157
2023-01-17,16,146
2023-01-17,17,127
2023-01-17,18,101
2023-01-17,19,75
2023-01-17,20,53
2023-01-17,21,39
2023-01-17,22,36
2023-01-17,23,44
2023-01-18,0,62
2023-01-18,1,85
2023-01-18,2,108
2023-01-18,3,127
2023-01-18,4,138
2023-01-18,5,140
2023-01-18,6,133
2023-01-18,7,120
2023-01-18,8,106
2023-01-18,9,96
2023-01-18,10,93
2023-01-18,11,100
2023-01-18,12,115
2023-01-18,13,134
2023-01-18,14,152
2023-01-18,15,163
2023-01-18,16,164
2023-01-18,17,153
2023-01-18,18,130
2023-01-18,19,100
2023-01-18,20,67
2023-01-18,21,39
2023-01-18,22,20
2023-01-18,23,15
2023-01-19,0,25
2023-01-19,1,47
2023-01-19,2,77
2023-01-19,3,109
2023-01-19,4,135
2023-01-19,5,151
2023-01-19,6,155
2023-01-19,7,146
2023-01-19,8,130
2023-01-19,9,111
2023-01-19,10,96
2023-01-19,11,91
2023-01-19,12,97
2023-01-19,13,114
2023-01-19,14,136
2023-01-19,15,158
2023-01-19,16,173
2023-01-19,17,175
2023-01-19,18,161
2023-01-19,19,134
2023-01-19,20,97
2023-01-19,21,57
2023-01-19,22,23
2023-01-19,23,0
2023-01-20,0,-5
2023-01-20,1,8
2023-01-20,2,37
2023-01-20,3,75
2023-01-20,4,115
2023-01-20,5,147
2023-01-20,6,165
2023-01-20,7,168
2023-01-20,8,156
2023-01-20,9,134
2023-01-20,10,110
2023-01-20,11,91
2023-01-20,12,85
2023-01-20,13,93
2023-01-20,14,113
2023-01-20,15,141
2023-01-20,16,168
2023-01-20,17,185
2023-01-20,18,187
2023-01-20,19,170
2023-01-20,20,136
2023-01-20,21,92
2023-01-20,22,45
2023-01-20,23,6
2023-01-21,0,-18
2023-01-21,1,-21
2023-01-21,2,-2
2023-01-21,3,34
2023-01-21,4,80
2023-01-21,5,125
2023-01-21,6,160
2023-01-21,7,178
2023-01-21,8,176
2023-01-21,9,158
2023-01-21,10,130
2023-01-21,11,102
2023-01-21,12,82
2023-01-21,13,77
2023-01-21,14,89
2023-01-21,15,115
2023-01-21,16,148
2023-01-21,17,179
2023-01-21,18,198
2023-01-21,19,197
2023-01-21,20,175
2023-01-21,21,135
2023-01-21,22,84
2023-01-21,23,33
2023-01-22,0,-9
2023-01-22,1,-31
2023-01-22,2,-29
2023-01-22,3,-4
2023-01-22,4,40
2023-01-22,5,91
2023-01-22,6,139
2023-01-22,7,173
2023-01-22,8,186
2023-01-22,9,179
2023-01-22,10,154
2023-01-22,11,121
2023-01-22,12,90
2023-01-22,13,71
2023-01-22,14,69
2023-01-22,15,87
2023-01-22,16,119
2023-01-22,17,156
2023-01-22,18,189
2023-01-22,19,207
2023-01-22,20,202
2023-01-22,21,175
2023-01-22,22,129
2023-01-22,23,75
2023-01-23,0,22
2023-01-23,1,-18
2023-01-23,2,-35
2023-01-23,3,-27
2023-01-23,4,5
2023-01-23,5,53
2023-01-23,6,107
2023-01-23,7,153
2023-01-23,8,182
2023-01-23,9,189
2023-01-23,10,174
2023-01-23,11,144
2023-01-23,12,108
2023-01-23,13,77
2023-01-23,14,60
2023-01-23,15,64
2023-01-23,16,86
2023-01-23,17,123
2023-01-23,18,163
2023-01-23,19,195
2023-01-23,20,209
2023-01-23,21,200
2023-01-23,22,168
2023-01-23,23,120
2023-01-24,0,65
2023-01-24,1,15
2023-01-24,2,-19
2023-01-24,3,-29
2023-01-24,4,-14
2023-01-24,5,23
2023-01-24,6,73
2023-01-24,7,125
2023-01-24,8,165
2023-01-24,9,187
2023-01-24,10,186
2023-01-24,11,164
2023-01-24,12,130
2023-01-24,13,93
2023-01-24,14,65
2023-01-24,15,53
2023-01-24,16,61
2023-01-24,17,88
2023-01-24,18,126
2023-01-24,19,165
2023-01-24,20,194
2023-01-24,21,203
2023-01-24,22,190
2023-01-24,23,156
2023-01-25,0,108
2023-01-25,1,57
2023-01-25,2,14
2023-01-25,3,-11
2023-01-25,4,-13
2023-01-25,5,8
2023-01-25,6,48
2023-01-25,7,96
2023-01-25,8,142
2023-01-25,9,174
2023-01-25,10,186
2023-01-25,11,177
2023-01-25,12,150
2023-01-25,13,114
2023-01-25,14,80
2023-01-25,15,56
2023-01-25,16,49
2023-01-25,17,61
2023-01-25,18,90
2023-01-25,19,127
2023-01-25,20,162
2023-01-25,21,185
2023-01-25,22,189
2023-01-25,23,173
2023-01-26,0,139
2023-01-26,1,96
2023-01-26,2,53
2023-01-26,3,21
2023-01-26,4,6
2023-01-26,5,12
2023-01-26,6,37
2023-01-26,7,76
2023-01-26,8,118
2023-01-26,9,155
2023-01-26,10,177
2023-01-26,11,180
2023-01-26,12,164
2023-01-26,13,135
2023-01-26,14,101
2023-01-26,15,70
2023-01-26,16,51
2023-01-26,17,48
2023-01-26,18,63
2023-01-26,19,91
2023-01-26,20,124
2023-01-26,21,153
2023-01-26,22,170
2023-01-26,23,170
2023-01-27,0,153
2023-01-27,1,124
2023-01-27,2,88
2023-01-27,3,56
2023-01-27,4,35
2023-01-27,5,29
2023-01-27,6,40
2023-01-27,7,66
2023-01-27,8,101
2023-01-27,9,135
2023-01-27,10,162
2023-01-27,11,174
2023-01-27,12,169
2023-01-27,13,151
2023-01-27,14,122
2023-01-27,15,91
2023-01-27,16,65
2023-01-27,17,51
2023-01-27,18,51
2023-01-27,19,65
2023-01-27,20,89
2023-01-27,21,116
2023-01-27,22,138
2023-01-27,23,150
2023-01-28,0,149
2023-01-28,1,135
2023-01-28,2,112
2023-01-28,3,87
2023-01-28,4,66
2023-01-28,5,54
2023-01-28,6,55
2023-01-28,7,69
2023-01-28,8,92
2023-01-28,9,119
2023-01-28,10,144
2023-01-28,11,161
2023-01-28,12,166
2023-01-28,13,158
2023-01-28,14,139
2023-01-28,15,113
2023-01-28,16,86
2023-01-28,17,64
2023-01-28,18,53
2023-01-28,19,53
2023-01-28,20,64
2023-01-28,21,83
2023-01-28,22,104
2023-01-28,23,121
2023-01-29,0,131
2023-01-29,1,130
2023-01-29,2,122
2023-01-29,3,108
2023-01-29,4,92
2023-01-29,5,80
2023-01-29,6,75
2023-01-29,7,79
2023-01-29,8,91
2023-01-29,9,109
2023-01-29,10,129
2023-01-29,11,146
2023-01-29,12,156
2023-01-29,13,157
2023-01-29,14,148
2023-01-29,15,131
2023-01-29,16,108
2023-01-29,17,85
2023-01-29,18,66
2023-01-29,19,55
2023-01-29,20,53
2023-01-29,21,60
2023-01-29,22,74
2023-01-29,23,90
2023-01-30,0,105
2023-01-30,1,115
2023-01-30,2,119
2023-01-30,3,117
2023-01-30,4,111
2023-01-30,5,103
2023-01-30,6,97
2023-01-30,7,94
2023-01-30,8,97
2023-01-30,9,104
2023-01-30,10,116
2023-01-30,11,130
2023-01-30,12,141
2023-01-30,13,149
2023-01-30,14,149
2023-01-30,15,142
2023-01-30,16,128
2023-01-30,17,108
2023-01-30,18,87
2023-01-30,19,68
2023-01-30,20,54
2023-01-30,21,49
2023-01-30,22,52
2023-01-30,23,62
2023-01-31,0,77
2023-01-31,1,93
2023-01-31,2,107
2023-01-31,3,116
2023-01-31,4,121
2023-01-31,5,120
2023-01-31,6,116
2023-01-31,7,111
2023-01-31,8,107
2023-01-31,9,105
2023-01-31,10,108
2023-01-31,11,115
2023-01-31,12,125
2023-01-31,13,136
2023-01-31,14,144
2023-01-31,15,146
2023-01-31,16,142
2023-01-31,17,129
2023-01-31,18,110
2023-01-31,19,88
2023-01-31,20,66
2023-01-31,21,49
2023-01-31,22,41
2023-01-31,23,41
2023-02-01,0,51
2023-02-01,1,68
2023-02-01,2,88
2023-02-01,3,107
2023-02-01,4,122
2023-02-01,5,131
2023-02-01,6,132
2023-02-01,7,127
2023-02-01,8,119
2023-02-01,9,111
2023-02-01,10,105
2023-02-01,11,105
2023-02-01,12,110
2023-02-01,13,120
2023-02-01,14,133
2023-02-01,15,144
2023-02-01,16,149
2023-02-01,17,146
2023-02-01,18,133
2023-02-01,19,111
2023-02-01,20,85
2023-02-01,21,59
2023-02-01,22,39
2023-02-01,23,29
2023-02-02,0,31
2023-02-02,1,44
2023-02-02,2,66
2023-02-02,3,92
2023-02-02,4,116
2023-02-02,5,134
2023-02-02,6,143
2023-02-02,7,142
2023-02-02,8,133
2023-02-02,9,120
2023-02-02,10,107
2023-02-02,11,98
2023-02-02,12,97
2023-02-02,13,104
2023-02-02,14,118
2023-02-02,15,135
2023-02-02,16,150
2023-02-02,17,156
2023-02-02,18,152
2023-02-02,19,135
2023-02-02,20,108
2023-02-02,21,77
2023-02-02,22,47
2023-02-02,23,26
2023-02-03,0,17
2023-02-03,1,24
2023-02-03,2,43
2023-02-03,3,72
2023-02-03,4,103
2023-02-03,5,130
2023-02-03,6,147
2023-02-03,7,152
2023-02-03,8,146
2023-02-03,9,131
2023-02-03,10,112
2023-02-03,11,97
2023-02-03,12,89
2023-02-03,13,91
2023-02-03,14,103
2023-02-03,15,123
2023-02-03,16,144
2023-02-03,17,160
2023-02-03,18,165
2023-02-03,19,156
2023-02-03,20,133
2023-02-03,21,100
2023-02-03,22,63
2023-02-03,23,32
2023-02-04,0,12
2023-02-04,1,9
2023-02-04,2,23
2023-02-04,3,50
2023-02-04,4,85
2023-02-04,5,119
2023-02-04,6,145
2023-02-04,7,158
2023-02-04,8,157
2023-02-04,9,143
2023-02-04,10,121
2023-02-04,11,100
2023-02-04,12,84
2023-02-04,13,80
2023-02-04,14,88
2023-02-04,15,108
2023-02-04,16,133
2023-02-04,17,157
2023-02-04,18,171
2023-02-04,19,172
2023-02-04,20,155
2023-02-04,21,124
2023-02-04,22,85
2023-02-04,23,46
2023-02-05,0,16
2023-02-05,1,2
2023-02-05,2,7
2023-02-05,3,30
2023-02-05,4,65
2023-02-05,5,104
2023-02-05,6,138
2023-02-05,7,159
2023-02-05,8,164
2023-02-05,9,154
2023-02-05,10,132
2023-02-05,11,106
2023-02-05,12,84
2023-02-05,13,73
2023-02-05,14,75
2023-02-05,15,92
2023-02-05,16,118
2023-02-05,17,147
2023-02-05,18,170
2023-02-05,19,180
2023-02-05,20,173
2023-02-05,21,147
2023-02-05,22,109
2023-02-05,23,66
2023-02-06,0,28
2023-02-06,1,4
2023-02-06,2,-1
2023-02-06,3,14
2023-02-06,4,46
2023-02-06,5,86
2023-02-06,6,126
2023-02-06,7,155
2023-02-06,8,168
2023-02-06,9,163
2023-02-06,10,144
2023-02-06,11,116
2023-02-06,12,89
2023-02-06,13,70
2023-02-06,14,65
2023-02-06,15,76
2023-02-06,16,101
2023-02-06,17,132
2023-02-06,18,162
2023-02-06,19,181
2023-02-06,20,183
2023-02-06,21,166
2023-02-06,22,133
2023-02-06,23,90
2023-02-07,0,47
2023-02-07,1,14
2023-02-07,2,-2
2023-02-07,3,4
2023-02-07,4,30
2023-02-07,5,69
2023-02-07,6,111
2023-02-07,7,147
2023-02-07,8,168
2023-02-07,9,170
2023-02-07,10,155
2023-02-07,11,128
2023-02-07,12,97
2023-02-07,13,72
2023-02-07,14,59
2023-02-07,15,63
2023-02-07,16,83
2023-02-07,17,113
2023-02-07,18,146
2023-02-07,19,173
2023-02-07,20,185
2023-02-07,21,179
2023-02-07,22,153
2023-02-07,23,114
2023-02-08,0,70
2023-02-08,1,31
2023-02-08,2,6
2023-02-08,3,2
2023-02-08,4,20
2023-02-08,5,53
2023-02-08,6,96
2023-02-08,7,136
2023-02-08,8,164
2023-02-08,9,174
2023-02-08,10,165
2023-02-08,11,141
2023-02-08,12,109
2023-02-08,13,79
2023-02-08,14,59
2023-02-08,15,54
2023-02-08,16,66
2023-02-08,17,92
2023-02-08,18,126
2023-02-08,19,157
2023-02-08,20,178
2023-02-08,21,182
2023-02-08,22,167
2023-02-08,23,135
2023-02-09,0,94
2023-02-09,1,53
2023-02-09,2,22
2023-02-09,3,8
2023-02-09,4,16
2023-02-09,5,42
2023-02-09,6,81
2023-02-09,7,122
2023-02-09,8,155
2023-02-09,9,173
2023-02-09,10,172
2023-02-09,11,153
2023-02-09,12,123
2023-02-09,13,90
2023-02-09,14,63
2023-02-09,15,50
2023-02-09,16,53
2023-02-09,17,73
2023-02-09,18,103
2023-02-09,19,136
2023-02-09,20,163
2023-02-09,21,176
2023-02-09,22,172
2023-02-09,23,150
2023-02-10,0,115
2023-02-10,1,76
2023-02-10,2,42
2023-02-10,3,22
2023-02-10,4,20
2023-02-10,5,37
2023-02-10,6,69
2023-02-10,7,108
2023-02-10,8,144
2023-02-10,9,168
2023-02-10,10,175
2023-02-10,11,163
2023-02-10,12,137
2023-02-10,13,104
2023-02-10,14,74
2023-02-10,15,53
2023-02-10,16,46
2023-02-10,17,57
2023-02-10,18,80
2023-02-10,19,111
2023-02-10,20,141
2023-02-10,21,162
2023-02-10,22,168
2023-02-10,23,157
2023-02-11,0,132
2023-02-11,1,99
2023-02-11,2,66
2023-02-11,3,41
2023-02-11,4,31
2023-02-11,5,39
2023-02-11,6,62
2023-02-11,7,95
2023-02-11,8,130
2023-02-11,9,158
2023-02-11,10,172
2023-02-11,11,168
2023-02-11,12,149
2023-02-11,13,120
2023-02-11,14,88
2023-02-11,15,62
2023-02-11,16,47
2023-02-11,17,47
2023-02-11,18,61
2023-02-11,19,86
2023-02-11,20,114
2023-02-11,21,139
2023-02-11,22,154
2023-02-11,23,155
2023-02-12,0,141
2023-02-12,1,118
2023-02-12,2,90
2023-02-12,3,65
2023-02-12,4,50
2023-02-12,5,48
2023-02-12,6,61
2023-02-12,7,86
2023-02-12,8,116
2023-02-12,9,145
2023-02-12,10,164
2023-02-12,11,168
2023-02-12,12,158
2023-02-12,13,135
2023-02-12,14,106
2023-02-12,15,77
2023-02-12,16,56
2023-02-12,17,46
2023-02-12,18,49
2023-02-12,19,64
2023-02-12,20,87
2023-02-12,21,111
2023-02-12,22,131
2023-02-12,23,141
2023-02-13,0,140
2023-02-13,1,129
2023-02-13,2,110
2023-02-13,3,89
2023-02-13,4,73
2023-02-13,5,65
2023-02-13,6,69
2023-02-13,7,83
2023-02-13,8,105
2023-02-13,9,130
2023-02-13,10,151
2023-02-13,11,162
2023-02-13,12,161
2023-02-13,13,147
2023-02-13,14,124
2023-02-13,15,98
2023-02-13,16,73
2023-02-13,17,54
2023-02-13,18,47
2023-02-13,19,50
2023-02-13,20,62
2023-02-13,21,81
2023-02-13,22,101
2023-02-13,23,117
2023-02-14,0,127
2023-02-14,1,128
2023-02-14,2,122
2023-02-14,3,111
2023-02-14,4,98
2023-02-14,5,88
2023-02-14,6,84
2023-02-14,7,88
2023-02-14,8,99
2023-02-14,9,116
2023-02-14,10,134
2023-02-14,11,149
2023-02-14,12,156
2023-02-14,13,153
2023-02-14,14,140
2023-02-14,15,120
2023-02-14,16,97
2023-02-14,17,74
2023-02-14,18,56
2023-02-14,19,47
2023-02-14,20,46
2023-02-14,21,53
2023-02-14,22,67
2023-02-14,23,85
2023-02-15,0,102
2023-02-15,1,115
2023-02-15,2,123
2023-02-15,3,124
2023-02-15,4,120
2023-02-15,5,113
2023-02-15,6,106
2023-02-15,7,101
2023-02-15,8,101
2023-02-15,9,107
2023-02-15,10,118
2023-02-15,11,131
2023-02-15,12,143
2023-02-15,13,150
2023-02-15,14,150
2023-02-15,15,141
2023-02-15,16,125
2023-02-15,17,103
2023-02-15,18,80
2023-02-15,19,59
2023-02-15,20,43
2023-02-15,21,36
2023-02-15,22,38
2023-02-15,23,49
2023-02-16,0,67
2023-02-16,1,88
2023-02-16,2,108
2023-02-16,3,124
2023-02-16,4,134
2023-02-16,5,135
2023-02-16,6,130
2023-02-16,7,121
2023-02-16,8,112
2023-02-16,9,105
2023-02-16,10,105
2023-02-16,11,112
2023-02-16,12,124
2023-02-16,13,137
2023-02-16,14,149
2023-02-16,15,154
2023-02-16,16,150
2023-02-16,17,136
2023-02-16,18,114
2023-02-16,19,86
2023-02-16,20,58
2023-02-16,21,34
2023-02-16,22,20
2023-02-16,23,18
2023-02-17,0,29
2023-02-17,1,51
2023-02-17,2,80
2023-02-17,3,109
2023-02-17,4,134
2023-02-17,5,149
2023-02-17,6,152
2023-02-17,7,145
2023-02-17,8,130
2023-02-17,9,113
2023-02-17,10,100
2023-02-17,11,95
2023-02-17,12,101
2023-02-17,13,115
2023-02-17,14,135
2023-02-17,15,154
2023-02-17,16,166
2023-02-17,17,165
2023-02-17,18,151
2023-02-17,19,125
2023-02-17,20,90
2023-02-17,21,53
2023-02-17,22,21
2023-02-17,23,2
2023-02-18,0,-1
2023-02-18,1,13
2023-02-18,2,42
2023-02-18,3,80
2023-02-18,4,119
2023-02-18,5,150
2023-02-18,6,166
2023-02-18,7,167
2023-02-18,8,153
2023-02-18,9,130
2023-02-18,10,105
2023-02-18,11,87
2023-02-18,12,81
2023-02-18,13,89
2023-02-18,14,110
2023-02-18,15,138
2023-02-18,16,164
2023-02-18,17,181
2023-02-18,18,183
2023-02-18,19,165
2023-02-18,20,132
2023-02-18,21,88
2023-02-18,22,43
2023-02-18,23,6
2023-02-19,0,-16
2023-02-19,1,-16
2023-02-19,2,6
2023-02-19,3,44
2023-02-19,4,91
2023-02-19,5,135
2023-02-19,6,167
2023-02-19,7,181
2023-02-19,8,175
2023-02-19,9,152
2023-02-19,10,120
2023-02-19,11,89
2023-02-19,12,69
2023-02-19,13,65
2023-02-19,14,79
2023-02-19,15,109
2023-02-19,16,145
2023-02-19,17,178
2023-02-19,18,197
2023-02-19,19,197
2023-02-19,20,174
2023-02-19,21,133
2023-02-19,22,81
2023-02-19,23,31
2023-02-20,0,-8
2023-02-20,1,-27
2023-02-20,2,-20
2023-02-20,3,10
2023-02-20,4,57
2023-02-20,5,109
2023-02-20,6,155
2023-02-20,7,184
2023-02-20,8,190
2023-02-20,9,174
2023-02-20,10,142
2023-02-20,11,103
2023-02-20,12,69
2023-02-20,13,50
2023-02-20,14,52
2023-02-20,15,74
2023-02-20,16,112
2023-02-20,17,155
2023-02-20,18,191
2023-02-20,19,209
2023-02-20,20,203
2023-02-20,21,173
2023-02-20,22,126
2023-02-20,23,70
2023-02-21,0,19
2023-02-21,1,-16
2023-02-21,2,-27
2023-02-21,3,-12
2023-02-21,4,27
2023-02-21,5,79
2023-02-21,6,132
2023-02-21,7,174
2023-02-21,8,194
2023-02-21,9,190
2023-02-21,10,164
2023-02-21,11,124
2023-02-21,12,82
2023-02-21,13,49
2023-02-21,14,35
2023-02-21,15,44
2023-02-21,16,75
2023-02-21,17,119
2023-02-21,18,164
2023-02-21,19,198
2023-02-21,20,211
2023-02-21,21,199
2023-02-21,22,164
2023-02-21,23,113
2023-02-22,0,59
2023-02-22,1,13
2023-02-22,2,-14
2023-02-22,3,-15
2023-02-22,4,9
2023-02-22,5,53
2023-02-22,6,106
2023-02-22,7,155
2023-02-22,8,187
2023-02-22,9,197
2023-02-22,10,182
2023-02-22,11,147
2023-02-22,12,103
2023-02-22,13,61
2023-02-22,14,33
2023-02-22,15,26
2023-02-22,16,43
2023-02-22,17,79
2023-02-22,18,125
2023-02-22,19,168
