d,t,l
2022-01-01,0,-5
2022-01-01,1,9
2022-01-01,2,37
2022-01-01,3,74
2022-01-01,4,112
2022-01-01,5,144
2022-01-01,6,161
2022-01-01,7,162
2022-01-01,8,147
2022-01-01,9,125
2022-01-01,10,101
2022-01-01,11,82
2022-01-01,12,75
2022-01-01,13,83
2022-01-01,14,104
2022-01-01,15,130
2022-01-01,16,156
2022-01-01,17,175
2022-01-01,18,178
2022-01-01,19,161
2022-01-01,20,128
2022-01-01,21,86
2022-01-01,22,42
2022-01-01,23,4
2022-01-02,0,-18
2022-01-02,1,-19
2022-01-02,2,-1
2022-01-02,3,32
2022-01-02,4,75
2022-01-02,5,119
2022-01-02,6,153
2022-01-02,7,169
2022-01-02,8,166
2022-01-02,9,150
2022-01-02,10,124
2022-01-02,11,96
2022-01-02,12,76
2022-01-02,13,72
2022-01-02,14,83
2022-01-02,15,105
2022-01-02,16,135
2022-01-02,17,164
2022-01-02,18,183
2022-01-02,19,181
2022-01-02,20,159
2022-01-02,21,122
2022-01-02,22,76
2022-01-02,23,28
2022-01-03,0,-11
2022-01-03,1,-30
2022-01-03,2,-27
2022-01-03,3,-4
2022-01-03,4,35
2022-01-03,5,83
2022-01-03,6,130
2022-01-03,7,161
2022-01-03,8,173
2022-01-03,9,167
2022-01-03,10,147
2022-01-03,11,117
2022-01-03,12,87
2022-01-03,13,70
2022-01-03,14,69
2022-01-03,15,83
2022-01-03,16,109
2022-01-03,17,142
2022-01-03,18,173
2022-01-03,19,188
2022-01-03,20,181
2022-01-03,21,155
2022-01-03,22,114
2022-01-03,23,65
2022-01-04,0,15
2022-01-04,1,-20
2022-01-04,2,-34
2022-01-04,3,-25
2022-01-04,4,2
2022-01-04,5,45
2022-01-04,6,97
2022-01-04,7,141
2022-01-04,8,167
2022-01-04,9,173
2022-01-04,10,164
2022-01-04,11,140
2022-01-04,12,107
2022-01-04,13,79
2022-01-04,14,66
2022-01-04,15,69
2022-01-04,16,86
2022-01-04,17,115
2022-01-04,18,151
2022-01-04,19,179
2022-01-04,20,188
2022-01-04,21,177
2022-01-04,22,148
2022-01-04,23,105
2022-01-05,0,54
2022-01-05,1,7
2022-01-05,2,-21
2022-01-05,3,-28
2022-01-05,4,-16
2022-01-05,5,16
2022-01-05,6,62
2022-01-05,7,111
2022-01-05,8,149
2022-01-05,9,168
2022-01-05,10,170
2022-01-05,11,157
2022-01-05,12,129
2022-01-05,13,97
2022-01-05,14,73
2022-01-05,15,65
2022-01-05,16,71
2022-01-05,17,90
2022-01-05,18,122
2022-01-05,19,156
2022-01-05,20,179
2022-01-05,21,183
2022-01-05,22,168
2022-01-05,23,138
2022-01-06,0,94
2022-01-06,1,46
2022-01-06,2,8
2022-01-06,3,-13
2022-01-06,4,-15
2022-01-06,5,2
2022-01-06,6,36
2022-01-06,7,81
2022-01-06,8,124
2022-01-06,9,153
2022-01-06,10,167
2022-01-06,11,165
2022-01-06,12,147
2022-01-06,13,119
2022-01-06,14,90
2022-01-06,15,72
2022-01-06,16,66
2022-01-06,17,74
2022-01-06,18,95
2022-01-06,19,126
2022-01-06,20,156
2022-01-06,21,172
2022-01-06,22,172
2022-01-06,23,157
2022-01-07,0,127
2022-01-07,1,86
2022-01-07,2,46
2022-01-07,3,17
2022-01-07,4,3
2022-01-07,5,5
2022-01-07,6,24
2022-01-07,7,59
2022-01-07,8,99
2022-01-07,9,133
2022-01-07,10,155
2022-01-07,11,164
2022-01-07,12,158
2022-01-07,13,138
2022-01-07,14,112
2022-01-07,15,88
2022-01-07,16,73
2022-01-07,17,68
2022-01-07,18,76
2022-01-07,19,98
2022-01-07,20,126
2022-01-07,21,149
2022-01-07,22,161
2022-01-07,23,160
2022-01-08,0,146
2022-01-08,1,118
2022-01-08,2,84
2022-01-08,3,53
2022-01-08,4,32
2022-01-08,5,22
2022-01-08,6,27
2022-01-08,7,48
2022-01-08,8,80
2022-01-08,9,112
2022-01-08,10,139
2022-01-08,11,156
2022-01-08,12,161
2022-01-08,13,152
2022-01-08,14,132
2022-01-08,15,108
2022-01-08,16,88
2022-01-08,17,73
2022-01-08,18,68
2022-01-08,19,77
2022-01-08,20,97
2022-01-08,21,119
2022-01-08,22,138
2022-01-08,23,148
2022-01-09,0,149
2022-01-09,1,136
2022-01-09,2,113
2022-01-09,3,88
2022-01-09,4,65
2022-01-09,5,49
2022-01-09,6,43
2022-01-09,7,51
2022-01-09,8,71
2022-01-09,9,97
2022-01-09,10,122
2022-01-09,11,143
2022-01-09,12,156
2022-01-09,13,158
2022-01-09,14,147
2022-01-09,15,128
2022-01-09,16,107
2022-01-09,17,86
2022-01-09,18,71
2022-01-09,19,67
2022-01-09,20,75
2022-01-09,21,91
2022-01-09,22,109
2022-01-09,23,126
2022-01-10,0,137
2022-01-10,1,139
2022-01-10,2,130
2022-01-10,3,114
2022-01-10,4,96
2022-01-10,5,79
2022-01-10,6,66
2022-01-10,7,64
2022-01-10,8,72
2022-01-10,9,89
2022-01-10,10,109
2022-01-10,11,130
2022-01-10,12,147
2022-01-10,13,157
2022-01-10,14,155
2022-01-10,15,143
2022-01-10,16,126
2022-01-10,17,104
2022-01-10,18,83
2022-01-10,19,68
2022-01-10,20,64
2022-01-10,21,70
2022-01-10,22,82
2022-01-10,23,99
2022-01-11,0,116
2022-01-11,1,129
2022-01-11,2,132
2022-01-11,3,128
2022-01-11,4,118
2022-01-11,5,105
2022-01-11,6,91
2022-01-11,7,82
2022-01-11,8,81
2022-01-11,9,89
2022-01-11,10,102
2022-01-11,11,118
2022-01-11,12,136
2022-01-11,13,150
2022-01-11,14,156
2022-01-11,15,152
2022-01-11,16,141
2022-01-11,17,123
2022-01-11,18,99
2022-01-11,19,77
2022-01-11,20,62
2022-01-11,21,58
2022-01-11,22,62
2022-01-11,23,74
2022-01-12,0,91
2022-01-12,1,110
2022-01-12,2,124
2022-01-12,3,131
2022-01-12,4,131
2022-01-12,5,125
2022-01-12,6,114
2022-01-12,7,101
2022-01-12,8,94
2022-01-12,9,94
2022-01-12,10,99
2022-01-12,11,109
2022-01-12,12,124
2022-01-12,13,140
2022-01-12,14,152
2022-01-12,15,156
2022-01-12,16,151
2022-01-12,17,139
2022-01-12,18,117
2022-01-12,19,92
2022-01-12,20,69
2022-01-12,21,55
2022-01-12,22,49
2022-01-12,23,54
2022-01-13,0,67
2022-01-13,1,87
2022-01-13,2,108
2022-01-13,3,123
2022-01-13,4,133
2022-01-13,5,136
2022-01-13,6,131
2022-01-13,7,120
2022-01-13,8,109
2022-01-13,9,102
2022-01-13,10,100
2022-01-13,11,104
2022-01-13,12,114
2022-01-13,13,128
2022-01-13,14,143
2022-01-13,15,153
2022-01-13,16,156
2022-01-13,17,150
2022-01-13,18,135
2022-01-13,19,110
2022-01-13,20,83
2022-01-13,21,60
2022-01-13,22,45
2022-01-13,23,40
2022-01-14,0,47
2022-01-14,1,64
2022-01-14,2,86
2022-01-14,3,109
2022-01-14,4,128
2022-01-14,5,140
2022-01-14,6,142
2022-01-14,7,135
2022-01-14,8,123
2022-01-14,9,112
2022-01-14,10,103
2022-01-14,11,100
2022-01-14,12,104
2022-01-14,13,115
2022-01-14,14,130
2022-01-14,15,145
2022-01-14,16,156
2022-01-14,17,158
2022-01-14,18,149
2022-01-14,19,129
2022-01-14,20,101
2022-01-14,21,73
2022-01-14,22,48
2022-01-14,23,33
2022-01-15,0,31
2022-01-15,1,42
2022-01-15,2,63
2022-01-15,3,89
2022-01-15,4,115
2022-01-15,5,136
2022-01-15,6,147
2022-01-15,7,146
2022-01-15,8,137
2022-01-15,9,123
2022-01-15,10,109
2022-01-15,11,98
2022-01-15,12,96
2022-01-15,13,103
2022-01-15,14,116
2022-01-15,15,133
2022-01-15,16,150
2022-01-15,17,161
2022-01-15,18,160
2022-01-15,19,146
2022-01-15,20,121
2022-01-15,21,90
2022-01-15,22,59
2022-01-15,23,33
2022-01-16,0,21
2022-01-16,1,24
2022-01-16,2,41
2022-01-16,3,67
2022-01-16,4,98
2022-01-16,5,127
2022-01-16,6,147
2022-01-16,7,153
2022-01-16,8,148
2022-01-16,9,135
2022-01-16,10,117
2022-01-16,11,100
2022-01-16,12,90
2022-01-16,13,91
2022-01-16,14,102
2022-01-16,15,119
2022-01-16,16,139
2022-01-16,17,158
2022-01-16,18,167
2022-01-16,19,161
2022-01-16,20,141
2022-01-16,21,111
2022-01-16,22,76
2022-01-16,23,41
2022-01-17,0,18
2022-01-17,1,11
2022-01-17,2,21
2022-01-17,3,44
2022-01-17,4,76
2022-01-17,5,111
2022-01-17,6,141
2022-01-17,7,156
2022-01-17,8,157
2022-01-17,9,146
2022-01-17,10,128
2022-01-17,11,106
2022-01-17,12,88
2022-01-17,13,82
2022-01-17,14,88
2022-01-17,15,103
2022-01-17,16,125
2022-01-17,17,149
2022-01-17,18,168
2022-01-17,19,172
2022-01-17,20,159
2022-01-17,21,132
2022-01-17,22,97
2022-01-17,23,57
2022-01-18,0,23
2022-01-18,1,4
2022-01-18,2,6
2022-01-18,3,23
2022-01-18,4,53
2022-01-18,5,91
2022-01-18,6,128
2022-01-18,7,153
2022-01-18,8,161
2022-01-18,9,156
2022-01-18,10,140
2022-01-18,11,116
2022-01-18,12,91
2022-01-18,13,77
2022-01-18,14,77
2022-01-18,15,89
2022-01-18,16,109
2022-01-18,17,136
2022-01-18,18,162
2022-01-18,19,177
2022-01-18,20,173
2022-01-18,21,152
2022-01-18,22,120
2022-01-18,23,79
2022-01-19,0,37
2022-01-19,1,7
2022-01-19,2,-3
2022-01-19,3,7
2022-01-19,4,31
2022-01-19,5,68
2022-01-19,6,110
2022-01-19,7,144
2022-01-19,8,162
2022-01-19,9,162
2022-01-19,10,150
2022-01-19,11,128
2022-01-19,12,100
2022-01-19,13,78
2022-01-19,14,69
2022-01-19,15,76
2022-01-19,16,93
2022-01-19,17,119
2022-01-19,18,150
2022-01-19,19,174
2022-01-19,20,180
2022-01-19,21,168
2022-01-19,22,142
2022-01-19,23,103
2022-01-20,0,59
2022-01-20,1,20
2022-01-20,2,-2
2022-01-20,3,-2
2022-01-20,4,15
2022-01-20,5,46
2022-01-20,6,88
2022-01-20,7,129
2022-01-20,8,156
2022-01-20,9,165
2022-01-20,10,159
2022-01-20,11,140
2022-01-20,12,113
2022-01-20,13,85
2022-01-20,14,68
2022-01-20,15,67
2022-01-20,16,79
2022-01-20,17,101
2022-01-20,18,131
2022-01-20,19,161
2022-01-20,20,179
2022-01-20,21,177
2022-01-20,22,159
2022-01-20,23,128
2022-01-21,0,86
2022-01-21,1,43
2022-01-21,2,11
2022-01-21,3,-1
2022-01-21,4,6
2022-01-21,5,29
2022-01-21,6,67
2022-01-21,7,109
2022-01-21,8,144
2022-01-21,9,162
2022-01-21,10,163
2022-01-21,11,151
2022-01-21,12,127
2022-01-21,13,98
2022-01-21,14,74
2022-01-21,15,64
2022-01-21,16,67
2022-01-21,17,83
2022-01-21,18,109
2022-01-21,19,141
2022-01-21,20,166
2022-01-21,21,176
2022-01-21,22,169
2022-01-21,23,147
2022-01-22,0,113
2022-01-22,1,71
2022-01-22,2,34
2022-01-22,3,12
2022-01-22,4,8
2022-01-22,5,21
2022-01-22,6,49
2022-01-22,7,89
2022-01-22,8,127
2022-01-22,9,153
2022-01-22,10,163
2022-01-22,11,158
2022-01-22,12,141
2022-01-22,13,114
2022-01-22,14,86
2022-01-22,15,67
2022-01-22,16,62
2022-01-22,17,68
2022-01-22,18,87
2022-01-22,19,115
2022-01-22,20,144
2022-01-22,21,163
2022-01-22,22,168
2022-01-22,23,158
2022-01-23,0,135
2022-01-23,1,101
2022-01-23,2,64
2022-01-23,3,35
2022-01-23,4,21
2022-01-23,5,23
2022-01-23,6,40
2022-01-23,7,71
2022-01-23,8,108
2022-01-23,9,139
2022-01-23,10,157
2022-01-23,11,161
2022-01-23,12,152
2022-01-23,13,130
2022-01-23,14,102
2022-01-23,15,78
2022-01-23,16,63
2022-01-23,17,59
2022-01-23,18,68
