d,t,l
2023-01-17,2,96
2023-01-17,3,103
2023-01-17,4,103
2023-01-17,5,98
2023-01-17,6,89
2023-01-17,7,80
2023-01-17,8,73
2023-01-17,9,74
2023-01-17,10,81
2023-01-17,11,93
2023-01-17,12,107
2023-01-17,13,120
2023-01-17,14,130
2023-01-17,15,132
2023-01-17,16,124
2023-01-17,17,108
2023-01-17,18,87
2023-01-17,19,63
2023-01-17,20,43
2023-01-17,21,29
2023-01-17,22,25
2023-01-17,23,29
2023-01-18,0,41
2023-01-18,1,58
2023-01-18,2,77
2023-01-18,3,95
2023-01-18,4,106
2023-01-18,5,111
2023-01-18,6,108
2023-01-18,7,99
2023-01-18,8,88
2023-01-18,9,80
2023-01-18,10,78
2023-01-18,11,83
2023-01-18,12,94
2023-01-18,13,109
2023-01-18,14,125
2023-01-18,15,136
2023-01-18,16,139
2023-01-18,17,131
2023-01-18,18,112
2023-01-18,19,87
2023-01-18,20,59
2023-01-18,21,34
2023-01-18,22,16
2023-01-18,23,9
2023-01-19,0,13
2023-01-19,1,27
2023-01-19,2,49
2023-01-19,3,74
2023-01-19,4,97
2023-01-19,5,114
2023-01-19,6,120
2023-01-19,7,117
2023-01-19,8,106
2023-01-19,9,93
2023-01-19,10,82
2023-01-19,11,78
2023-01-19,12,82
2023-01-19,13,94
2023-01-19,14,112
2023-01-19,15,131
2023-01-19,16,145
2023-01-19,17,148
2023-01-19,18,139
2023-01-19,19,117
2023-01-19,20,87
2023-01-19,21,53
2023-01-19,22,23
2023-01-19,23,2
2023-01-20,0,-6
2023-01-20,1,0
2023-01-20,2,18
2023-01-20,3,46
2023-01-20,4,77
2023-01-20,5,104
2023-01-20,6,123
2023-01-20,7,129
2023-01-20,8,123
2023-01-20,9,109
2023-01-20,10,93
2023-01-20,11,79
2023-01-20,12,74
2023-01-20,13,79
2023-01-20,14,95
2023-01-20,15,117
2023-01-20,16,139
2023-01-20,17,155
2023-01-20,18,159
2023-01-20,19,147
2023-01-20,20,121
2023-01-20,21,85
2023-01-20,22,47
2023-01-20,23,13
2023-01-21,0,-10
2023-01-21,1,-18
2023-01-21,2,-9
2023-01-21,3,15
2023-01-21,4,48
2023-01-21,5,84
2023-01-21,6,114
2023-01-21,7,132
2023-01-21,8,135
2023-01-21,9,126
2023-01-21,10,108
2023-01-21,11,88
2023-01-21,12,72
2023-01-21,13,68
2023-01-21,14,76
2023-01-21,15,96
2023-01-21,16,123
2023-01-21,17,149
2023-01-21,18,166
2023-01-21,19,168
2023-01-21,20,153
2023-01-21,21,121
2023-01-21,22,81
2023-01-21,23,39
2023-01-22,0,3
2023-01-22,1,-20
2023-01-22,2,-24
2023-01-22,3,-10
2023-01-22,4,19
2023-01-22,5,57
2023-01-22,6,95
2023-01-22,7,125
2023-01-22,8,139
2023-01-22,9,138
2023-01-22,10,124
2023-01-22,11,102
2023-01-22,12,79
2023-01-22,13,64
2023-01-22,14,62
2023-01-22,15,75
2023-01-22,16,100
2023-01-22,17,130
2023-01-22,18,158
2023-01-22,19,175
2023-01-22,20,173
2023-01-22,21,153
2023-01-22,22,118
2023-01-22,23,74
2023-01-23,0,31
2023-01-23,1,-5
2023-01-23,2,-24
2023-01-23,3,-23
2023-01-23,4,-4
2023-01-23,5,30
2023-01-23,6,70
2023-01-23,7,108
2023-01-23,8,134
2023-01-23,9,143
2023-01-23,10,137
2023-01-23,11,117
2023-01-23,12,92
2023-01-23,13,69
2023-01-23,14,56
2023-01-23,15,58
2023-01-23,16,75
2023-01-23,17,104
2023-01-23,18,136
2023-01-23,19,164
2023-01-23,20,177
2023-01-23,21,172
2023-01-23,22,148
2023-01-23,23,110
2023-01-24,0,66
2023-01-24,1,24
2023-01-24,2,-8
2023-01-24,3,-21
2023-01-24,4,-14
2023-01-24,5,10
2023-01-24,6,46
2023-01-24,7,86
2023-01-24,8,120
2023-01-24,9,141
2023-01-24,10,144
2023-01-24,11,131
2023-01-24,12,108
2023-01-24,13,82
2023-01-24,14,60
2023-01-24,15,50
2023-01-24,16,56
2023-01-24,17,76
2023-01-24,18,107
2023-01-24,19,138
2023-01-24,20,163
2023-01-24,21,173
2023-01-24,22,164
2023-01-24,23,137
2023-01-25,0,100
2023-01-25,1,58
2023-01-25,2,21
2023-01-25,3,-4
2023-01-25,4,-11
2023-01-25,5,2
2023-01-25,6,29
2023-01-25,7,65
2023-01-25,8,102
2023-01-25,9,130
2023-01-25,10,143
2023-01-25,11,140
2023-01-25,12,123
2023-01-25,13,98
2023-01-25,14,72
2023-01-25,15,52
2023-01-25,16,46
2023-01-25,17,55
2023-01-25,18,77
2023-01-25,19,106
2023-01-25,20,135
2023-01-25,21,156
2023-01-25,22,161
2023-01-25,23,150
2023-01-26,0,124
2023-01-26,1,89
2023-01-26,2,53
2023-01-26,3,24
2023-01-26,4,7
2023-01-26,5,7
2023-01-26,6,23
2023-01-26,7,51
2023-01-26,8,84
2023-01-26,9,115
2023-01-26,10,136
2023-01-26,11,142
2023-01-26,12,134
2023-01-26,13,114
2023-01-26,14,89
2023-01-26,15,64
2023-01-26,16,48
2023-01-26,17,44
2023-01-26,18,54
2023-01-26,19,75
2023-01-26,20,102
2023-01-26,21,126
2023-01-26,22,142
2023-01-26,23,144
2023-01-27,0,133
2023-01-27,1,110
2023-01-27,2,81
2023-01-27,3,54
2023-01-27,4,32
2023-01-27,5,23
2023-01-27,6,28
2023-01-27,7,46
2023-01-27,8,72
2023-01-27,9,100
2023-01-27,10,123
2023-01-27,11,137
2023-01-27,12,138
2023-01-27,13,126
2023-01-27,14,106
2023-01-27,15,82
2023-01-27,16,60
2023-01-27,17,45
2023-01-27,18,43
2023-01-27,19,52
2023-01-27,20,70
2023-01-27,21,92
2023-01-27,22,111
2023-01-27,23,124
2023-01-28,0,126
2023-01-28,1,116
2023-01-28,2,99
2023-01-28,3,79
2023-01-28,4,60
2023-01-28,5,46
2023-01-28,6,43
2023-01-28,7,50
2023-01-28,8,67
2023-01-28,9,89
2023-01-28,10,110
2023-01-28,11,127
2023-01-28,12,135
2023-01-28,13,132
2023-01-28,14,119
2023-01-28,15,100
2023-01-28,16,78
2023-01-28,17,58
2023-01-28,18,45
2023-01-28,19,41
2023-01-28,20,48
2023-01-28,21,62
2023-01-28,22,79
2023-01-28,23,94
2023-01-29,0,106
2023-01-29,1,109
2023-01-29,2,104
2023-01-29,3,94
2023-01-29,4,81
2023-01-29,5,70
2023-01-29,6,62
2023-01-29,7,61
2023-01-29,8,69
2023-01-29,9,83
2023-01-29,10,99
2023-01-29,11,115
2023-01-29,12,127
2023-01-29,13,131
2023-01-29,14,127
2023-01-29,15,115
2023-01-29,16,97
2023-01-29,17,77
2023-01-29,18,58
2023-01-29,19,44
2023-01-29,20,39
2023-01-29,21,42
2023-01-29,22,51
2023-01-29,23,64
2023-01-30,0,78
2023-01-30,1,90
2023-01-30,2,97
2023-01-30,3,98
2023-01-30,4,94
2023-01-30,5,88
2023-01-30,6,81
2023-01-30,7,77
2023-01-30,8,77
2023-01-30,9,82
2023-01-30,10,91
2023-01-30,11,103
2023-01-30,12,115
2023-01-30,13,125
2023-01-30,14,128
2023-01-30,15,124
2023-01-30,16,113
2023-01-30,17,97
2023-01-30,18,77
2023-01-30,19,57
2023-01-30,20,42
2023-01-30,21,34
2023-01-30,22,33
2023-01-30,23,39
2023-01-31,0,51
2023-01-31,1,67
2023-01-31,2,81
2023-01-31,3,92
2023-01-31,4,98
2023-01-31,5,99
2023-01-31,6,97
2023-01-31,7,92
2023-01-31,8,87
2023-01-31,9,86
2023-01-31,10,88
2023-01-31,11,94
2023-01-31,12,103
2023-01-31,13,114
2023-01-31,14,123
2023-01-31,15,127
2023-01-31,16,125
2023-01-31,17,115
2023-01-31,18,98
2023-01-31,19,77
2023-01-31,20,56
2023-01-31,21,38
2023-01-31,22,27
2023-01-31,23,24
2023-02-01,0,30
2023-02-01,1,43
2023-02-01,2,61
2023-02-01,3,79
2023-02-01,4,94
2023-02-01,5,103
2023-02-01,6,106
2023-02-01,7,104
2023-02-01,8,98
2023-02-01,9,92
2023-02-01,10,88
2023-02-01,11,88
2023-02-01,12,92
2023-02-01,13,102
2023-02-01,14,113
2023-02-01,15,124
2023-02-01,16,130
2023-02-01,17,128
2023-02-01,18,118
2023-02-01,19,99
2023-02-01,20,76
2023-02-01,21,52
2023-02-01,22,32
2023-02-01,23,19
2023-02-02,0,16
2023-02-02,1,24
2023-02-02,2,41
2023-02-02,3,62
2023-02-02,4,83
2023-02-02,5,101
2023-02-02,6,111
2023-02-02,7,113
2023-02-02,8,109
2023-02-02,9,100
2023-02-02,10,91
2023-02-02,11,85
2023-02-02,12,84
2023-02-02,13,90
2023-02-02,14,102
2023-02-02,15,116
2023-02-02,16,129
2023-02-02,17,135
2023-02-02,18,133
2023-02-02,19,120
2023-02-02,20,98
2023-02-02,21,71
2023-02-02,22,45
2023-02-02,23,23
2023-02-03,0,11
2023-02-03,1,12
2023-02-03,2,24
2023-02-03,3,45
2023-02-03,4,70
2023-02-03,5,94
2023-02-03,6,111
2023-02-03,7,118
2023-02-03,8,117
2023-02-03,9,108
2023-02-03,10,97
2023-02-03,11,86
2023-02-03,12,79
2023-02-03,13,80
2023-02-03,14,90
2023-02-03,15,105
2023-02-03,16,123
2023-02-03,17,136
2023-02-03,18,142
2023-02-03,19,136
2023-02-03,20,119
2023-02-03,21,93
2023-02-03,22,63
2023-02-03,23,34
2023-02-04,0,14
2023-02-04,1,6
2023-02-04,2,12
2023-02-04,3,30
2023-02-04,4,56
2023-02-04,5,83
2023-02-04,6,107
2023-02-04,7,121
2023-02-04,8,123
2023-02-04,9,117
2023-02-04,10,104
2023-02-04,11,89
2023-02-04,12,77
2023-02-04,13,73
2023-02-04,14,79
2023-02-04,15,94
2023-02-04,16,113
2023-02-04,17,132
2023-02-04,18,146
2023-02-04,19,148
2023-02-04,20,136
2023-02-04,21,113
2023-02-04,22,82
2023-02-04,23,50
2023-02-05,0,22
2023-02-05,1,6
2023-02-05,2,4
2023-02-05,3,18
2023-02-05,4,42
2023-02-05,5,72
2023-02-05,6,100
2023-02-05,7,120
2023-02-05,8,128
2023-02-05,9,124
2023-02-05,10,112
2023-02-05,11,95
2023-02-05,12,79
2023-02-05,13,69
2023-02-05,14,70
2023-02-05,15,82
2023-02-05,16,101
2023-02-05,17,124
2023-02-05,18,143
2023-02-05,19,153
2023-02-05,20,150
2023-02-05,21,131
2023-02-05,22,102
2023-02-05,23,68
2023-02-06,0,36
2023-02-06,1,12
2023-02-06,2,2
2023-02-06,3,9
2023-02-06,4,30
2023-02-06,5,60
2023-02-06,6,91
2023-02-06,7,117
2023-02-06,8,131
2023-02-06,9,131
2023-02-06,10,120
2023-02-06,11,102
2023-02-06,12,83
2023-02-06,13,68
2023-02-06,14,63
2023-02-06,15,71
2023-02-06,16,89
2023-02-06,17,112
2023-02-06,18,136
2023-02-06,19,153
2023-02-06,20,157
2023-02-06,21,145
2023-02-06,22,121
2023-02-06,23,87
2023-02-07,0,52
2023-02-07,1,22
2023-02-07,2,5
2023-02-07,3,4
2023-02-07,4,20
2023-02-07,5,48
2023-02-07,6,80
2023-02-07,7,110
2023-02-07,8,130
2023-02-07,9,136
2023-02-07,10,128
2023-02-07,11,111
2023-02-07,12,89
2023-02-07,13,70
2023-02-07,14,59
2023-02-07,15,61
2023-02-07,16,75
2023-02-07,17,98
2023-02-07,18,124
2023-02-07,19,146
2023-02-07,20,157
2023-02-07,21,154
2023-02-07,22,135
2023-02-07,23,105
2023-02-08,0,70
2023-02-08,1,37
2023-02-08,2,13
2023-02-08,3,5
2023-02-08,4,14
2023-02-08,5,38
2023-02-08,6,70
2023-02-08,7,102
2023-02-08,8,127
2023-02-08,9,138
2023-02-08,10,135
2023-02-08,11,120
2023-02-08,12,97
2023-02-08,13,74
2023-02-08,14,58
2023-02-08,15,53
2023-02-08,16,62
2023-02-08,17,82
2023-02-08,18,108
2023-02-08,19,133
2023-02-08,20,151
2023-02-08,21,156
2023-02-08,22,145
2023-02-08,23,121
2023-02-09,0,89
2023-02-09,1,55
2023-02-09,2,27
2023-02-09,3,12
2023-02-09,4,14
2023-02-09,5,31
2023-02-09,6,60
2023-02-09,7,92
2023-02-09,8,120
2023-02-09,9,137
2023-02-09,10,139
2023-02-09,11,128
2023-02-09,12,106
2023-02-09,13,82
2023-02-09,14,60
2023-02-09,15,49
2023-02-09,16,51
2023-02-09,17,66
2023-02-09,18,89
2023-02-09,19,116
2023-02-09,20,137
2023-02-09,21,149
2023-02-09,22,147
2023-02-09,23,131
2023-02-10,0,105
2023-02-10,1,74
2023-02-10,2,45
2023-02-10,3,25
2023-02-10,4,19
2023-02-10,5,29
2023-02-10,6,52
2023-02-10,7,82
2023-02-10,8,111
2023-02-10,9,132
2023-02-10,10,140
2023-02-10,11,134
2023-02-10,12,116
2023-02-10,13,91
2023-02-10,14,67
2023-02-10,15,49
2023-02-10,16,43
2023-02-10,17,50
2023-02-10,18,69
2023-02-10,19,94
2023-02-10,20,117
2023-02-10,21,135
2023-02-10,22,141
2023-02-10,23,134
2023-02-11,0,116
2023-02-11,1,91
2023-02-11,2,65
2023-02-11,3,43
2023-02-11,4,31
2023-02-11,5,33
2023-02-11,6,49
2023-02-11,7,74
2023-02-11,8,102
2023-02-11,9,124
2023-02-11,10,137
2023-02-11,11,137
2023-02-11,12,124
2023-02-11,13,102
2023-02-11,14,77
2023-02-11,15,55
2023-02-11,16,42
2023-02-11,17,40
2023-02-11,18,51
2023-02-11,19,70
2023-02-11,20,93
2023-02-11,21,113
2023-02-11,22,125
2023-02-11,23,128
2023-02-12,0,120
2023-02-12,1,103
2023-02-12,2,83
2023-02-12,3,63
2023-02-12,4,48
2023-02-12,5,44
2023-02-12,6,51
2023-02-12,7,69
2023-02-12,8,93
2023-02-12,9,115
2023-02-12,10,130
2023-02-12,11,136
2023-02-12,12,130
2023-02-12,13,114
2023-02-12,14,91
2023-02-12,15,67
2023-02-12,16,48
2023-02-12,17,38
2023-02-12,18,38
2023-02-12,19,49
2023-02-12,20,67
2023-02-12,21,86
2023-02-12,22,102
2023-02-12,23,111
2023-02-13,0,113
2023-02-13,1,107
2023-02-13,2,95
2023-02-13,3,81
2023-02-13,4,68
2023-02-13,5,60
2023-02-13,6,60
2023-02-13,7,69
2023-02-13,8,86
2023-02-13,9,105
2023-02-13,10,121
2023-02-13,11,131
2023-02-13,12,132
2023-02-13,13,123
2023-02-13,14,106
2023-02-13,15,85
2023-02-13,16,63
2023-02-13,17,46
2023-02-13,18,37
2023-02-13,19,36
2023-02-13,20,45
2023-02-13,21,59
2023-02-13,22,74
2023-02-13,23,87
2023-02-14,0,96
2023-02-14,1,101
2023-02-14,2,99
2023-02-14,3,93
2023-02-14,4,85
2023-02-14,5,78
2023-02-14,6,73
2023-02-14,7,74
2023-02-14,8,82
2023-02-14,9,95
2023-02-14,10,109
2023-02-14,11,121
2023-02-14,12,128
2023-02-14,13,128
2023-02-14,14,120
2023-02-14,15,104
2023-02-14,16,85
2023-02-14,17,65
2023-02-14,18,47
2023-02-14,19,36
2023-02-14,20,32
2023-02-14,21,37
2023-02-14,22,46
2023-02-14,23,58
2023-02-15,0,70
2023-02-15,1,83
2023-02-15,2,92
2023-02-15,3,97
2023-02-15,4,97
2023-02-15,5,94
2023-02-15,6,89
2023-02-15,7,85
2023-02-15,8,84
2023-02-15,9,89
2023-02-15,10,97
2023-02-15,11,108
2023-02-15,12,117
2023-02-15,13,125
2023-02-15,14,127
2023-02-15,15,121
2023-02-15,16,109
2023-02-15,17,91
2023-02-15,18,70
2023-02-15,19,50
2023-02-15,20,34
2023-02-15,21,25
2023-02-15,22,24
2023-02-15,23,30
2023-02-16,0,41
2023-02-16,1,57
2023-02-16,2,74
2023-02-16,3,90
2023-02-16,4,101
2023-02-16,5,106
2023-02-16,6,105
2023-02-16,7,99
2023-02-16,8,92
2023-02-16,9,88
2023-02-16,10,88
2023-02-16,11,93
2023-02-16,12,102
2023-02-16,13,114
2023-02-16,14,124
2023-02-16,15,131
2023-02-16,16,129
2023-02-16,17,119
2023-02-16,18,100
2023-02-16,19,76
2023-02-16,20,51
2023-02-16,21,29
2023-02-16,22,15
2023-02-16,23,9
2023-02-17,0,14
2023-02-17,1,27
2023-02-17,2,48
2023-02-17,3,72
2023-02-17,4,94
2023-02-17,5,110
2023-02-17,6,117
2023-02-17,7,114
2023-02-17,8,105
2023-02-17,9,93
2023-02-17,10,84
2023-02-17,11,81
2023-02-17,12,85
2023-02-17,13,96
2023-02-17,14,112
2023-02-17,15,128
2023-02-17,16,140
2023-02-17,17,141
2023-02-17,18,131
2023-02-17,19,110
2023-02-17,20,81
2023-02-17,21,49
2023-02-17,22,21
2023-02-17,23,2
2023-02-18,0,-5
2023-02-18,1,1
2023-02-18,2,20
2023-02-18,3,48
2023-02-18,4,78
2023-02-18,5,105
2023-02-18,6,122
2023-02-18,7,127
2023-02-18,8,120
2023-02-18,9,105
2023-02-18,10,88
2023-02-18,11,75
2023-02-18,12,70
2023-02-18,13,76
2023-02-18,14,92
2023-02-18,15,114
2023-02-18,16,137
2023-02-18,17,152
2023-02-18,18,155
2023-02-18,19,143
2023-02-18,20,117
2023-02-18,21,82
2023-02-18,22,44
2023-02-18,23,12
2023-02-19,0,-10
2023-02-19,1,-15
2023-02-19,2,-4
2023-02-19,3,21
2023-02-19,4,55
2023-02-19,5,90
2023-02-19,6,119
2023-02-19,7,134
2023-02-19,8,133
2023-02-19,9,120
2023-02-19,10,99
2023-02-19,11,77
2023-02-19,12,61
2023-02-19,13,57
2023-02-19,14,68
2023-02-19,15,91
2023-02-19,16,119
2023-02-19,17,147
2023-02-19,18,165
2023-02-19,19,166
2023-02-19,20,150
2023-02-19,21,118
2023-02-19,22,78
2023-02-19,23,36
2023-02-20,0,2
2023-02-20,1,-18
2023-02-20,2,-19
2023-02-20,3,-1
2023-02-20,4,31
2023-02-20,5,70
2023-02-20,6,108
2023-02-20,7,134
2023-02-20,8,143
2023-02-20,9,135
2023-02-20,10,114
2023-02-20,11,87
2023-02-20,12,62
2023-02-20,13,46
2023-02-20,14,47
2023-02-20,15,63
2023-02-20,16,92
2023-02-20,17,126
2023-02-20,18,157
2023-02-20,19,174
2023-02-20,20,172
2023-02-20,21,150
2023-02-20,22,114
2023-02-20,23,70
2023-02-21,0,27
2023-02-21,1,-5
2023-02-21,2,-19
2023-02-21,3,-13
2023-02-21,4,12
2023-02-21,5,50
2023-02-21,6,91
2023-02-21,7,126
2023-02-21,8,146
2023-02-21,9,147
2023-02-21,10,131
2023-02-21,11,103
2023-02-21,12,72
2023-02-21,13,46
2023-02-21,14,34
2023-02-21,15,40
2023-02-21,16,62
2023-02-21,17,96
2023-02-21,18,133
2023-02-21,19,163
2023-02-21,20,177
2023-02-21,21,169
2023-02-21,22,143
2023-02-21,23,104
2023-02-22,0,60
2023-02-22,1,21
2023-02-22,2,-5
2023-02-22,3,-11
2023-02-22,4,3
2023-02-22,5,34
2023-02-22,6,73
2023-02-22,7,113
2023-02-22,8,142
2023-02-22,9,153
2023-02-22,10,145
2023-02-22,11,121
2023-02-22,12,89
2023-02-22,13,56
2023-02-22,14,32
2023-02-22,15,25
2023-02-22,16,37
2023-02-22,17,64
2023-02-22,18,101
2023-02-22,19,137
2023-02-22,20,163
