d,t,l
2023-01-11,1,44
2023-01-11,2,19
2023-01-11,3,10
2023-01-11,4,18
2023-01-11,5,43
2023-01-11,6,77
2023-01-11,7,114
2023-01-11,8,144
2023-01-11,9,161
2023-01-11,10,161
2023-01-11,11,147
2023-01-11,12,124
2023-01-11,13,100
2023-01-11,14,80
2023-01-11,15,72
2023-01-11,16,77
2023-01-11,17,94
2023-01-11,18,118
2023-01-11,19,144
2023-01-11,20,162
2023-01-11,21,168
2023-01-11,22,159
2023-01-11,23,135
2023-01-12,0,102
2023-01-12,1,67
2023-01-12,2,37
2023-01-12,3,20
2023-01-12,4,19
2023-01-12,5,35
2023-01-12,6,63
2023-01-12,7,98
2023-01-12,8,130
2023-01-12,9,153
2023-01-12,10,161
2023-01-12,11,155
2023-01-12,12,137
2023-01-12,13,113
2023-01-12,14,90
2023-01-12,15,75
2023-01-12,16,71
2023-01-12,17,79
2023-01-12,18,98
2023-01-12,19,121
2023-01-12,20,143
2023-01-12,21,156
2023-01-12,22,157
2023-01-12,23,144
2023-01-13,0,120
2023-01-13,1,89
2023-01-13,2,60
2023-01-13,3,38
2023-01-13,4,29
2023-01-13,5,35
2023-01-13,6,55
2023-01-13,7,84
2023-01-13,8,115
2023-01-13,9,141
2023-01-13,10,157
2023-01-13,11,159
2023-01-13,12,147
2023-01-13,13,127
2023-01-13,14,104
2023-01-13,15,84
2023-01-13,16,72
2023-01-13,17,71
2023-01-13,18,80
2023-01-13,19,98
2023-01-13,20,119
2023-01-13,21,136
2023-01-13,22,146
2023-01-13,23,144
2023-01-14,0,130
2023-01-14,1,109
2023-01-14,2,83
2023-01-14,3,61
2023-01-14,4,46
2023-01-14,5,43
2023-01-14,6,53
2023-01-14,7,74
2023-01-14,8,101
2023-01-14,9,128
2023-01-14,10,148
2023-01-14,11,157
2023-01-14,12,153
2023-01-14,13,140
2023-01-14,14,119
2023-01-14,15,97
2023-01-14,16,79
2023-01-14,17,69
2023-01-14,18,69
2023-01-14,19,78
2023-01-14,20,94
2023-01-14,21,111
2023-01-14,22,126
2023-01-14,23,134
2023-01-15,0,132
2023-01-15,1,122
2023-01-15,2,105
2023-01-15,3,86
2023-01-15,4,69
2023-01-15,5,60
2023-01-15,6,61
2023-01-15,7,71
2023-01-15,8,91
2023-01-15,9,114
2023-01-15,10,135
2023-01-15,11,150
2023-01-15,12,155
2023-01-15,13,149
2023-01-15,14,133
2023-01-15,15,113
2023-01-15,16,91
2023-01-15,17,74
2023-01-15,18,64
2023-01-15,19,63
2023-01-15,20,71
2023-01-15,21,84
2023-01-15,22,100
2023-01-15,23,114
2023-01-16,0,123
2023-01-16,1,125
2023-01-16,2,120
2023-01-16,3,109
2023-01-16,4,95
2023-01-16,5,83
2023-01-16,6,76
2023-01-16,7,77
2023-01-16,8,86
2023-01-16,9,102
2023-01-16,10,121
2023-01-16,11,138
2023-01-16,12,150
2023-01-16,13,153
2023-01-16,14,146
2023-01-16,15,130
2023-01-16,16,109
2023-01-16,17,87
2023-01-16,18,69
2023-01-16,19,57
2023-01-16,20,54
2023-01-16,21,59
2023-01-16,22,71
2023-01-16,23,87
2023-01-17,0,103
2023-01-17,1,117
2023-01-17,2,125
2023-01-17,3,125
2023-01-17,4,120
2023-01-17,5,109
2023-01-17,6,99
2023-01-17,7,91
2023-01-17,8,89
2023-01-17,9,95
2023-01-17,10,108
2023-01-17,11,124
2023-01-17,12,140
2023-01-17,13,151
2023-01-17,14,154
2023-01-17,15,147
2023-01-17,16,131
2023-01-17,17,108
2023-01-17,18,84
2023-01-17,19,61
2023-01-17,20,46
2023-01-17,21,39
2023-01-17,22,42
2023-01-17,23,55
2023-01-18,0,74
2023-01-18,1,96
2023-01-18,2,116
2023-01-18,3,131
2023-01-18,4,137
2023-01-18,5,135
2023-01-18,6,125
2023-01-18,7,112
2023-01-18,8,101
2023-01-18,9,95
2023-01-18,10,98
2023-01-18,11,108
2023-01-18,12,124
2023-01-18,13,141
2023-01-18,14,155
2023-01-18,15,160
2023-01-18,16,153
2023-01-18,17,136
2023-01-18,18,109
2023-01-18,19,80
2023-01-18,20,52
2023-01-18,21,31
2023-01-18,22,21
2023-01-18,23,24
2023-01-19,0,39
2023-01-19,1,63
2023-01-19,2,93
2023-01-19,3,121
2023-01-19,4,142
2023-01-19,5,152
2023-01-19,6,150
2023-01-19,7,138
2023-01-19,8,121
2023-01-19,9,105
2023-01-19,10,95
2023-01-19,11,95
2023-01-19,12,106
2023-01-19,13,124
2023-01-19,14,145
2023-01-19,15,162
2023-01-19,16,169
2023-01-19,17,163
2023-01-19,18,142
2023-01-19,19,111
2023-01-19,20,74
2023-01-19,21,40
2023-01-19,22,14
2023-01-19,23,2
2023-01-20,0,5
2023-01-20,1,25
2023-01-20,2,57
2023-01-20,3,95
2023-01-20,4,130
2023-01-20,5,156
2023-01-20,6,168
2023-01-20,7,163
2023-01-20,8,146
2023-01-20,9,123
2023-01-20,10,102
2023-01-20,11,89
2023-01-20,12,89
2023-01-20,13,102
2023-01-20,14,126
2023-01-20,15,152
2023-01-20,16,173
2023-01-20,17,182
2023-01-20,18,173
2023-01-20,19,148
2023-01-20,20,110
2023-01-20,21,67
2023-01-20,22,26
2023-01-20,23,-3
2023-01-21,0,-16
2023-01-21,1,-9
2023-01-21,2,18
2023-01-21,3,57
2023-01-21,4,102
2023-01-21,5,143
2023-01-21,6,170
2023-01-21,7,180
2023-01-21,8,170
2023-01-21,9,147
2023-01-21,10,118
2023-01-21,11,93
2023-01-21,12,80
2023-01-21,13,82
2023-01-21,14,100
2023-01-21,15,130
2023-01-21,16,161
2023-01-21,17,185
2023-01-21,18,193
2023-01-21,19,182
2023-01-21,20,152
2023-01-21,21,107
2023-01-21,22,58
2023-01-21,23,13
2023-01-22,0,-17
2023-01-22,1,-28
2023-01-22,2,-15
2023-01-22,3,18
2023-01-22,4,65
2023-01-22,5,114
2023-01-22,6,156
2023-01-22,7,182
2023-01-22,8,186
2023-01-22,9,170
2023-01-22,10,141
2023-01-22,11,108
2023-01-22,12,82
2023-01-22,13,70
2023-01-22,14,77
2023-01-22,15,100
2023-01-22,16,135
2023-01-22,17,170
2023-01-22,18,195
2023-01-22,19,201
2023-01-22,20,185
2023-01-22,21,150
2023-01-22,22,100
2023-01-22,23,48
2023-01-23,0,3
2023-01-23,1,-25
2023-01-23,2,-31
2023-01-23,3,-11
2023-01-23,4,28
2023-01-23,5,78
2023-01-23,6,129
2023-01-23,7,168
2023-01-23,8,188
2023-01-23,9,185
2023-01-23,10,163
2023-01-23,11,129
2023-01-23,12,95
2023-01-23,13,70
2023-01-23,14,62
2023-01-23,15,74
2023-01-23,16,103
2023-01-23,17,140
2023-01-23,18,176
2023-01-23,19,199
2023-01-23,20,202
2023-01-23,21,181
2023-01-23,22,141
2023-01-23,23,90
2023-01-24,0,39
2023-01-24,1,-3
2023-01-24,2,-25
2023-01-24,3,-23
2023-01-24,4,3
2023-01-24,5,46
2023-01-24,6,97
2023-01-24,7,144
2023-01-24,8,177
2023-01-24,9,188
2023-01-24,10,178
2023-01-24,11,150
2023-01-24,12,114
2023-01-24,13,81
2023-01-24,14,59
2023-01-24,15,57
2023-01-24,16,73
2023-01-24,17,106
2023-01-24,18,144
2023-01-24,19,177
2023-01-24,20,196
2023-01-24,21,194
2023-01-24,22,170
2023-01-24,23,129
2023-01-25,0,79
2023-01-25,1,33
2023-01-25,2,0
2023-01-25,3,-14
2023-01-25,4,-4
2023-01-25,5,26
2023-01-25,6,70
2023-01-25,7,117
2023-01-25,8,157
2023-01-25,9,180
2023-01-25,10,183
2023-01-25,11,165
2023-01-25,12,134
2023-01-25,13,98
2023-01-25,14,69
2023-01-25,15,52
2023-01-25,16,55
2023-01-25,17,75
2023-01-25,18,108
2023-01-25,19,144
2023-01-25,20,172
2023-01-25,21,185
2023-01-25,22,178
2023-01-25,23,153
2023-01-26,0,114
2023-01-26,1,71
2023-01-26,2,34
2023-01-26,3,11
2023-01-26,4,6
2023-01-26,5,22
2023-01-26,6,55
2023-01-26,7,96
2023-01-26,8,135
2023-01-26,9,165
2023-01-26,10,178
2023-01-26,11,172
2023-01-26,12,150
2023-01-26,13,118
2023-01-26,14,85
2023-01-26,15,60
2023-01-26,16,49
2023-01-26,17,55
2023-01-26,18,77
2023-01-26,19,107
2023-01-26,20,138
2023-01-26,21,160
2023-01-26,22,168
2023-01-26,23,158
2023-01-27,0,134
2023-01-27,1,101
2023-01-27,2,68
2023-01-27,3,42
2023-01-27,4,29
2023-01-27,5,33
2023-01-27,6,53
2023-01-27,7,84
2023-01-27,8,118
2023-01-27,9,148
2023-01-27,10,167
2023-01-27,11,170
2023-01-27,12,158
2023-01-27,13,134
2023-01-27,14,104
2023-01-27,15,76
2023-01-27,16,56
2023-01-27,17,50
2023-01-27,18,57
2023-01-27,19,77
2023-01-27,20,103
2023-01-27,21,127
2023-01-27,22,143
2023-01-27,23,147
2023-01-28,0,138
2023-01-28,1,119
2023-01-28,2,94
2023-01-28,3,72
2023-01-28,4,57
2023-01-28,5,53
2023-01-28,6,61
2023-01-28,7,81
2023-01-28,8,107
2023-01-28,9,133
2023-01-28,10,153
2023-01-28,11,163
2023-01-28,12,160
2023-01-28,13,145
2023-01-28,14,122
2023-01-28,15,95
2023-01-28,16,72
2023-01-28,17,56
2023-01-28,18,52
2023-01-28,19,58
2023-01-28,20,74
2023-01-28,21,94
2023-01-28,22,113
2023-01-28,23,125
2023-01-29,0,129
2023-01-29,1,123
2023-01-29,2,111
2023-01-29,3,96
2023-01-29,4,83
2023-01-29,5,76
2023-01-29,6,77
2023-01-29,7,86
2023-01-29,8,102
2023-01-29,9,121
2023-01-29,10,139
2023-01-29,11,151
2023-01-29,12,155
2023-01-29,13,149
2023-01-29,14,135
2023-01-29,15,114
2023-01-29,16,92
2023-01-29,17,72
2023-01-29,18,58
2023-01-29,19,53
2023-01-29,20,57
2023-01-29,21,68
2023-01-29,22,82
2023-01-29,23,97
2023-01-30,0,109
2023-01-30,1,115
2023-01-30,2,116
2023-01-30,3,111
2023-01-30,4,105
2023-01-30,5,99
2023-01-30,6,95
2023-01-30,7,97
2023-01-30,8,103
2023-01-30,9,113
2023-01-30,10,126
2023-01-30,11,137
2023-01-30,12,145
2023-01-30,13,147
2023-01-30,14,142
2023-01-30,15,130
2023-01-30,16,113
2023-01-30,17,93
2023-01-30,18,75
2023-01-30,19,60
2023-01-30,20,52
2023-01-30,21,51
2023-01-30,22,58
2023-01-30,23,70
2023-01-31,0,84
2023-01-31,1,99
2023-01-31,2,110
2023-01-31,3,117
2023-01-31,4,120
2023-01-31,5,118
2023-01-31,6,114
2023-01-31,7,111
2023-01-31,8,109
2023-01-31,9,110
2023-01-31,10,115
2023-01-31,11,122
2023-01-31,12,131
2023-01-31,13,138
2023-01-31,14,142
2023-01-31,15,140
2023-01-31,16,131
2023-01-31,17,116
2023-01-31,18,97
2023-01-31,19,76
2023-01-31,20,58
2023-01-31,21,46
2023-01-31,22,42
2023-01-31,23,47
2023-02-01,0,59
2023-02-01,1,77
2023-02-01,2,96
2023-02-01,3,114
2023-02-01,4,126
2023-02-01,5,132
2023-02-01,6,132
2023-02-01,7,126
2023-02-01,8,118
2023-02-01,9,111
2023-02-01,10,108
2023-02-01,11,109
2023-02-01,12,115
2023-02-01,13,125
2023-02-01,14,136
2023-02-01,15,143
2023-02-01,16,143
2023-02-01,17,136
2023-02-01,18,120
2023-02-01,19,98
2023-02-01,20,74
2023-02-01,21,52
2023-02-01,22,37
2023-02-01,23,31
2023-02-02,0,37
2023-02-02,1,54
2023-02-02,2,77
2023-02-02,3,102
2023-02-02,4,124
2023-02-02,5,139
2023-02-02,6,144
2023-02-02,7,140
2023-02-02,8,130
2023-02-02,9,117
2023-02-02,10,105
2023-02-02,11,100
2023-02-02,12,101
2023-02-02,13,111
2023-02-02,14,125
2023-02-02,15,139
2023-02-02,16,149
2023-02-02,17,150
2023-02-02,18,141
2023-02-02,19,121
2023-02-02,20,94
2023-02-02,21,65
2023-02-02,22,40
2023-02-02,23,25
2023-02-03,0,22
2023-02-03,1,33
2023-02-03,2,56
2023-02-03,3,85
2023-02-03,4,115
2023-02-03,5,139
2023-02-03,6,151
2023-02-03,7,152
2023-02-03,8,142
2023-02-03,9,125
2023-02-03,10,107
2023-02-03,11,94
2023-02-03,12,90
2023-02-03,13,96
2023-02-03,14,111
2023-02-03,15,131
2023-02-03,16,149
2023-02-03,17,159
2023-02-03,18,158
2023-02-03,19,143
2023-02-03,20,117
2023-02-03,21,84
2023-02-03,22,51
2023-02-03,23,26
2023-02-04,0,13
2023-02-04,1,17
2023-02-04,2,36
2023-02-04,3,66
2023-02-04,4,101
2023-02-04,5,132
2023-02-04,6,153
2023-02-04,7,159
2023-02-04,8,152
2023-02-04,9,135
2023-02-04,10,113
2023-02-04,11,93
2023-02-04,12,83
2023-02-04,13,84
2023-02-04,14,97
2023-02-04,15,119
2023-02-04,16,143
2023-02-04,17,162
2023-02-04,18,169
2023-02-04,19,161
2023-02-04,20,139
2023-02-04,21,105
2023-02-04,22,68
2023-02-04,23,34
2023-02-05,0,12
2023-02-05,1,6
2023-02-05,2,19
2023-02-05,3,47
2023-02-05,4,83
2023-02-05,5,120
2023-02-05,6,149
2023-02-05,7,163
2023-02-05,8,161
2023-02-05,9,145
2023-02-05,10,120
2023-02-05,11,96
2023-02-05,12,78
2023-02-05,13,73
2023-02-05,14,83
2023-02-05,15,104
2023-02-05,16,132
2023-02-05,17,158
2023-02-05,18,174
2023-02-05,19,175
2023-02-05,20,158
2023-02-05,21,127
2023-02-05,22,87
2023-02-05,23,48
2023-02-06,0,17
2023-02-06,1,2
2023-02-06,2,7
2023-02-06,3,30
2023-02-06,4,65
2023-02-06,5,106
2023-02-06,6,141
2023-02-06,7,162
2023-02-06,8,166
2023-02-06,9,154
2023-02-06,10,130
2023-02-06,11,102
2023-02-06,12,78
2023-02-06,13,66
2023-02-06,14,69
2023-02-06,15,87
2023-02-06,16,115
2023-02-06,17,147
2023-02-06,18,171
2023-02-06,19,181
2023-02-06,20,173
2023-02-06,21,148
2023-02-06,22,109
2023-02-06,23,66
2023-02-07,0,29
2023-02-07,1,5
2023-02-07,2,1
2023-02-07,3,16
2023-02-07,4,48
2023-02-07,5,89
2023-02-07,6,129
2023-02-07,7,158
2023-02-07,8,170
2023-02-07,9,163
2023-02-07,10,141
2023-02-07,11,111
2023-02-07,12,82
2023-02-07,13,63
2023-02-07,14,58
2023-02-07,15,70
2023-02-07,16,96
2023-02-07,17,129
2023-02-07,18,160
2023-02-07,19,179
2023-02-07,20,181
2023-02-07,21,164
2023-02-07,22,131
2023-02-07,23,88
2023-02-08,0,46
2023-02-08,1,15
2023-02-08,2,1
2023-02-08,3,8
2023-02-08,4,34
2023-02-08,5,73
2023-02-08,6,115
2023-02-08,7,150
2023-02-08,8,170
2023-02-08,9,170
2023-02-08,10,153
2023-02-08,11,124
2023-02-08,12,92
2023-02-08,13,65
2023-02-08,14,52
2023-02-08,15,56
2023-02-08,16,75
2023-02-08,17,106
2023-02-08,18,140
2023-02-08,19,168
2023-02-08,20,180
2023-02-08,21,174
2023-02-08,22,149
2023-02-08,23,111
2023-02-09,0,68
2023-02-09,1,32
2023-02-09,2,10
2023-02-09,3,8
2023-02-09,4,25
2023-02-09,5,59
2023-02-09,6,100
2023-02-09,7,138
2023-02-09,8,165
2023-02-09,9,173
2023-02-09,10,163
2023-02-09,11,137
2023-02-09,12,105
2023-02-09,13,73
2023-02-09,14,52
2023-02-09,15,47
2023-02-09,16,58
2023-02-09,17,83
2023-02-09,18,116
2023-02-09,19,148
2023-02-09,20,169
2023-02-09,21,173
2023-02-09,22,160
2023-02-09,23,130
2023-02-10,0,92
2023-02-10,1,54
2023-02-10,2,26
2023-02-10,3,15
2023-02-10,4,23
2023-02-10,5,49
2023-02-10,6,86
2023-02-10,7,125
2023-02-10,8,156
2023-02-10,9,171
2023-02-10,10,169
2023-02-10,11,150
2023-02-10,12,119
2023-02-10,13,86
2023-02-10,14,59
2023-02-10,15,45
2023-02-10,16,46
2023-02-10,17,63
2023-02-10,18,91
2023-02-10,19,123
2023-02-10,20,149
2023-02-10,21,163
2023-02-10,22,161
2023-02-10,23,143
2023-02-11,0,112
2023-02-11,1,78
2023-02-11,2,48
2023-02-11,3,31
2023-02-11,4,30
2023-02-11,5,46
2023-02-11,6,75
2023-02-11,7,111
2023-02-11,8,143
2023-02-11,9,165
2023-02-11,10,170
2023-02-11,11,158
2023-02-11,12,133
2023-02-11,13,101
2023-02-11,14,71
2023-02-11,15,50
2023-02-11,16,42
2023-02-11,17,49
2023-02-11,18,69
2023-02-11,19,97
2023-02-11,20,124
2023-02-11,21,145
2023-02-11,22,153
2023-02-11,23,146
2023-02-12,0,127
2023-02-12,1,100
2023-02-12,2,73
2023-02-12,3,52
2023-02-12,4,44
2023-02-12,5,51
2023-02-12,6,71
2023-02-12,7,100
2023-02-12,8,130
2023-02-12,9,154
2023-02-12,10,166
2023-02-12,11,162
2023-02-12,12,145
2023-02-12,13,117
2023-02-12,14,87
2023-02-12,15,62
2023-02-12,16,46
2023-02-12,17,43
2023-02-12,18,53
2023-02-12,19,73
2023-02-12,20,97
2023-02-12,21,120
2023-02-12,22,135
2023-02-12,23,140
2023-02-13,0,133
2023-02-13,1,117
2023-02-13,2,96
2023-02-13,3,77
2023-02-13,4,65
2023-02-13,5,63
2023-02-13,6,73
2023-02-13,7,93
2023-02-13,8,117
2023-02-13,9,140
2023-02-13,10,156
2023-02-13,11,160
2023-02-13,12,152
2023-02-13,13,132
2023-02-13,14,106
2023-02-13,15,80
2023-02-13,16,58
2023-02-13,17,46
2023-02-13,18,45
2023-02-13,19,54
2023-02-13,20,71
2023-02-13,21,91
2023-02-13,22,110
2023-02-13,23,122
2023-02-14,0,127
2023-02-14,1,124
2023-02-14,2,114
2023-02-14,3,101
2023-02-14,4,90
2023-02-14,5,83
2023-02-14,6,83
2023-02-14,7,92
2023-02-14,8,108
2023-02-14,9,126
2023-02-14,10,142
2023-02-14,11,152
2023-02-14,12,153
2023-02-14,13,144
2023-02-14,14,126
2023-02-14,15,103
2023-02-14,16,80
2023-02-14,17,60
2023-02-14,18,48
2023-02-14,19,45
2023-02-14,20,51
2023-02-14,21,63
2023-02-14,22,79
2023-02-14,23,95
2023-02-15,0,110
2023-02-15,1,119
2023-02-15,2,123
2023-02-15,3,120
2023-02-15,4,114
2023-02-15,5,107
2023-02-15,6,101
2023-02-15,7,100
2023-02-15,8,104
2023-02-15,9,113
2023-02-15,10,126
2023-02-15,11,138
2023-02-15,12,147
2023-02-15,13,148
2023-02-15,14,142
2023-02-15,15,128
2023-02-15,16,108
2023-02-15,17,86
2023-02-15,18,65
2023-02-15,19,49
2023-02-15,20,40
2023-02-15,21,40
2023-02-15,22,48
2023-02-15,23,62
2023-02-16,0,80
2023-02-16,1,100
2023-02-16,2,117
2023-02-16,3,129
2023-02-16,4,134
2023-02-16,5,132
2023-02-16,6,125
2023-02-16,7,115
2023-02-16,8,108
2023-02-16,9,106
2023-02-16,10,109
2023-02-16,11,118
2023-02-16,12,131
2023-02-16,13,142
2023-02-16,14,149
2023-02-16,15,149
2023-02-16,16,139
2023-02-16,17,120
2023-02-16,18,96
2023-02-16,19,70
2023-02-16,20,46
2023-02-16,21,30
2023-02-16,22,24
2023-02-16,23,28
2023-02-17,0,44
2023-02-17,1,68
2023-02-17,2,96
2023-02-17,3,123
2023-02-17,4,142
2023-02-17,5,151
2023-02-17,6,149
2023-02-17,7,138
2023-02-17,8,122
2023-02-17,9,107
2023-02-17,10,98
2023-02-17,11,98
2023-02-17,12,108
2023-02-17,13,125
2023-02-17,14,143
2023-02-17,15,157
2023-02-17,16,162
2023-02-17,17,155
2023-02-17,18,134
2023-02-17,19,105
2023-02-17,20,70
2023-02-17,21,38
2023-02-17,22,15
2023-02-17,23,4
2023-02-18,0,10
2023-02-18,1,30
2023-02-18,2,63
2023-02-18,3,101
2023-02-18,4,135
2023-02-18,5,159
2023-02-18,6,169
2023-02-18,7,162
2023-02-18,8,143
2023-02-18,9,119
2023-02-18,10,97
2023-02-18,11,84
2023-02-18,12,84
2023-02-18,13,98
2023-02-18,14,122
2023-02-18,15,149
2023-02-18,16,171
2023-02-18,17,179
2023-02-18,18,171
2023-02-18,19,146
2023-02-18,20,109
2023-02-18,21,66
2023-02-18,22,26
2023-02-18,23,-2
2023-02-19,0,-13
2023-02-19,1,-3
2023-02-19,2,26
2023-02-19,3,67
2023-02-19,4,113
2023-02-19,5,152
2023-02-19,6,177
2023-02-19,7,181
2023-02-19,8,167
2023-02-19,9,139
2023-02-19,10,106
2023-02-19,11,80
2023-02-19,12,67
2023-02-19,13,71
2023-02-19,14,92
2023-02-19,15,125
2023-02-19,16,160
2023-02-19,17,186
2023-02-19,18,195
2023-02-19,19,183
2023-02-19,20,152
2023-02-19,21,106
2023-02-19,22,56
2023-02-19,23,12
2023-02-20,0,-16
2023-02-20,1,-23
2023-02-20,2,-5
2023-02-20,3,32
2023-02-20,4,82
2023-02-20,5,132
2023-02-20,6,170
2023-02-20,7,189
2023-02-20,8,186
2023-02-20,9,161
2023-02-20,10,125
2023-02-20,11,88
2023-02-20,12,60
2023-02-20,13,50
2023-02-20,14,62
2023-02-20,15,92
2023-02-20,16,132
2023-02-20,17,171
2023-02-20,18,198
2023-02-20,19,204
2023-02-20,20,187
2023-02-20,21,148
2023-02-20,22,97
2023-02-20,23,44
2023-02-21,0,1
2023-02-21,1,-22
2023-02-21,2,-21
2023-02-21,3,6
2023-02-21,4,51
2023-02-21,5,104
2023-02-21,6,153
2023-02-21,7,185
2023-02-21,8,195
2023-02-21,9,180
2023-02-21,10,147
2023-02-21,11,104
2023-02-21,12,66
2023-02-21,13,42
2023-02-21,14,39
2023-02-21,15,58
2023-02-21,16,95
2023-02-21,17,140
2023-02-21,18,180
2023-02-21,19,203
2023-02-21,20,204
2023-02-21,21,180
2023-02-21,22,136
2023-02-21,23,83
2023-02-22,0,33
2023-02-22,1,-3
2023-02-22,2,-17
2023-02-22,3,-5
2023-02-22,4,29
2023-02-22,5,78
2023-02-22,6,130
2023-02-22,7,171
2023-02-22,8,193
2023-02-22,9,190
2023-02-22,10,165
2023-02-22,11,125
2023-02-22,12,82
2023-02-22,13,46
2023-02-22,14,29
2023-02-22,15,33
2023-02-22,16,60
2023-02-22,17,102
2023-02-22,18,147
2023-02-22,19,183
2023-02-22,20,200
