d,t,l
2023-01-08,19,173
2023-01-08,20,180
2023-01-08,21,168
2023-01-08,22,143
2023-01-08,23,108
2023-01-09,0,66
2023-01-09,1,30
2023-01-09,2,10
2023-01-09,3,11
2023-01-09,4,27
2023-01-09,5,54
2023-01-09,6,91
2023-01-09,7,129
2023-01-09,8,154
2023-01-09,9,163
2023-01-09,10,158
2023-01-09,11,142
2023-01-09,12,118
2023-01-09,13,94
2023-01-09,14,81
2023-01-09,15,83
2023-01-09,16,95
2023-01-09,17,114
2023-01-09,18,138
2023-01-09,19,163
2023-01-09,20,177
2023-01-09,21,175
2023-01-09,22,158
2023-01-09,23,130
2023-01-10,0,92
2023-01-10,1,52
2023-01-10,2,24
2023-01-10,3,14
2023-01-10,4,22
2023-01-10,5,43
2023-01-10,6,75
2023-01-10,7,112
2023-01-10,8,143
2023-01-10,9,159
2023-01-10,10,162
2023-01-10,11,152
2023-01-10,12,131
2023-01-10,13,105
2023-01-10,14,86
2023-01-10,15,80
2023-01-10,16,87
2023-01-10,17,101
2023-01-10,18,122
2023-01-10,19,147
2023-01-10,20,167
2023-01-10,21,173
2023-01-10,22,166
2023-01-10,23,147
2023-01-11,0,116
2023-01-11,1,77
2023-01-11,2,43
2023-01-11,3,24
2023-01-11,4,22
2023-01-11,5,35
2023-01-11,6,61
2023-01-11,7,95
2023-01-11,8,129
2023-01-11,9,152
2023-01-11,10,162
2023-01-11,11,159
2023-01-11,12,144
2023-01-11,13,120
2023-01-11,14,95
2023-01-11,15,81
2023-01-11,16,80
2023-01-11,17,88
2023-01-11,18,105
2023-01-11,19,128
2023-01-11,20,150
2023-01-11,21,164
2023-01-11,22,166
2023-01-11,23,157
2023-01-12,0,135
2023-01-12,1,103
2023-01-12,2,67
2023-01-12,3,41
2023-01-12,4,30
2023-01-12,5,33
2023-01-12,6,51
2023-01-12,7,80
2023-01-12,8,114
2023-01-12,9,142
2023-01-12,10,158
2023-01-12,11,163
2023-01-12,12,155
2023-01-12,13,135
2023-01-12,14,109
2023-01-12,15,88
2023-01-12,16,77
2023-01-12,17,78
2023-01-12,18,88
2023-01-12,19,107
2023-01-12,20,129
2023-01-12,21,148
2023-01-12,22,157
2023-01-12,23,158
2023-01-13,0,147
2023-01-13,1,124
2023-01-13,2,93
2023-01-13,3,63
2023-01-13,4,44
2023-01-13,5,39
2023-01-13,6,47
2023-01-13,7,69
2023-01-13,8,99
2023-01-13,9,129
2023-01-13,10,151
2023-01-13,11,162
2023-01-13,12,162
2023-01-13,13,148
2023-01-13,14,124
2023-01-13,15,99
2023-01-13,16,81
2023-01-13,17,72
2023-01-13,18,74
2023-01-13,19,86
2023-01-13,20,105
2023-01-13,21,125
2023-01-13,22,141
2023-01-13,23,149
2023-01-14,0,149
2023-01-14,1,137
2023-01-14,2,115
2023-01-14,3,88
2023-01-14,4,66
2023-01-14,5,52
2023-01-14,6,51
2023-01-14,7,64
2023-01-14,8,87
2023-01-14,9,115
2023-01-14,10,139
2023-01-14,11,157
2023-01-14,12,164
2023-01-14,13,158
2023-01-14,14,139
2023-01-14,15,115
2023-01-14,16,92
2023-01-14,17,74
2023-01-14,18,66
2023-01-14,19,69
2023-01-14,20,82
2023-01-14,21,99
2023-01-14,22,116
2023-01-14,23,131
2023-01-15,0,141
2023-01-15,1,140
2023-01-15,2,129
2023-01-15,3,111
2023-01-15,4,91
2023-01-15,5,74
2023-01-15,6,64
2023-01-15,7,67
2023-01-15,8,81
2023-01-15,9,102
2023-01-15,10,125
2023-01-15,11,146
2023-01-15,12,160
2023-01-15,13,162
2023-01-15,14,151
2023-01-15,15,132
2023-01-15,16,109
2023-01-15,17,86
2023-01-15,18,68
2023-01-15,19,60
2023-01-15,20,64
2023-01-15,21,74
2023-01-15,22,87
2023-01-15,23,104
2023-01-16,0,121
2023-01-16,1,132
2023-01-16,2,133
2023-01-16,3,127
2023-01-16,4,115
2023-01-16,5,100
2023-01-16,6,85
2023-01-16,7,78
2023-01-16,8,83
2023-01-16,9,95
2023-01-16,10,111
2023-01-16,11,130
2023-01-16,12,149
2023-01-16,13,160
2023-01-16,14,159
2023-01-16,15,147
2023-01-16,16,129
2023-01-16,17,106
2023-01-16,18,82
2023-01-16,19,62
2023-01-16,20,54
2023-01-16,21,55
2023-01-16,22,60
2023-01-16,23,72
2023-01-17,0,92
2023-01-17,1,112
2023-01-17,2,126
2023-01-17,3,131
2023-01-17,4,132
2023-01-17,5,125
2023-01-17,6,112
2023-01-17,7,98
2023-01-17,8,92
2023-01-17,9,95
2023-01-17,10,102
2023-01-17,11,113
2023-01-17,12,131
2023-01-17,13,150
2023-01-17,14,159
2023-01-17,15,157
2023-01-17,16,148
2023-01-17,17,131
2023-01-17,18,107
2023-01-17,19,79
2023-01-17,20,58
2023-01-17,21,46
2023-01-17,22,41
2023-01-17,23,42
2023-01-18,0,56
2023-01-18,1,81
2023-01-18,2,105
2023-01-18,3,124
2023-01-18,4,136
2023-01-18,5,143
2023-01-18,6,138
2023-01-18,7,123
2023-01-18,8,109
2023-01-18,9,102
2023-01-18,10,99
2023-01-18,11,101
2023-01-18,12,111
2023-01-18,13,131
2023-01-18,14,151
2023-01-18,15,161
2023-01-18,16,162
2023-01-18,17,155
2023-01-18,18,137
2023-01-18,19,107
2023-01-18,20,76
2023-01-18,21,51
2023-01-18,22,33
2023-01-18,23,22
2023-01-19,0,23
2023-01-19,1,43
2023-01-19,2,73
2023-01-19,3,103
2023-01-19,4,129
2023-01-19,5,148
2023-01-19,6,157
2023-01-19,7,149
2023-01-19,8,132
2023-01-19,9,116
2023-01-19,10,104
2023-01-19,11,95
2023-01-19,12,95
2023-01-19,13,108
2023-01-19,14,132
2023-01-19,15,154
2023-01-19,16,168
2023-01-19,17,173
2023-01-19,18,165
2023-01-19,19,142
2023-01-19,20,107
2023-01-19,21,71
2023-01-19,22,40
2023-01-19,23,15
2023-01-20,0,2
2023-01-20,1,8
2023-01-20,2,35
2023-01-20,3,71
2023-01-20,4,108
2023-01-20,5,141
2023-01-20,6,163
2023-01-20,7,168
2023-01-20,8,156
2023-01-20,9,136
2023-01-20,10,115
2023-01-20,11,97
2023-01-20,12,85
2023-01-20,13,88
2023-01-20,14,108
2023-01-20,15,136
2023-01-20,16,161
2023-01-20,17,180
2023-01-20,18,186
2023-01-20,19,174
2023-01-20,20,144
2023-01-20,21,103
2023-01-20,22,62
2023-01-20,23,24
2023-01-21,0,-4
2023-01-21,1,-14
2023-01-21,2,0
2023-01-21,3,34
2023-01-21,4,77
2023-01-21,5,120
2023-01-21,6,156
2023-01-21,7,175
2023-01-21,8,175
2023-01-21,9,158
2023-01-21,10,133
2023-01-21,11,107
2023-01-21,12,85
2023-01-21,13,76
2023-01-21,14,84
2023-01-21,15,110
2023-01-21,16,142
2023-01-21,17,172
2023-01-21,18,192
2023-01-21,19,195
2023-01-21,20,176
2023-01-21,21,141
2023-01-21,22,95
2023-01-21,23,49
2023-01-22,0,8
2023-01-22,1,-18
2023-01-22,2,-21
2023-01-22,3,1
2023-01-22,4,41
2023-01-22,5,89
2023-01-22,6,136
2023-01-22,7,169
2023-01-22,8,182
2023-01-22,9,175
2023-01-22,10,153
2023-01-22,11,124
2023-01-22,12,94
2023-01-22,13,73
2023-01-22,14,69
2023-01-22,15,84
2023-01-22,16,113
2023-01-22,17,150
2023-01-22,18,183
2023-01-22,19,200
2023-01-22,20,197
2023-01-22,21,173
2023-01-22,22,133
2023-01-22,23,84
2023-01-23,0,35
2023-01-23,1,-4
2023-01-23,2,-23
2023-01-23,3,-18
2023-01-23,4,9
2023-01-23,5,54
2023-01-23,6,106
2023-01-23,7,150
2023-01-23,8,176
2023-01-23,9,182
2023-01-23,10,171
2023-01-23,11,144
2023-01-23,12,110
2023-01-23,13,81
2023-01-23,14,64
2023-01-23,15,65
2023-01-23,16,84
2023-01-23,17,117
2023-01-23,18,157
2023-01-23,19,187
2023-01-23,20,199
2023-01-23,21,191
2023-01-23,22,164
2023-01-23,23,122
2023-01-24,0,72
2023-01-24,1,25
2023-01-24,2,-7
2023-01-24,3,-19
2023-01-24,4,-8
2023-01-24,5,25
2023-01-24,6,73
2023-01-24,7,123
2023-01-24,8,160
2023-01-24,9,178
2023-01-24,10,179
2023-01-24,11,162
2023-01-24,12,131
2023-01-24,13,96
2023-01-24,14,70
2023-01-24,15,57
2023-01-24,16,62
2023-01-24,17,84
2023-01-24,18,120
2023-01-24,19,158
2023-01-24,20,183
2023-01-24,21,190
2023-01-24,22,180
2023-01-24,23,152
2023-01-25,0,110
2023-01-25,1,63
2023-01-25,2,23
2023-01-25,3,-1
2023-01-25,4,-7
2023-01-25,5,9
2023-01-25,6,45
2023-01-25,7,93
2023-01-25,8,136
2023-01-25,9,165
2023-01-25,10,177
2023-01-25,11,173
2023-01-25,12,150
2023-01-25,13,117
2023-01-25,14,84
2023-01-25,15,61
2023-01-25,16,51
2023-01-25,17,57
2023-01-25,18,82
2023-01-25,19,118
2023-01-25,20,152
2023-01-25,21,172
2023-01-25,22,177
2023-01-25,23,166
2023-01-26,0,139
2023-01-26,1,100
2023-01-26,2,60
2023-01-26,3,29
2023-01-26,4,11
2023-01-26,5,10
2023-01-26,6,30
2023-01-26,7,68
2023-01-26,8,110
2023-01-26,9,144
2023-01-26,10,166
2023-01-26,11,173
2023-01-26,12,163
2023-01-26,13,136
2023-01-26,14,103
2023-01-26,15,74
2023-01-26,16,54
2023-01-26,17,45
2023-01-26,18,53
2023-01-26,19,79
2023-01-26,20,112
2023-01-26,21,140
2023-01-26,22,156
2023-01-26,23,162
2023-01-27,0,152
2023-01-27,1,126
2023-01-27,2,94
2023-01-27,3,63
2023-01-27,4,40
2023-01-27,5,28
2023-01-27,6,32
2023-01-27,7,55
2023-01-27,8,89
2023-01-27,9,122
2023-01-27,10,148
2023-01-27,11,164
2023-01-27,12,166
2023-01-27,13,150
2023-01-27,14,122
2023-01-27,15,93
2023-01-27,16,66
2023-01-27,17,46
2023-01-27,18,39
2023-01-27,19,50
2023-01-27,20,74
2023-01-27,21,101
2023-01-27,22,124
2023-01-27,23,141
2023-01-28,0,147
2023-01-28,1,138
2023-01-28,2,117
2023-01-28,3,94
2023-01-28,4,72
2023-01-28,5,55
2023-01-28,6,47
2023-01-28,7,55
2023-01-28,8,77
2023-01-28,9,104
2023-01-28,10,129
2023-01-28,11,148
2023-01-28,12,159
2023-01-28,13,155
2023-01-28,14,136
2023-01-28,15,111
2023-01-28,16,85
2023-01-28,17,59
2023-01-28,18,40
2023-01-28,19,36
2023-01-28,20,47
2023-01-28,21,67
2023-01-28,22,88
2023-01-28,23,109
2023-01-29,0,126
2023-01-29,1,132
2023-01-29,2,127
2023-01-29,3,114
2023-01-29,4,99
2023-01-29,5,84
2023-01-29,6,71
2023-01-29,7,67
2023-01-29,8,77
2023-01-29,9,94
2023-01-29,10,113
2023-01-29,11,130
2023-01-29,12,145
2023-01-29,13,151
2023-01-29,14,143
2023-01-29,15,126
2023-01-29,16,104
2023-01-29,17,80
2023-01-29,18,55
2023-01-29,19,38
2023-01-29,20,35
2023-01-29,21,43
2023-01-29,22,57
2023-01-29,23,76
2023-01-30,0,96
2023-01-30,1,113
2023-01-30,2,121
2023-01-30,3,121
2023-01-30,4,116
2023-01-30,5,108
2023-01-30,6,97
2023-01-30,7,87
2023-01-30,8,86
2023-01-30,9,93
2023-01-30,10,103
2023-01-30,11,114
2023-01-30,12,128
2023-01-30,13,139
2023-01-30,14,141
2023-01-30,15,134
2023-01-30,16,120
2023-01-30,17,102
2023-01-30,18,78
2023-01-30,19,54
2023-01-30,20,38
2023-01-30,21,34
2023-01-30,22,37
2023-01-30,23,47
2023-01-31,0,65
2023-01-31,1,86
2023-01-31,2,104
2023-01-31,3,116
2023-01-31,4,122
2023-01-31,5,124
2023-01-31,6,118
2023-01-31,7,109
2023-01-31,8,101
2023-01-31,9,98
2023-01-31,10,99
2023-01-31,11,103
2023-01-31,12,112
2023-01-31,13,123
2023-01-31,14,132
2023-01-31,15,135
2023-01-31,16,132
2023-01-31,17,121
2023-01-31,18,103
2023-01-31,19,78
2023-01-31,20,55
2023-01-31,21,38
2023-01-31,22,29
2023-01-31,23,29
2023-02-01,0,39
2023-02-01,1,58
2023-02-01,2,80
2023-02-01,3,101
2023-02-01,4,119
2023-02-01,5,130
2023-02-01,6,133
2023-02-01,7,127
2023-02-01,8,118
2023-02-01,9,108
2023-02-01,10,101
2023-02-01,11,97
2023-02-01,12,99
2023-02-01,13,108
2023-02-01,14,119
2023-02-01,15,130
2023-02-01,16,137
2023-02-01,17,137
2023-02-01,18,126
2023-02-01,19,106
2023-02-01,20,80
2023-02-01,21,54
2023-02-01,22,34
2023-02-01,23,22
2023-02-02,0,22
2023-02-02,1,34
2023-02-02,2,56
2023-02-02,3,81
2023-02-02,4,108
2023-02-02,5,129
2023-02-02,6,141
2023-02-02,7,141
2023-02-02,8,133
2023-02-02,9,120
2023-02-02,10,106
2023-02-02,11,95
2023-02-02,12,91
2023-02-02,13,95
2023-02-02,14,106
2023-02-02,15,120
2023-02-02,16,136
2023-02-02,17,146
2023-02-02,18,146
2023-02-02,19,131
2023-02-02,20,107
2023-02-02,21,77
2023-02-02,22,48
2023-02-02,23,24
2023-02-03,0,13
2023-02-03,1,18
2023-02-03,2,35
2023-02-03,3,61
2023-02-03,4,92
2023-02-03,5,122
2023-02-03,6,143
2023-02-03,7,150
2023-02-03,8,145
2023-02-03,9,132
2023-02-03,10,114
2023-02-03,11,97
2023-02-03,12,86
2023-02-03,13,86
2023-02-03,14,95
2023-02-03,15,110
2023-02-03,16,129
2023-02-03,17,149
2023-02-03,18,159
2023-02-03,19,153
2023-02-03,20,133
2023-02-03,21,103
2023-02-03,22,69
2023-02-03,23,35
2023-02-04,0,13
2023-02-04,1,8
2023-02-04,2,20
2023-02-04,3,43
2023-02-04,4,75
2023-02-04,5,111
2023-02-04,6,140
2023-02-04,7,155
2023-02-04,8,154
2023-02-04,9,142
2023-02-04,10,124
2023-02-04,11,101
2023-02-04,12,83
2023-02-04,13,78
2023-02-04,14,85
2023-02-04,15,100
2023-02-04,16,121
2023-02-04,17,146
2023-02-04,18,166
2023-02-04,19,170
2023-02-04,20,155
2023-02-04,21,128
2023-02-04,22,92
2023-02-04,23,53
2023-02-05,0,20
2023-02-05,1,5
2023-02-05,2,10
2023-02-05,3,30
2023-02-05,4,59
2023-02-05,5,97
2023-02-05,6,133
2023-02-05,7,156
2023-02-05,8,161
2023-02-05,9,152
2023-02-05,10,134
2023-02-05,11,109
2023-02-05,12,85
2023-02-05,13,72
2023-02-05,14,76
2023-02-05,15,90
2023-02-05,16,111
2023-02-05,17,138
2023-02-05,18,164
2023-02-05,19,178
2023-02-05,20,173
2023-02-05,21,150
2023-02-05,22,116
2023-02-05,23,75
2023-02-06,0,35
2023-02-06,1,9
2023-02-06,2,5
2023-02-06,3,20
2023-02-06,4,47
2023-02-06,5,83
2023-02-06,6,123
2023-02-06,7,154
2023-02-06,8,166
2023-02-06,9,161
2023-02-06,10,144
2023-02-06,11,119
2023-02-06,12,91
2023-02-06,13,71
2023-02-06,14,68
2023-02-06,15,79
2023-02-06,16,100
2023-02-06,17,126
2023-02-06,18,156
2023-02-06,19,178
2023-02-06,20,183
2023-02-06,21,168
2023-02-06,22,139
2023-02-06,23,99
2023-02-07,0,55
2023-02-07,1,20
2023-02-07,2,6
2023-02-07,3,13
2023-02-07,4,36
2023-02-07,5,70
2023-02-07,6,110
2023-02-07,7,147
2023-02-07,8,167
2023-02-07,9,168
2023-02-07,10,155
2023-02-07,11,131
2023-02-07,12,100
2023-02-07,13,74
2023-02-07,14,62
2023-02-07,15,68
2023-02-07,16,86
2023-02-07,17,112
2023-02-07,18,142
2023-02-07,19,170
2023-02-07,20,184
2023-02-07,21,179
2023-02-07,22,157
2023-02-07,23,123
2023-02-08,0,80
2023-02-08,1,39
2023-02-08,2,14
2023-02-08,3,12
2023-02-08,4,28
2023-02-08,5,58
2023-02-08,6,97
2023-02-08,7,136
2023-02-08,8,163
2023-02-08,9,172
2023-02-08,10,165
2023-02-08,11,144
2023-02-08,12,114
2023-02-08,13,82
2023-02-08,14,62
2023-02-08,15,59
2023-02-08,16,72
2023-02-08,17,94
2023-02-08,18,124
2023-02-08,19,155
2023-02-08,20,176
2023-02-08,21,181
2023-02-08,22,169
2023-02-08,23,143
2023-02-09,0,105
2023-02-09,1,63
2023-02-09,2,31
2023-02-09,3,18
2023-02-09,4,25
2023-02-09,5,48
2023-02-09,6,83
2023-02-09,7,123
2023-02-09,8,155
2023-02-09,9,172
2023-02-09,10,171
2023-02-09,11,156
2023-02-09,12,129
2023-02-09,13,96
2023-02-09,14,68
2023-02-09,15,55
2023-02-09,16,59
2023-02-09,17,75
2023-02-09,18,102
2023-02-09,19,133
2023-02-09,20,160
2023-02-09,21,174
2023-02-09,22,172
2023-02-09,23,157
2023-02-10,0,128
2023-02-10,1,90
2023-02-10,2,54
2023-02-10,3,32
2023-02-10,4,29
2023-02-10,5,43
2023-02-10,6,71
2023-02-10,7,108
2023-02-10,8,144
2023-02-10,9,167
2023-02-10,10,174
2023-02-10,11,166
2023-02-10,12,144
2023-02-10,13,112
2023-02-10,14,80
2023-02-10,15,57
2023-02-10,16,51
2023-02-10,17,59
2023-02-10,18,79
2023-02-10,19,107
2023-02-10,20,137
2023-02-10,21,158
2023-02-10,22,166
2023-02-10,23,162
2023-02-11,0,144
2023-02-11,1,115
2023-02-11,2,81
2023-02-11,3,53
2023-02-11,4,41
2023-02-11,5,45
2023-02-11,6,64
2023-02-11,7,95
2023-02-11,8,129
2023-02-11,9,157
2023-02-11,10,171
2023-02-11,11,170
2023-02-11,12,156
2023-02-11,13,129
2023-02-11,14,96
2023-02-11,15,68
2023-02-11,16,51
2023-02-11,17,48
2023-02-11,18,59
2023-02-11,19,81
2023-02-11,20,109
2023-02-11,21,133
2023-02-11,22,150
2023-02-11,23,156
2023-02-12,0,150
2023-02-12,1,132
2023-02-12,2,106
2023-02-12,3,79
2023-02-12,4,60
2023-02-12,5,55
2023-02-12,6,63
2023-02-12,7,86
2023-02-12,8,115
2023-02-12,9,143
2023-02-12,10,162
2023-02-12,11,169
2023-02-12,12,163
2023-02-12,13,144
2023-02-12,14,115
2023-02-12,15,85
2023-02-12,16,61
2023-02-12,17,47
2023-02-12,18,47
2023-02-12,19,59
2023-02-12,20,81
2023-02-12,21,104
2023-02-12,22,124
2023-02-12,23,139
2023-02-13,0,144
2023-02-13,1,139
2023-02-13,2,123
2023-02-13,3,103
2023-02-13,4,84
2023-02-13,5,72
2023-02-13,6,71
2023-02-13,7,83
2023-02-13,8,105
2023-02-13,9,128
2023-02-13,10,148
2023-02-13,11,161
2023-02-13,12,164
2023-02-13,13,154
2023-02-13,14,132
2023-02-13,15,106
2023-02-13,16,80
2023-02-13,17,59
2023-02-13,18,46
2023-02-13,19,47
2023-02-13,20,59
2023-02-13,21,76
2023-02-13,22,93
2023-02-13,23,111
2023-02-14,0,126
2023-02-14,1,133
2023-02-14,2,129
2023-02-14,3,120
2023-02-14,4,108
2023-02-14,5,95
2023-02-14,6,86
2023-02-14,7,88
2023-02-14,8,100
2023-02-14,9,116
2023-02-14,10,132
2023-02-14,11,146
2023-02-14,12,157
2023-02-14,13,157
2023-02-14,14,146
2023-02-14,15,126
2023-02-14,16,105
2023-02-14,17,82
2023-02-14,18,60
2023-02-14,19,48
2023-02-14,20,47
2023-02-14,21,54
2023-02-14,22,63
2023-02-14,23,77
2023-02-15,0,96
2023-02-15,1,113
2023-02-15,2,123
2023-02-15,3,125
2023-02-15,4,124
2023-02-15,5,119
2023-02-15,6,108
2023-02-15,7,101
2023-02-15,8,102
2023-02-15,9,110
2023-02-15,10,118
2023-02-15,11,128
2023-02-15,12,140
2023-02-15,13,151
2023-02-15,14,151
2023-02-15,15,143
2023-02-15,16,129
2023-02-15,17,111
2023-02-15,18,87
2023-02-15,19,64
2023-02-15,20,49
2023-02-15,21,43
2023-02-15,22,41
2023-02-15,23,45
2023-02-16,0,60
2023-02-16,1,83
2023-02-16,2,104
2023-02-16,3,119
2023-02-16,4,130
2023-02-16,5,136
2023-02-16,6,132
2023-02-16,7,121
2023-02-16,8,112
2023-02-16,9,109
2023-02-16,10,109
2023-02-16,11,110
2023-02-16,12,119
2023-02-16,13,134
2023-02-16,14,147
2023-02-16,15,151
2023-02-16,16,149
2023-02-16,17,141
2023-02-16,18,122
2023-02-16,19,94
2023-02-16,20,67
2023-02-16,21,46
2023-02-16,22,31
2023-02-16,23,22
2023-02-17,0,25
2023-02-17,1,45
2023-02-17,2,74
2023-02-17,3,101
2023-02-17,4,125
2023-02-17,5,144
2023-02-17,6,151
2023-02-17,7,144
2023-02-17,8,129
2023-02-17,9,116
2023-02-17,10,106
2023-02-17,11,97
2023-02-17,12,97
2023-02-17,13,109
2023-02-17,14,130
2023-02-17,15,147
2023-02-17,16,159
2023-02-17,17,163
2023-02-17,18,155
2023-02-17,19,132
2023-02-17,20,99
2023-02-17,21,66
2023-02-17,22,37
2023-02-17,23,14
2023-02-18,0,2
2023-02-18,1,10
2023-02-18,2,37
2023-02-18,3,73
2023-02-18,4,108
2023-02-18,5,140
2023-02-18,6,161
2023-02-18,7,164
2023-02-18,8,151
2023-02-18,9,130
2023-02-18,10,110
2023-02-18,11,92
2023-02-18,12,80
2023-02-18,13,83
2023-02-18,14,103
2023-02-18,15,130
2023-02-18,16,155
2023-02-18,17,173
2023-02-18,18,180
2023-02-18,19,168
2023-02-18,20,138
2023-02-18,21,98
2023-02-18,22,57
2023-02-18,23,21
2023-02-19,0,-5
2023-02-19,1,-13
2023-02-19,2,4
2023-02-19,3,39
2023-02-19,4,83
2023-02-19,5,126
2023-02-19,6,159
2023-02-19,7,175
2023-02-19,8,171
2023-02-19,9,150
2023-02-19,10,123
2023-02-19,11,94
2023-02-19,12,72
2023-02-19,13,63
2023-02-19,14,74
2023-02-19,15,101
2023-02-19,16,136
2023-02-19,17,168
2023-02-19,18,189
2023-02-19,19,192
2023-02-19,20,173
2023-02-19,21,136
2023-02-19,22,90
2023-02-19,23,44
2023-02-20,0,4
2023-02-20,1,-18
2023-02-20,2,-17
2023-02-20,3,9
2023-02-20,4,53
2023-02-20,5,103
2023-02-20,6,148
2023-02-20,7,177
2023-02-20,8,183
2023-02-20,9,169
2023-02-20,10,141
2023-02-20,11,106
2023-02-20,12,73
2023-02-20,13,52
2023-02-20,14,50
2023-02-20,15,69
2023-02-20,16,104
2023-02-20,17,145
2023-02-20,18,181
2023-02-20,19,199
2023-02-20,20,195
2023-02-20,21,170
2023-02-20,22,128
2023-02-20,23,78
2023-02-21,0,29
2023-02-21,1,-6
2023-02-21,2,-20
2023-02-21,3,-9
2023-02-21,4,25
2023-02-21,5,75
2023-02-21,6,127
2023-02-21,7,168
2023-02-21,8,186
2023-02-21,9,183
2023-02-21,10,160
2023-02-21,11,124
2023-02-21,12,84
2023-02-21,13,52
2023-02-21,14,37
2023-02-21,15,43
2023-02-21,16,69
2023-02-21,17,110
2023-02-21,18,155
2023-02-21,19,188
2023-02-21,20,200
2023-02-21,21,190
2023-02-21,22,160
2023-02-21,23,115
2023-02-22,0,64
2023-02-22,1,20
2023-02-22,2,-6
2023-02-22,3,-10
2023-02-22,4,9
2023-02-22,5,50
2023-02-22,6,102
2023-02-22,7,150
2023-02-22,8,180
2023-02-22,9,188
2023-02-22,10,175
2023-02-22,11,145
2023-02-22,12,103
2023-02-22,13,63
2023-02-22,14,36
2023-02-22,15,28
2023-02-22,16,39
2023-02-22,17,71
2023-02-22,18,116
2023-02-22,19,159
2023-02-22,20,186
