d,t,l
2022-01-08,22,144
2022-01-08,23,152
2022-01-09,0,148
2022-01-09,1,133
2022-01-09,2,110
2022-01-09,3,83
2022-01-09,4,61
2022-01-09,5,47
2022-01-09,6,45
2022-01-09,7,56
2022-01-09,8,77
2022-01-09,9,104
2022-01-09,10,130
2022-01-09,11,150
2022-01-09,12,159
2022-01-09,13,157
2022-01-09,14,144
2022-01-09,15,124
2022-01-09,16,102
2022-01-09,17,83
2022-01-09,18,73
2022-01-09,19,72
2022-01-09,20,81
2022-01-09,21,96
2022-01-09,22,114
2022-01-09,23,128
2022-01-10,0,135
2022-01-10,1,133
2022-01-10,2,122
2022-01-10,3,105
2022-01-10,4,87
2022-01-10,5,73
2022-01-10,6,65
2022-01-10,7,66
2022-01-10,8,76
2022-01-10,9,94
2022-01-10,10,115
2022-01-10,11,135
2022-01-10,12,150
2022-01-10,13,155
2022-01-10,14,152
2022-01-10,15,139
2022-01-10,16,120
2022-01-10,17,99
2022-01-10,18,81
2022-01-10,19,70
2022-01-10,20,68
2022-01-10,21,74
2022-01-10,22,86
2022-01-10,23,101
2022-01-11,0,114
2022-01-11,1,122
2022-01-11,2,123
2022-01-11,3,118
2022-01-11,4,108
2022-01-11,5,96
2022-01-11,6,86
2022-01-11,7,81
2022-01-11,8,82
2022-01-11,9,91
2022-01-11,10,104
2022-01-11,11,121
2022-01-11,12,137
2022-01-11,13,148
2022-01-11,14,153
2022-01-11,15,148
2022-01-11,16,136
2022-01-11,17,117
2022-01-11,18,96
2022-01-11,19,78
2022-01-11,20,65
2022-01-11,21,60
2022-01-11,22,64
2022-01-11,23,74
2022-01-12,0,89
2022-01-12,1,104
2022-01-12,2,116
2022-01-12,3,122
2022-01-12,4,121
2022-01-12,5,116
2022-01-12,6,107
2022-01-12,7,99
2022-01-12,8,93
2022-01-12,9,93
2022-01-12,10,98
2022-01-12,11,109
2022-01-12,12,123
2022-01-12,13,137
2022-01-12,14,148
2022-01-12,15,152
2022-01-12,16,148
2022-01-12,17,135
2022-01-12,18,115
2022-01-12,19,92
2022-01-12,20,70
2022-01-12,21,55
2022-01-12,22,48
2022-01-12,23,52
2022-01-13,0,64
2022-01-13,1,81
2022-01-13,2,100
2022-01-13,3,117
2022-01-13,4,127
2022-01-13,5,130
2022-01-13,6,126
2022-01-13,7,117
2022-01-13,8,107
2022-01-13,9,99
2022-01-13,10,96
2022-01-13,11,100
2022-01-13,12,109
2022-01-13,13,124
2022-01-13,14,139
2022-01-13,15,151
2022-01-13,16,155
2022-01-13,17,149
2022-01-13,18,134
2022-01-13,19,110
2022-01-13,20,83
2022-01-13,21,59
2022-01-13,22,41
2022-01-13,23,35
2022-01-14,0,41
2022-01-14,1,57
2022-01-14,2,80
2022-01-14,3,104
2022-01-14,4,124
2022-01-14,5,137
2022-01-14,6,140
2022-01-14,7,135
2022-01-14,8,123
2022-01-14,9,110
2022-01-14,10,99
2022-01-14,11,94
2022-01-14,12,98
2022-01-14,13,110
2022-01-14,14,127
2022-01-14,15,144
2022-01-14,16,157
2022-01-14,17,160
2022-01-14,18,151
2022-01-14,19,131
2022-01-14,20,102
2022-01-14,21,71
2022-01-14,22,44
2022-01-14,23,27
2022-01-15,0,23
2022-01-15,1,34
2022-01-15,2,56
2022-01-15,3,85
2022-01-15,4,114
2022-01-15,5,136
2022-01-15,6,148
2022-01-15,7,148
2022-01-15,8,139
2022-01-15,9,123
2022-01-15,10,106
2022-01-15,11,94
2022-01-15,12,90
2022-01-15,13,97
2022-01-15,14,113
2022-01-15,15,133
2022-01-15,16,153
2022-01-15,17,165
2022-01-15,18,165
2022-01-15,19,150
2022-01-15,20,124
2022-01-15,21,89
2022-01-15,22,54
2022-01-15,23,27
2022-01-16,0,13
2022-01-16,1,15
2022-01-16,2,33
2022-01-16,3,63
2022-01-16,4,97
2022-01-16,5,128
2022-01-16,6,149
2022-01-16,7,157
2022-01-16,8,152
2022-01-16,9,136
2022-01-16,10,116
2022-01-16,11,97
2022-01-16,12,87
2022-01-16,13,87
2022-01-16,14,99
2022-01-16,15,120
2022-01-16,16,144
2022-01-16,17,164
2022-01-16,18,173
2022-01-16,19,167
2022-01-16,20,146
2022-01-16,21,112
2022-01-16,22,73
2022-01-16,23,36
2022-01-17,0,11
2022-01-17,1,3
2022-01-17,2,13
2022-01-17,3,39
2022-01-17,4,75
2022-01-17,5,113
2022-01-17,6,143
2022-01-17,7,160
2022-01-17,8,162
2022-01-17,9,149
2022-01-17,10,128
2022-01-17,11,105
2022-01-17,12,87
2022-01-17,13,81
2022-01-17,14,87
2022-01-17,15,106
2022-01-17,16,131
2022-01-17,17,157
2022-01-17,18,175
2022-01-17,19,179
2022-01-17,20,165
2022-01-17,21,136
2022-01-17,22,96
2022-01-17,23,54
2022-01-18,0,19
2022-01-18,1,0
2022-01-18,2,-1
2022-01-18,3,19
2022-01-18,4,52
2022-01-18,5,93
2022-01-18,6,130
2022-01-18,7,156
2022-01-18,8,167
2022-01-18,9,160
2022-01-18,10,141
2022-01-18,11,116
2022-01-18,12,92
2022-01-18,13,78
2022-01-18,14,78
2022-01-18,15,91
2022-01-18,16,116
2022-01-18,17,145
2022-01-18,18,170
2022-01-18,19,183
2022-01-18,20,179
2022-01-18,21,158
2022-01-18,22,121
2022-01-18,23,77
2022-01-19,0,36
2022-01-19,1,6
2022-01-19,2,-6
2022-01-19,3,3
2022-01-19,4,31
2022-01-19,5,71
2022-01-19,6,112
2022-01-19,7,147
2022-01-19,8,166
2022-01-19,9,168
2022-01-19,10,153
2022-01-19,11,128
2022-01-19,12,101
2022-01-19,13,80
2022-01-19,14,72
2022-01-19,15,78
2022-01-19,16,99
2022-01-19,17,128
2022-01-19,18,157
2022-01-19,19,179
2022-01-19,20,186
2022-01-19,21,174
2022-01-19,22,145
2022-01-19,23,103
2022-01-20,0,59
2022-01-20,1,21
2022-01-20,2,-2
2022-01-20,3,-4
2022-01-20,4,15
2022-01-20,5,50
2022-01-20,6,92
2022-01-20,7,132
2022-01-20,8,160
2022-01-20,9,171
2022-01-20,10,163
2022-01-20,11,142
2022-01-20,12,114
2022-01-20,13,88
2022-01-20,14,71
2022-01-20,15,69
2022-01-20,16,83
2022-01-20,17,108
2022-01-20,18,139
2022-01-20,19,167
2022-01-20,20,184
2022-01-20,21,183
2022-01-20,22,163
2022-01-20,23,128
2022-01-21,0,85
2022-01-21,1,43
2022-01-21,2,12
2022-01-21,3,-2
2022-01-21,4,6
2022-01-21,5,33
2022-01-21,6,72
2022-01-21,7,114
2022-01-21,8,149
2022-01-21,9,169
2022-01-21,10,170
2022-01-21,11,155
2022-01-21,12,129
2022-01-21,13,100
2022-01-21,14,76
2022-01-21,15,65
2022-01-21,16,70
2022-01-21,17,88
2022-01-21,18,117
2022-01-21,19,147
2022-01-21,20,171
2022-01-21,21,181
2022-01-21,22,174
2022-01-21,23,149
2022-01-22,0,111
2022-01-22,1,70
2022-01-22,2,33
2022-01-22,3,10
2022-01-22,4,7
2022-01-22,5,23
2022-01-22,6,55
2022-01-22,7,95
2022-01-22,8,133
2022-01-22,9,161
2022-01-22,10,172
2022-01-22,11,165
2022-01-22,12,144
2022-01-22,13,115
2022-01-22,14,87
2022-01-22,15,68
2022-01-22,16,62
2022-01-22,17,72
2022-01-22,18,94
2022-01-22,19,122
2022-01-22,20,150
2022-01-22,21,169
2022-01-22,22,173
2022-01-22,23,161
2022-01-23,0,133
2022-01-23,1,97
2022-01-23,2,60
2022-01-23,3,31
2022-01-23,4,18
2022-01-23,5,22
2022-01-23,6,44
2022-01-23,7,77
2022-01-23,8,115
2022-01-23,9,147
2022-01-23,10,167
2022-01-23,11,170
2022-01-23,12,156
2022-01-23,13,132
2022-01-23,14,103
2022-01-23,15,78
2022-01-23,16,63
2022-01-23,17,61
2022-01-23,18,73
2022-01-23,19,96
2022-01-23,20,123
2022-01-23,21,147
2022-01-23,22,161
2022-01-23,23,161
2022-01-24,0,147
2022-01-24,1,120
2022-01-24,2,89
2022-01-24,3,59
2022-01-24,4,38
2022-01-24,5,32
2022-01-24,6,42
2022-01-24,7,66
2022-01-24,8,98
2022-01-24,9,131
2022-01-24,10,156
2022-01-24,11,168
2022-01-24,12,164
2022-01-24,13,147
2022-01-24,14,121
2022-01-24,15,94
2022-01-24,16,71
2022-01-24,17,59
2022-01-24,18,59
2022-01-24,19,72
2022-01-24,20,93
2022-01-24,21,117
2022-01-24,22,137
2022-01-24,23,149
2022-01-25,0,148
2022-01-25,1,135
2022-01-25,2,114
2022-01-25,3,88
2022-01-25,4,66
2022-01-25,5,52
2022-01-25,6,51
2022-01-25,7,63
2022-01-25,8,85
2022-01-25,9,113
2022-01-25,10,140
2022-01-25,11,159
2022-01-25,12,165
2022-01-25,13,158
2022-01-25,14,139
2022-01-25,15,114
2022-01-25,16,88
2022-01-25,17,67
2022-01-25,18,56
2022-01-25,19,56
2022-01-25,20,66
2022-01-25,21,84
2022-01-25,22,105
2022-01-25,23,124
2022-01-26,0,135
2022-01-26,1,137
2022-01-26,2,129
2022-01-26,3,114
2022-01-26,4,96
2022-01-26,5,80
2022-01-26,6,70
2022-01-26,7,70
2022-01-26,8,80
2022-01-26,9,99
2022-01-26,10,122
2022-01-26,11,143
2022-01-26,12,158
2022-01-26,13,161
2022-01-26,14,154
2022-01-26,15,136
2022-01-26,16,112
2022-01-26,17,87
2022-01-26,18,65
2022-01-26,19,51
2022-01-26,20,48
2022-01-26,21,54
2022-01-26,22,69
2022-01-26,23,88
2022-01-27,0,108
2022-01-27,1,123
2022-01-27,2,131
2022-01-27,3,130
2022-01-27,4,122
2022-01-27,5,110
2022-01-27,6,97
2022-01-27,7,88
2022-01-27,8,86
2022-01-27,9,92
2022-01-27,10,106
2022-01-27,11,124
2022-01-27,12,142
2022-01-27,13,156
2022-01-27,14,160
2022-01-27,15,154
2022-01-27,16,138
2022-01-27,17,114
2022-01-27,18,87
2022-01-27,19,63
2022-01-27,20,44
2022-01-27,21,35
2022-01-27,22,38
2022-01-27,23,50
2022-01-28,0,71
2022-01-28,1,94
2022-01-28,2,115
2022-01-28,3,131
2022-01-28,4,138
2022-01-28,5,136
2022-01-28,6,126
2022-01-28,7,113
2022-01-28,8,101
2022-01-28,9,95
2022-01-28,10,96
2022-01-28,11,106
2022-01-28,12,122
2022-01-28,13,140
2022-01-28,14,156
2022-01-28,15,163
2022-01-28,16,160
2022-01-28,17,144
2022-01-28,18,119
2022-01-28,19,89
2022-01-28,20,58
2022-01-28,21,33
2022-01-28,22,19
2022-01-28,23,18
2022-01-29,0,31
2022-01-29,1,55
2022-01-29,2,85
2022-01-29,3,114
2022-01-29,4,137
2022-01-29,5,150
2022-01-29,6,151
2022-01-29,7,141
2022-01-29,8,125
2022-01-29,9,108
2022-01-29,10,96
2022-01-29,11,93
2022-01-29,12,101
2022-01-29,13,118
2022-01-29,14,140
2022-01-29,15,160
2022-01-29,16,171
2022-01-29,17,169
2022-01-29,18,153
2022-01-29,19,125
2022-01-29,20,88
2022-01-29,21,51
2022-01-29,22,20
2022-01-29,23,1
2022-01-30,0,-1
2022-01-30,1,15
2022-01-30,2,45
2022-01-30,3,82
2022-01-30,4,120
2022-01-30,5,149
2022-01-30,6,164
2022-01-30,7,164
2022-01-30,8,150
2022-01-30,9,128
2022-01-30,10,105
2022-01-30,11,89
2022-01-30,12,85
2022-01-30,13,95
2022-01-30,14,116
2022-01-30,15,143
2022-01-30,16,168
2022-01-30,17,182
2022-01-30,18,181
2022-01-30,19,162
2022-01-30,20,128
2022-01-30,21,85
2022-01-30,22,41
2022-01-30,23,5
2022-01-31,0,-15
2022-01-31,1,-15
2022-01-31,2,6
2022-01-31,3,43
2022-01-31,4,88
2022-01-31,5,131
2022-01-31,6,163
2022-01-31,7,177
2022-01-31,8,172
2022-01-31,9,152
2022-01-31,10,124
2022-01-31,11,96
2022-01-31,12,78
2022-01-31,13,76
2022-01-31,14,90
2022-01-31,15,117
2022-01-31,16,149
2022-01-31,17,178
2022-01-31,18,194
2022-01-31,19,191
2022-01-31,20,167
2022-01-31,21,127
2022-01-31,22,77
2022-01-31,23,29
2022-02-01,0,-8
2022-02-01,1,-26
2022-02-01,2,-21
2022-02-01,3,7
2022-02-01,4,51
2022-02-01,5,101
2022-02-01,6,146
2022-02-01,7,175
2022-02-01,8,184
2022-02-01,9,173
2022-02-01,10,146
2022-02-01,11,112
2022-02-01,12,83
2022-02-01,13,66
2022-02-01,14,68
2022-02-01,15,88
2022-02-01,16,121
2022-02-01,17,158
2022-02-01,18,188
2022-02-01,19,202
2022-02-01,20,195
2022-02-01,21,165
2022-02-01,22,119
2022-02-01,23,66
2022-02-02,0,17
2022-02-02,1,-17
2022-02-02,2,-29
2022-02-02,3,-16
2022-02-02,4,19
2022-02-02,5,68
2022-02-02,6,119
2022-02-02,7,161
2022-02-02,8,184
2022-02-02,9,185
2022-02-02,10,165
2022-02-02,11,133
2022-02-02,12,97
2022-02-02,13,68
2022-02-02,14,56
2022-02-02,15,64
2022-02-02,16,90
2022-02-02,17,127
2022-02-02,18,166
2022-02-02,19,194
2022-02-02,20,204
2022-02-02,21,190
2022-02-02,22,156
2022-02-02,23,107
2022-02-03,0,54
2022-02-03,1,9
2022-02-03,2,-18
2022-02-03,3,-21
2022-02-03,4,0
2022-02-03,5,41
2022-02-03,6,91
2022-02-03,7,138
2022-02-03,8,173
2022-02-03,9,187
2022-02-03,10,178
2022-02-03,11,152
2022-02-03,12,116
2022-02-03,13,80
2022-02-03,14,56
2022-02-03,15,50
2022-02-03,16,64
2022-02-03,17,95
2022-02-03,18,134
2022-02-03,19,171
2022-02-03,20,194
2022-02-03,21,197
2022-02-03,22,178
2022-02-03,23,140
2022-02-04,0,92
2022-02-04,1,44
2022-02-04,2,8
2022-02-04,3,-9
2022-02-04,4,-3
2022-02-04,5,25
2022-02-04,6,68
2022-02-04,7,115
2022-02-04,8,155
2022-02-04,9,179
2022-02-04,10,182
2022-02-04,11,166
2022-02-04,12,134
2022-02-04,13,98
2022-02-04,14,66
2022-02-04,15,49
2022-02-04,16,49
2022-02-04,17,69
2022-02-04,18,102
2022-02-04,19,139
2022-02-04,20,170
2022-02-04,21,187
2022-02-04,22,183
2022-02-04,23,159
2022-02-05,0,122
2022-02-05,1,78
2022-02-05,2,39
2022-02-05,3,14
2022-02-05,4,8
2022-02-05,5,23
2022-02-05,6,54
2022-02-05,7,95
2022-02-05,8,136
2022-02-05,9,166
2022-02-05,10,179
2022-02-05,11,172
2022-02-05,12,149
2022-02-05,13,116
2022-02-05,14,83
2022-02-05,15,57
2022-02-05,16,46
2022-02-05,17,53
2022-02-05,18,75
2022-02-05,19,107
2022-02-05,20,140
2022-02-05,21,164
2022-02-05,22,172
2022-02-05,23,163
2022-02-06,0,139
2022-02-06,1,105
2022-02-06,2,69
2022-02-06,3,42
2022-02-06,4,28
2022-02-06,5,32
2022-02-06,6,52
2022-02-06,7,84
2022-02-06,8,119
2022-02-06,9,150
2022-02-06,10,169
2022-02-06,11,171
2022-02-06,12,158
2022-02-06,13,132
2022-02-06,14,101
2022-02-06,15,72
2022-02-06,16,53
2022-02-06,17,49
2022-02-06,18,59
2022-02-06,19,81
2022-02-06,20,109
2022-02-06,21,135
2022-02-06,22,151
2022-02-06,23,154
2022-02-07,0,142
2022-02-07,1,120
2022-02-07,2,93
2022-02-07,3,68
2022-02-07,4,52
2022-02-07,5,48
2022-02-07,6,58
2022-02-07,7,80
2022-02-07,8,108
2022-02-07,9,135
2022-02-07,10,156
2022-02-07,11,165
2022-02-07,12,160
2022-02-07,13,143
2022-02-07,14,118
2022-02-07,15,90
2022-02-07,16,68
2022-02-07,17,55
2022-02-07,18,54
2022-02-07,19,64
2022-02-07,20,84
2022-02-07,21,106
2022-02-07,22,125
2022-02-07,23,135
2022-02-08,0,135
2022-02-08,1,125
2022-02-08,2,108
2022-02-08,3,90
2022-02-08,4,75
2022-02-08,5,67
2022-02-08,6,70
2022-02-08,7,82
2022-02-08,8,101
2022-02-08,9,123
2022-02-08,10,142
2022-02-08,11,154
2022-02-08,12,156
2022-02-08,13,147
2022-02-08,14,130
2022-02-08,15,108
2022-02-08,16,86
2022-02-08,17,68
2022-02-08,18,58
2022-02-08,19,58
2022-02-08,20,67
2022-02-08,21,81
2022-02-08,22,98
2022-02-08,23,112
2022-02-09,0,120
2022-02-09,1,121
2022-02-09,2,115
2022-02-09,3,105
2022-02-09,4,94
2022-02-09,5,87
2022-02-09,6,85
2022-02-09,7,89
2022-02-09,8,99
2022-02-09,9,113
2022-02-09,10,128
2022-02-09,11,140
2022-02-09,12,147
2022-02-09,13,146
2022-02-09,14,138
2022-02-09,15,123
2022-02-09,16,105
2022-02-09,17,86
2022-02-09,18,70
2022-02-09,19,61
2022-02-09,20,59
2022-02-09,21,64
2022-02-09,22,74
2022-02-09,23,87
2022-02-10,0,99
2022-02-10,1,108
2022-02-10,2,113
2022-02-10,3,113
2022-02-10,4,110
2022-02-10,5,105
2022-02-10,6,102
2022-02-10,7,100
2022-02-10,8,102
2022-02-10,9,108
2022-02-10,10,117
2022-02-10,11,126
2022-02-10,12,134
2022-02-10,13,139
2022-02-10,14,139
2022-02-10,15,134
2022-02-10,16,122
2022-02-10,17,106
2022-02-10,18,89
2022-02-10,19,72
2022-02-10,20,60
2022-02-10,21,54
2022-02-10,22,56
2022-02-10,23,64
2022-02-11,0,76
2022-02-11,1,90
2022-02-11,2,103
2022-02-11,3,114
2022-02-11,4,119
2022-02-11,5,120
2022-02-11,6,118
2022-02-11,7,114
2022-02-11,8,110
2022-02-11,9,107
2022-02-11,10,108
2022-02-11,11,113
2022-02-11,12,120
2022-02-11,13,128
2022-02-11,14,135
2022-02-11,15,139
2022-02-11,16,136
2022-02-11,17,126
2022-02-11,18,110
2022-02-11,19,90
2022-02-11,20,70
2022-02-11,21,54
2022-02-11,22,44
2022-02-11,23,44
2022-02-12,0,53
2022-02-12,1,68
2022-02-12,2,87
2022-02-12,3,106
2022-02-12,4,122
2022-02-12,5,131
2022-02-12,6,133
2022-02-12,7,129
2022-02-12,8,120
2022-02-12,9,111
2022-02-12,10,104
2022-02-12,11,102
2022-02-12,12,105
2022-02-12,13,114
2022-02-12,14,126
2022-02-12,15,138
2022-02-12,16,144
2022-02-12,17,143
2022-02-12,18,132
2022-02-12,19,113
2022-02-12,20,88
2022-02-12,21,62
2022-02-12,22,42
2022-02-12,23,31
2022-02-13,0,32
2022-02-13,1,45
2022-02-13,2,66
2022-02-13,3,92
2022-02-13,4,117
2022-02-13,5,135
2022-02-13,6,144
2022-02-13,7,143
2022-02-13,8,133
2022-02-13,9,119
2022-02-13,10,105
2022-02-13,11,95
2022-02-13,12,93
2022-02-13,13,100
2022-02-13,14,114
2022-02-13,15,131
2022-02-13,16,147
2022-02-13,17,155
2022-02-13,18,152
2022-02-13,19,136
2022-02-13,20,110
2022-02-13,21,79
2022-02-13,22,49
2022-02-13,23,27
2022-02-14,0,17
2022-02-14,1,23
2022-02-14,2,43
2022-02-14,3,73
2022-02-14,4,105
2022-02-14,5,132
2022-02-14,6,150
2022-02-14,7,155
2022-02-14,8,147
2022-02-14,9,130
2022-02-14,10,110
2022-02-14,11,93
2022-02-14,12,84
2022-02-14,13,86
2022-02-14,14,99
2022-02-14,15,120
2022-02-14,16,142
2022-02-14,17,160
2022-02-14,18,167
2022-02-14,19,158
2022-02-14,20,135
2022-02-14,21,102
2022-02-14,22,64
2022-02-14,23,31
2022-02-15,0,11
2022-02-15,1,7
2022-02-15,2,22
2022-02-15,3,51
2022-02-15,4,87
2022-02-15,5,123
2022-02-15,6,150
2022-02-15,7,163
2022-02-15,8,159
2022-02-15,9,143
2022-02-15,10,119
2022-02-15,11,95
2022-02-15,12,78
2022-02-15,13,73
2022-02-15,14,83
2022-02-15,15,104
2022-02-15,16,132
2022-02-15,17,158
2022-02-15,18,175
2022-02-15,19,176
2022-02-15,20,159
2022-02-15,21,128
2022-02-15,22,87
2022-02-15,23,45
2022-02-16,0,14
2022-02-16,1,-1
2022-02-16,2,4
2022-02-16,3,29
2022-02-16,4,67
2022-02-16,5,108
2022-02-16,6,144
2022-02-16,7,166
2022-02-16,8,170
2022-02-16,9,157
2022-02-16,10,132
2022-02-16,11,103
2022-02-16,12,78
2022-02-16,13,65
2022-02-16,14,67
2022-02-16,15,85
2022-02-16,16,115
2022-02-16,17,147
2022-02-16,18,174
2022-02-16,19,186
2022-02-16,20,179
2022-02-16,21,153
2022-02-16,22,113
2022-02-16,23,68
2022-02-17,0,27
2022-02-17,1,0
2022-02-17,2,-6
2022-02-17,3,11
2022-02-17,4,45
2022-02-17,5,89
2022-02-17,6,132
2022-02-17,7,163
2022-02-17,8,176
2022-02-17,9,170
2022-02-17,10,147
2022-02-17,11,115
2022-02-17,12,83
2022-02-17,13,61
2022-02-17,14,55
2022-02-17,15,66
2022-02-17,16,93
2022-02-17,17,129
2022-02-17,18,163
2022-02-17,19,186
2022-02-17,20,191
2022-02-17,21,175
2022-02-17,22,141
2022-02-17,23,95
2022-02-18,0,48
2022-02-18,1,12
2022-02-18,2,-6
2022-02-18,3,0
2022-02-18,4,27
2022-02-18,5,69
2022-02-18,6,115
2022-02-18,7,155
2022-02-18,8,178
2022-02-18,9,179
2022-02-18,10,162
2022-02-18,11,130
2022-02-18,12,94
2022-02-18,13,64
2022-02-18,14,47
2022-02-18,15,49
2022-02-18,16,70
2022-02-18,17,104
2022-02-18,18,142
2022-02-18,19,175
2022-02-18,20,192
2022-02-18,21,188
2022-02-18,22,164
2022-02-18,23,123
2022-02-19,0,76
2022-02-19,1,33
2022-02-19,2,5
2022-02-19,3,-1
2022-02-19,4,15
2022-02-19,5,51
2022-02-19,6,97
2022-02-19,7,141
2022-02-19,8,172
2022-02-19,9,184
2022-02-19,10,174
2022-02-19,11,147
2022-02-19,12,110
2022-02-19,13,74
2022-02-19,14,48
2022-02-19,15,39
2022-02-19,16,49
2022-02-19,17,77
2022-02-19,18,115
2022-02-19,19,153
2022-02-19,20,180
2022-02-19,21,190
2022-02-19,22,178
2022-02-19,23,148
2022-02-20,0,106
2022-02-20,1,61
2022-02-20,2,26
2022-02-20,3,9
2022-02-20,4,13
2022-02-20,5,39
2022-02-20,6,79
2022-02-20,7,123
2022-02-20,8,161
2022-02-20,9,182
2022-02-20,10,182
2022-02-20,11,162
2022-02-20,12,128
2022-02-20,13,90
2022-02-20,14,56
2022-02-20,15,37
2022-02-20,16,36
2022-02-20,17,53
2022-02-20,18,85
2022-02-20,19,123
2022-02-20,20,157
2022-02-20,21,178
2022-02-20,22,180
2022-02-20,23,163
2022-02-21,0,131
2022-02-21,1,91
2022-02-21,2,54
2022-02-21,3,29
2022-02-21,4,23
2022-02-21,5,36
2022-02-21,6,67
2022-02-21,7,106
2022-02-21,8,145
2022-02-21,9,173
2022-02-21,10,183
2022-02-21,11,173
2022-02-21,12,146
2022-02-21,13,110
2022-02-21,14,73
2022-02-21,15,45
2022-02-21,16,32
2022-02-21,17,37
2022-02-21,18,58
2022-02-21,19,90
2022-02-21,20,125
2022-02-21,21,153
2022-02-21,22,168
2022-02-21,23,165
2022-02-22,0,146
2022-02-22,1,117
2022-02-22,2,84
2022-02-22,3,57
2022-02-22,4,42
2022-02-22,5,44
2022-02-22,6,62
2022-02-22,7,93
2022-02-22,8,128
2022-02-22,9,158
2022-02-22,10,175
2022-02-22,11,176
2022-02-22,12,159
2022-02-22,13,130
2022-02-22,14,95
2022-02-22,15,62
2022-02-22,16,40
2022-02-22,17,33
2022-02-22,18,41
2022-02-22,19,62
