d,t,l
2021-01-15,21,170
2021-01-15,22,141
2021-01-15,23,100
2021-01-16,0,56
2021-01-16,1,19
2021-01-16,2,-5
2021-01-16,3,-9
2021-01-16,4,7
2021-01-16,5,40
2021-01-16,6,84
2021-01-16,7,126
2021-01-16,8,155
2021-01-16,9,167
2021-01-16,10,162
2021-01-16,11,142
2021-01-16,12,113
2021-01-16,13,84
2021-01-16,14,64
2021-01-16,15,58
2021-01-16,16,68
2021-01-16,17,93
2021-01-16,18,126
2021-01-16,19,157
2021-01-16,20,175
2021-01-16,21,175
2021-01-16,22,158
2021-01-16,23,127
2021-01-17,0,88
2021-01-17,1,51
2021-01-17,2,22
2021-01-17,3,8
2021-01-17,4,12
2021-01-17,5,33
2021-01-17,6,68
2021-01-17,7,107
2021-01-17,8,139
2021-01-17,9,159
2021-01-17,10,163
2021-01-17,11,152
2021-01-17,12,130
2021-01-17,13,103
2021-01-17,14,80
2021-01-17,15,66
2021-01-17,16,65
2021-01-17,17,78
2021-01-17,18,104
2021-01-17,19,133
2021-01-17,20,157
2021-01-17,21,167
2021-01-17,22,163
2021-01-17,23,144
2021-01-18,0,114
2021-01-18,1,81
2021-01-18,2,52
2021-01-18,3,33
2021-01-18,4,27
2021-01-18,5,36
2021-01-18,6,60
2021-01-18,7,92
2021-01-18,8,123
2021-01-18,9,146
2021-01-18,10,158
2021-01-18,11,156
2021-01-18,12,142
2021-01-18,13,120
2021-01-18,14,98
2021-01-18,15,80
2021-01-18,16,70
2021-01-18,17,72
2021-01-18,18,87
2021-01-18,19,110
2021-01-18,20,133
2021-01-18,21,149
2021-01-18,22,155
2021-01-18,23,148
2021-01-19,0,130
2021-01-19,1,104
2021-01-19,2,79
2021-01-19,3,60
2021-01-19,4,48
2021-01-19,5,48
2021-01-19,6,61
2021-01-19,7,84
2021-01-19,8,110
2021-01-19,9,133
2021-01-19,10,148
2021-01-19,11,155
2021-01-19,12,149
2021-01-19,13,134
2021-01-19,14,115
2021-01-19,15,96
2021-01-19,16,81
2021-01-19,17,74
2021-01-19,18,78
2021-01-19,19,92
2021-01-19,20,110
2021-01-19,21,127
2021-01-19,22,139
2021-01-19,23,142
2021-01-20,0,135
2021-01-20,1,120
2021-01-20,2,101
2021-01-20,3,83
2021-01-20,4,70
2021-01-20,5,63
2021-01-20,6,67
2021-01-20,7,81
2021-01-20,8,101
2021-01-20,9,121
2021-01-20,10,137
2021-01-20,11,148
2021-01-20,12,150
2021-01-20,13,142
2021-01-20,14,128
2021-01-20,15,111
2021-01-20,16,94
2021-01-20,17,80
2021-01-20,18,74
2021-01-20,19,78
2021-01-20,20,90
2021-01-20,21,104
2021-01-20,22,118
2021-01-20,23,128
2021-01-21,0,132
2021-01-21,1,126
2021-01-21,2,115
2021-01-21,3,102
2021-01-21,4,90
2021-01-21,5,80
2021-01-21,6,76
2021-01-21,7,82
2021-01-21,8,95
2021-01-21,9,111
2021-01-21,10,126
2021-01-21,11,139
2021-01-21,12,147
2021-01-21,13,146
2021-01-21,14,137
2021-01-21,15,123
2021-01-21,16,107
2021-01-21,17,89
2021-01-21,18,75
2021-01-21,19,70
2021-01-21,20,74
2021-01-21,21,83
2021-01-21,22,96
2021-01-21,23,109
2021-01-22,0,120
2021-01-22,1,125
2021-01-22,2,122
2021-01-22,3,115
2021-01-22,4,106
2021-01-22,5,95
2021-01-22,6,87
2021-01-22,7,86
2021-01-22,8,92
2021-01-22,9,103
2021-01-22,10,116
2021-01-22,11,129
2021-01-22,12,140
2021-01-22,13,145
2021-01-22,14,142
2021-01-22,15,132
2021-01-22,16,118
2021-01-22,17,100
2021-01-22,18,81
2021-01-22,19,67
2021-01-22,20,62
2021-01-22,21,65
2021-01-22,22,74
2021-01-22,23,88
2021-01-23,0,103
2021-01-23,1,115
2021-01-23,2,122
2021-01-23,3,123
2021-01-23,4,118
2021-01-23,5,109
2021-01-23,6,99
2021-01-23,7,92
2021-01-23,8,91
2021-01-23,9,96
2021-01-23,10,106
2021-01-23,11,118
2021-01-23,12,130
2021-01-23,13,139
2021-01-23,14,142
2021-01-23,15,139
2021-01-23,16,128
2021-01-23,17,111
2021-01-23,18,90
2021-01-23,19,70
2021-01-23,20,57
2021-01-23,21,51
2021-01-23,22,54
2021-01-23,23,64
2021-01-24,0,81
2021-01-24,1,99
2021-01-24,2,113
2021-01-24,3,123
2021-01-24,4,126
2021-01-24,5,122
2021-01-24,6,113
2021-01-24,7,102
2021-01-24,8,95
2021-01-24,9,93
2021-01-24,10,96
2021-01-24,11,105
2021-01-24,12,117
2021-01-24,13,130
2021-01-24,14,138
2021-01-24,15,141
2021-01-24,16,137
2021-01-24,17,124
2021-01-24,18,104
2021-01-24,19,80
2021-01-24,20,59
2021-01-24,21,44
2021-01-24,22,37
2021-01-24,23,41
2021-01-25,0,56
2021-01-25,1,76
2021-01-25,2,97
2021-01-25,3,116
2021-01-25,4,129
2021-01-25,5,133
2021-01-25,6,128
2021-01-25,7,116
2021-01-25,8,104
2021-01-25,9,95
2021-01-25,10,90
2021-01-25,11,92
2021-01-25,12,102
2021-01-25,13,116
2021-01-25,14,129
2021-01-25,15,139
2021-01-25,16,143
2021-01-25,17,138
2021-01-25,18,121
2021-01-25,19,96
2021-01-25,20,69
2021-01-25,21,46
2021-01-25,22,29
2021-01-25,23,22
2021-01-26,0,30
2021-01-26,1,48
2021-01-26,2,73
2021-01-26,3,100
2021-01-26,4,123
2021-01-26,5,139
2021-01-26,6,141
2021-01-26,7,133
2021-01-26,8,118
2021-01-26,9,103
2021-01-26,10,90
2021-01-26,11,83
2021-01-26,12,86
2021-01-26,13,99
2021-01-26,14,115
2021-01-26,15,131
2021-01-26,16,144
2021-01-26,17,149
2021-01-26,18,141
2021-01-26,19,119
2021-01-26,20,89
2021-01-26,21,58
2021-01-26,22,30
2021-01-26,23,11
2021-01-27,0,7
2021-01-27,1,20
2021-01-27,2,45
2021-01-27,3,76
2021-01-27,4,109
2021-01-27,5,136
2021-01-27,6,151
2021-01-27,7,149
2021-01-27,8,136
2021-01-27,9,117
2021-01-27,10,97
2021-01-27,11,80
2021-01-27,12,74
2021-01-27,13,81
2021-01-27,14,98
2021-01-27,15,119
2021-01-27,16,140
2021-01-27,17,156
2021-01-27,18,158
2021-01-27,19,144
2021-01-27,20,116
2021-01-27,21,81
2021-01-27,22,44
2021-01-27,23,13
2021-01-28,0,-5
2021-01-28,1,-3
2021-01-28,2,17
2021-01-28,3,49
2021-01-28,4,87
2021-01-28,5,124
2021-01-28,6,152
2021-01-28,7,162
2021-01-28,8,154
2021-01-28,9,135
2021-01-28,10,110
2021-01-28,11,85
2021-01-28,12,68
2021-01-28,13,66
2021-01-28,14,79
2021-01-28,15,102
2021-01-28,16,129
2021-01-28,17,154
2021-01-28,18,169
2021-01-28,19,167
2021-01-28,20,146
2021-01-28,21,111
2021-01-28,22,69
2021-01-28,23,28
2021-01-29,0,-3
2021-01-29,1,-16
2021-01-29,2,-6
2021-01-29,3,22
2021-01-29,4,61
2021-01-29,5,105
2021-01-29,6,143
2021-01-29,7,166
2021-01-29,8,168
2021-01-29,9,154
2021-01-29,10,128
2021-01-29,11,98
2021-01-29,12,72
2021-01-29,13,59
2021-01-29,14,63
2021-01-29,15,83
2021-01-29,16,112
2021-01-29,17,145
2021-01-29,18,171
2021-01-29,19,181
2021-01-29,20,171
2021-01-29,21,142
2021-01-29,22,101
2021-01-29,23,55
2021-01-30,0,13
2021-01-30,1,-13
2021-01-30,2,-17
2021-01-30,3,1
2021-01-30,4,37
2021-01-30,5,82
2021-01-30,6,127
2021-01-30,7,160
2021-01-30,8,175
2021-01-30,9,169
2021-01-30,10,147
2021-01-30,11,115
2021-01-30,12,83
2021-01-30,13,61
2021-01-30,14,54
2021-01-30,15,66
2021-01-30,16,93
2021-01-30,17,127
2021-01-30,18,161
2021-01-30,19,183
2021-01-30,20,186
2021-01-30,21,169
2021-01-30,22,134
2021-01-30,23,89
2021-01-31,0,42
2021-01-31,1,6
2021-01-31,2,-12
2021-01-31,3,-7
2021-01-31,4,19
2021-01-31,5,60
2021-01-31,6,107
2021-01-31,7,147
2021-01-31,8,171
2021-01-31,9,176
2021-01-31,10,162
2021-01-31,11,134
2021-01-31,12,100
2021-01-31,13,71
2021-01-31,14,55
2021-01-31,15,56
2021-01-31,16,74
2021-01-31,17,105
2021-01-31,18,142
2021-01-31,19,172
2021-01-31,20,187
2021-01-31,21,183
2021-01-31,22,160
2021-01-31,23,123
2021-02-01,0,78
2021-02-01,1,36
2021-02-01,2,9
2021-02-01,3,0
2021-02-01,4,13
2021-02-01,5,44
2021-02-01,6,87
2021-02-01,7,129
2021-02-01,8,160
2021-02-01,9,175
2021-02-01,10,171
2021-02-01,11,151
2021-02-01,12,120
2021-02-01,13,88
2021-02-01,14,64
2021-02-01,15,54
2021-02-01,16,61
2021-02-01,17,83
2021-02-01,18,116
2021-02-01,19,149
2021-02-01,20,173
2021-02-01,21,182
2021-02-01,22,174
2021-02-01,23,149
2021-02-02,0,113
2021-02-02,1,73
2021-02-02,2,40
2021-02-02,3,22
2021-02-02,4,21
2021-02-02,5,39
2021-02-02,6,72
2021-02-02,7,111
2021-02-02,8,144
2021-02-02,9,166
2021-02-02,10,172
2021-02-02,11,162
2021-02-02,12,138
2021-02-02,13,108
2021-02-02,14,80
2021-02-02,15,62
2021-02-02,16,56
2021-02-02,17,65
2021-02-02,18,89
2021-02-02,19,119
2021-02-02,20,147
2021-02-02,21,165
2021-02-02,22,170
2021-02-02,23,161
2021-02-03,0,139
2021-02-03,1,107
2021-02-03,2,76
2021-02-03,3,53
2021-02-03,4,41
2021-02-03,5,45
2021-02-03,6,65
2021-02-03,7,95
2021-02-03,8,127
2021-02-03,9,152
2021-02-03,10,166
2021-02-03,11,166
2021-02-03,12,152
2021-02-03,13,128
2021-02-03,14,101
2021-02-03,15,77
2021-02-03,16,61
2021-02-03,17,57
2021-02-03,18,67
2021-02-03,19,88
2021-02-03,20,113
2021-02-03,21,135
2021-02-03,22,151
2021-02-03,23,156
2021-02-04,0,150
2021-02-04,1,132
2021-02-04,2,108
2021-02-04,3,86
2021-02-04,4,69
2021-02-04,5,62
2021-02-04,6,68
2021-02-04,7,86
2021-02-04,8,111
2021-02-04,9,135
2021-02-04,10,154
2021-02-04,11,163
2021-02-04,12,160
2021-02-04,13,144
2021-02-04,14,122
2021-02-04,15,97
2021-02-04,16,75
2021-02-04,17,59
2021-02-04,18,55
2021-02-04,19,62
2021-02-04,20,79
2021-02-04,21,99
2021-02-04,22,119
2021-02-04,23,135
2021-02-05,0,144
2021-02-05,1,141
2021-02-05,2,130
2021-02-05,3,115
2021-02-05,4,98
2021-02-05,5,85
2021-02-05,6,79
2021-02-05,7,85
2021-02-05,8,100
2021-02-05,9,119
2021-02-05,10,137
2021-02-05,11,152
2021-02-05,12,159
2021-02-05,13,154
2021-02-05,14,139
2021-02-05,15,119
2021-02-05,16,95
2021-02-05,17,72
2021-02-05,18,55
2021-02-05,19,49
2021-02-05,20,53
2021-02-05,21,65
2021-02-05,22,82
2021-02-05,23,103
2021-02-06,0,121
2021-02-06,1,133
2021-02-06,2,137
2021-02-06,3,133
2021-02-06,4,123
2021-02-06,5,109
2021-02-06,6,97
2021-02-06,7,92
2021-02-06,8,96
2021-02-06,9,106
2021-02-06,10,120
2021-02-06,11,136
2021-02-06,12,149
2021-02-06,13,155
2021-02-06,14,150
2021-02-06,15,137
2021-02-06,16,118
2021-02-06,17,93
2021-02-06,18,68
2021-02-06,19,49
2021-02-06,20,40
2021-02-06,21,40
2021-02-06,22,48
2021-02-06,23,65
2021-02-07,0,88
2021-02-07,1,110
2021-02-07,2,127
2021-02-07,3,136
2021-02-07,4,138
2021-02-07,5,130
2021-02-07,6,117
2021-02-07,7,105
2021-02-07,8,99
2021-02-07,9,99
2021-02-07,10,105
2021-02-07,11,116
2021-02-07,12,131
2021-02-07,13,145
2021-02-07,14,151
2021-02-07,15,149
2021-02-07,16,138
2021-02-07,17,118
2021-02-07,18,91
2021-02-07,19,64
2021-02-07,20,42
2021-02-07,21,29
2021-02-07,22,24
2021-02-07,23,31
2021-02-08,0,50
2021-02-08,1,76
2021-02-08,2,102
2021-02-08,3,125
2021-02-08,4,139
2021-02-08,5,143
2021-02-08,6,136
2021-02-08,7,122
2021-02-08,8,108
2021-02-08,9,99
2021-02-08,10,94
2021-02-08,11,97
2021-02-08,12,109
2021-02-08,13,125
2021-02-08,14,141
2021-02-08,15,150
2021-02-08,16,151
2021-02-08,17,141
2021-02-08,18,119
2021-02-08,19,89
2021-02-08,20,59
2021-02-08,21,34
2021-02-08,22,16
2021-02-08,23,9
2021-02-09,0,17
2021-02-09,1,39
2021-02-09,2,69
2021-02-09,3,101
2021-02-09,4,128
2021-02-09,5,145
2021-02-09,6,148
2021-02-09,7,139
2021-02-09,8,123
2021-02-09,9,105
2021-02-09,10,91
2021-02-09,11,83
2021-02-09,12,86
2021-02-09,13,100
2021-02-09,14,120
2021-02-09,15,140
2021-02-09,16,154
2021-02-09,17,157
2021-02-09,18,146
2021-02-09,19,120
2021-02-09,20,88
2021-02-09,21,54
2021-02-09,22,23
2021-02-09,23,2
2021-02-10,0,-4
2021-02-10,1,7
2021-02-10,2,34
2021-02-10,3,69
2021-02-10,4,106
2021-02-10,5,137
2021-02-10,6,153
2021-02-10,7,153
2021-02-10,8,139
2021-02-10,9,118
2021-02-10,10,95
2021-02-10,11,76
2021-02-10,12,68
2021-02-10,13,75
2021-02-10,14,93
2021-02-10,15,119
2021-02-10,16,144
2021-02-10,17,162
2021-02-10,18,165
2021-02-10,19,150
2021-02-10,20,120
2021-02-10,21,83
2021-02-10,22,44
2021-02-10,23,11
2021-02-11,0,-10
2021-02-11,1,-12
2021-02-11,2,5
2021-02-11,3,37
2021-02-11,4,79
2021-02-11,5,120
2021-02-11,6,149
2021-02-11,7,160
2021-02-11,8,154
2021-02-11,9,134
2021-02-11,10,107
2021-02-11,11,79
2021-02-11,12,59
2021-02-11,13,55
2021-02-11,14,67
2021-02-11,15,92
2021-02-11,16,124
2021-02-11,17,154
2021-02-11,18,172
2021-02-11,19,171
2021-02-11,20,150
2021-02-11,21,116
2021-02-11,22,74
2021-02-11,23,32
2021-02-12,0,-1
2021-02-12,1,-17
2021-02-12,2,-12
2021-02-12,3,12
2021-02-12,4,52
2021-02-12,5,98
2021-02-12,6,138
2021-02-12,7,161
2021-02-12,8,164
2021-02-12,9,150
2021-02-12,10,122
2021-02-12,11,90
2021-02-12,12,61
2021-02-12,13,45
2021-02-12,14,47
2021-02-12,15,66
2021-02-12,16,98
2021-02-12,17,136
2021-02-12,18,167
2021-02-12,19,180
2021-02-12,20,172
2021-02-12,21,145
2021-02-12,22,106
2021-02-12,23,61
2021-02-13,0,20
2021-02-13,1,-7
2021-02-13,2,-14
2021-02-13,3,-1
2021-02-13,4,32
2021-02-13,5,77
2021-02-13,6,122
2021-02-13,7,155
2021-02-13,8,168
2021-02-13,9,162
2021-02-13,10,139
2021-02-13,11,105
2021-02-13,12,71
2021-02-13,13,46
2021-02-13,14,37
2021-02-13,15,47
2021-02-13,16,74
2021-02-13,17,112
2021-02-13,18,150
2021-02-13,19,176
2021-02-13,20,181
2021-02-13,21,165
2021-02-13,22,133
2021-02-13,23,91
2021-02-14,0,48
2021-02-14,1,13
2021-02-14,2,-4
2021-02-14,3,-1
2021-02-14,4,22
2021-02-14,5,60
2021-02-14,6,105
2021-02-14,7,144
2021-02-14,8,166
2021-02-14,9,168
2021-02-14,10,152
2021-02-14,11,122
2021-02-14,12,87
2021-02-14,13,56
2021-02-14,14,39
2021-02-14,15,39
2021-02-14,16,56
2021-02-14,17,89
2021-02-14,18,128
2021-02-14,19,161
2021-02-14,20,177
2021-02-14,21,174
2021-02-14,22,152
2021-02-14,23,116
2021-02-15,0,76
2021-02-15,1,39
2021-02-15,2,16
2021-02-15,3,10
2021-02-15,4,23
2021-02-15,5,53
2021-02-15,6,92
2021-02-15,7,131
2021-02-15,8,158
2021-02-15,9,168
2021-02-15,10,160
2021-02-15,11,137
2021-02-15,12,105
2021-02-15,13,73
2021-02-15,14,50
2021-02-15,15,41
2021-02-15,16,48
2021-02-15,17,72
2021-02-15,18,106
2021-02-15,19,140
2021-02-15,20,163
2021-02-15,21,170
2021-02-15,22,160
2021-02-15,23,134
2021-02-16,0,100
2021-02-16,1,66
2021-02-16,2,41
2021-02-16,3,29
2021-02-16,4,33
2021-02-16,5,53
2021-02-16,6,85
2021-02-16,7,120
2021-02-16,8,148
2021-02-16,9,163
2021-02-16,10,163
2021-02-16,11,147
2021-02-16,12,120
2021-02-16,13,90
2021-02-16,14,65
2021-02-16,15,50
2021-02-16,16,49
2021-02-16,17,62
2021-02-16,18,87
2021-02-16,19,118
2021-02-16,20,144
2021-02-16,21,158
2021-02-16,22,158
2021-02-16,23,143
2021-02-17,0,118
2021-02-17,1,89
2021-02-17,2,65
2021-02-17,3,51
2021-02-17,4,48
2021-02-17,5,59
2021-02-17,6,82
2021-02-17,7,112
2021-02-17,8,138
2021-02-17,9,155
2021-02-17,10,160
2021-02-17,11,152
2021-02-17,12,132
2021-02-17,13,107
2021-02-17,14,82
2021-02-17,15,64
2021-02-17,16,56
2021-02-17,17,59
2021-02-17,18,74
2021-02-17,19,98
2021-02-17,20,123
2021-02-17,21,140
2021-02-17,22,148
2021-02-17,23,144
2021-02-18,0,128
2021-02-18,1,107
2021-02-18,2,86
2021-02-18,3,72
2021-02-18,4,66
2021-02-18,5,69
2021-02-18,6,84
2021-02-18,7,106
2021-02-18,8,129
2021-02-18,9,146
2021-02-18,10,154
2021-02-18,11,153
2021-02-18,12,140
2021-02-18,13,120
2021-02-18,14,98
2021-02-18,15,79
2021-02-18,16,66
2021-02-18,17,61
2021-02-18,18,67
2021-02-18,19,82
2021-02-18,20,102
2021-02-18,21,120
2021-02-18,22,132
2021-02-18,23,136
2021-02-19,0,132
2021-02-19,1,119
2021-02-19,2,103
2021-02-19,3,91
2021-02-19,4,83
2021-02-19,5,81
2021-02-19,6,87
2021-02-19,7,102
2021-02-19,8,120
2021-02-19,9,136
2021-02-19,10,146
2021-02-19,11,149
2021-02-19,12,144
2021-02-19,13,130
2021-02-19,14,112
2021-02-19,15,94
2021-02-19,16,78
2021-02-19,17,67
2021-02-19,18,64
2021-02-19,19,70
2021-02-19,20,83
2021-02-19,21,98
2021-02-19,22,112
2021-02-19,23,123
2021-02-20,0,127
2021-02-20,1,124
2021-02-20,2,116
2021-02-20,3,106
2021-02-20,4,98
2021-02-20,5,93
2021-02-20,6,93
2021-02-20,7,100
2021-02-20,8,112
2021-02-20,9,125
2021-02-20,10,136
2021-02-20,11,142
2021-02-20,12,143
2021-02-20,13,136
2021-02-20,14,123
2021-02-20,15,108
2021-02-20,16,92
2021-02-20,17,77
2021-02-20,18,65
2021-02-20,19,62
2021-02-20,20,67
2021-02-20,21,77
2021-02-20,22,90
2021-02-20,23,104
2021-02-21,0,115
2021-02-21,1,121
2021-02-21,2,122
2021-02-21,3,118
2021-02-21,4,112
2021-02-21,5,106
2021-02-21,6,101
2021-02-21,7,100
2021-02-21,8,106
2021-02-21,9,114
2021-02-21,10,124
2021-02-21,11,132
2021-02-21,12,137
2021-02-21,13,138
2021-02-21,14,132
2021-02-21,15,121
2021-02-21,16,106
2021-02-21,17,90
2021-02-21,18,73
2021-02-21,19,61
2021-02-21,20,56
2021-02-21,21,58
2021-02-21,22,67
2021-02-21,23,80
2021-02-22,0,96
2021-02-22,1,110
2021-02-22,2,120
2021-02-22,3,124
2021-02-22,4,124
2021-02-22,5,119
2021-02-22,6,111
2021-02-22,7,105
2021-02-22,8,103
2021-02-22,9,104
2021-02-22,10,110
2021-02-22,11,118
2021-02-22,12,127
2021-02-22,13,133
2021-02-22,14,135
2021-02-22,15,131
2021-02-22,16,122
2021-02-22,17,107
2021-02-22,18,87
2021-02-22,19,67
